,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Cash & Equivalents,72.04,72.04,76.32,-,69.92,-,29.39,-,34.48,-,25.59,-,30.27,-,52.11,-,50.34,-,44.45,-,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,30.9,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,72.04,72.04,76.32,69.92,69.92,60.28,60.28,-,34.48,25.59,25.59,-,30.27,52.11,52.11,-,50.34,44.45,44.45,-,Upgrade
3,Cash Growth,3.03%,19.50%,26.61%,-,102.80%,135.58%,135.58%,-,13.90%,-50.90%,-50.90%,-,-39.86%,17.25%,17.25%,-,38.21%,138.58%,138.58%,-,Upgrade
4,Accounts Receivable,40.65,40.65,17.71,-,22.31,-,22.74,-,70.59,-,46.02,-,49.22,-,18.07,-,51.36,-,45.37,-,Upgrade
5,Other Receivables,-,-,8.42,-,1.49,-,19.69,-,9.06,-,12.52,-,13.71,-,12.96,-,7.86,-,4.81,-,Upgrade
6,Receivables,40.65,40.65,26.13,-,23.8,-,42.42,-,79.65,-,58.54,-,62.93,-,31.03,-,59.22,-,50.17,-,Upgrade
7,Inventory,75.69,75.69,61.04,-,35.25,-,43.37,-,62.73,-,79.7,-,58.82,-,52.36,-,46.44,-,36.52,-,Upgrade
8,Other Current Assets,28.69,28.69,1.05,-,19.16,-,6.44,-,3.11,-,4.14,-,6.03,-,1.23,-,0.99,-,1.21,-,Upgrade
9,Total Current Assets,217.07,217.07,164.54,-,148.13,-,152.52,-,179.97,-,167.97,-,158.05,-,136.74,-,156.99,-,132.34,-,Upgrade
10,"Property, Plant & Equipment",4.72,4.72,4.86,-,13.83,-,12.55,-,30.95,-,34.41,-,40.98,-,42.1,-,35.2,-,24.06,-,Upgrade
11,Goodwill,14.38,14.38,14.38,-,13.02,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,-,-,-,-,0.32,-,0.35,-,0.66,-,0.52,-,0.51,-,0.54,-,0.51,-,0.56,-,Upgrade
13,Long-Term Deferred Tax Assets,-,-,-,-,0.01,-,0.01,-,0.01,-,0.01,-,1.22,-,1.41,-,1.42,-,1.34,-,Upgrade
14,Other Long-Term Assets,-,-,-,-,9.62,-,25.42,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Total Assets,236.17,236.17,183.78,-,184.91,-,190.85,-,211.58,-,202.91,-,200.76,-,180.8,-,194.12,-,158.3,-,Upgrade
16,Accounts Payable,25.67,25.67,28.83,-,17.99,-,22.5,-,50.11,-,37.43,-,24.93,-,17.31,-,34.21,-,20.03,-,Upgrade
17,Accrued Expenses,9.31,9.31,10.39,-,10.9,-,10.07,-,9.52,-,11.5,-,7.16,-,8.46,-,4.64,-,5.79,-,Upgrade
18,Short-Term Debt,0.66,0.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Current Portion of Leases,5.3,5.3,5.26,-,4.39,-,4.5,-,4.05,-,3.99,-,3.7,-,3.28,-,2.84,-,2.71,-,Upgrade
20,Current Income Taxes Payable,0.24,0.24,0.02,-,-,-,0.47,-,-0.41,-,-,-,2.06,-,1.27,-,2.72,-,2.92,-,Upgrade
21,Current Unearned Revenue,16.96,16.96,3.63,-,2.09,-,2.15,-,3.62,-,6.45,-,6.68,-,3.11,-,3.42,-,2.62,-,Upgrade
22,Other Current Liabilities,42.7,42.7,19.35,-,16.79,-,14.16,-,9.83,-,5.67,-,4.63,-,4.38,-,3.52,-,3.1,-,Upgrade
23,Total Current Liabilities,100.84,100.84,67.47,-,52.16,-,53.85,-,76.72,-,65.03,-,49.14,-,37.82,-,51.35,-,37.17,-,Upgrade
24,Long-Term Leases,6.88,6.88,9.31,-,9.35,-,11.3,-,13.31,-,16.01,-,17.9,-,18.81,-,20.2,-,14.21,-,Upgrade
25,Long-Term Deferred Tax Liabilities,2.33,2.33,2.33,-,2.55,-,2.55,-,3.24,-,3.16,-,2.7,-,2.26,-,2.35,-,2.06,-,Upgrade
26,Total Liabilities,110.05,110.05,79.11,-,64.05,-,67.7,-,93.27,-,84.2,-,69.75,-,58.89,-,73.89,-,53.44,-,Upgrade
27,Common Stock,10.06,10.06,8.43,-,8.43,-,8.43,-,6.97,-,6.97,-,6.97,-,6.97,-,6.97,-,6.97,-,Upgrade
28,Additional Paid-In Capital,80.34,80.34,62.36,-,62.36,-,62.36,-,26.56,-,26.56,-,26.56,-,26.56,-,26.56,-,26.56,-,Upgrade
29,Retained Earnings,15.36,15.36,14.48,-,29.52,-,33.11,-,65.08,-,67.96,-,79.51,-,70.09,-,66.52,-,51.96,-,Upgrade
30,Comprehensive Income & Other,20.36,20.36,19.4,-,20.56,-,19.26,-,19.71,-,17.22,-,17.97,-,18.29,-,20.17,-,19.37,-,Upgrade
