,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Market Capitalization,122,50,81,102,205,132,181,278,344,400,712,696,624,137,172,104,100,92,98,96,78,Upgrade
1,Market Cap Growth,-61.86%,-61.86%,-55.39%,-63.45%,-40.28%,-67.12%,-74.52%,-60.00%,-44.87%,192.40%,313.95%,569.23%,524.00%,48.70%,76.23%,8.33%,27.55%,-16.06%,-21.79%,-24.05%,-47.03%,Upgrade
2,Enterprise Value,58,-18,13,41,145,81,131,260,324,393,705,686,614,101,136,73,70,62,67,56,37,Upgrade
3,Last Close Price,0.11,0.04,0.07,0.11,0.21,0.14,0.19,0.29,0.43,0.50,0.89,0.87,0.78,0.17,0.21,0.13,0.13,0.12,0.11,0.11,0.09,Upgrade
4,PE Ratio,-,-3.30,-4.35,-,-,-,-,-,-,-,-,-,41.77,6.18,6.03,3.72,3.11,3.03,4.47,4.54,2.89,Upgrade
5,PS Ratio,0.52,0.24,0.45,0.55,1.26,0.74,0.81,1.16,1.22,1.17,1.86,1.92,1.81,0.40,0.53,0.34,0.33,0.33,0.40,0.38,0.31,Upgrade
6,PB Ratio,0.90,0.37,0.59,0.88,1.58,1.01,1.29,2.00,-,2.89,4.86,4.78,-,0.87,1.19,0.72,-,0.70,0.85,0.82,-,Upgrade
7,P/TBV Ratio,0.42,0.42,0.67,1.02,1.78,1.13,1.29,2.01,-,2.90,4.88,4.80,-,0.87,1.19,0.72,-,0.70,0.85,0.82,-,Upgrade
8,P/FCF Ratio,9.56,20.50,65.59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,4.27,20.38,65.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.28,-,0.07,0.23,0.89,0.46,0.58,1.08,1.15,1.15,1.84,1.89,1.78,0.30,0.42,0.24,0.23,0.22,0.27,0.22,0.15,Upgrade
11,EV/EBITDA Ratio,-,-,-1.21,-,-,-,-,-,-,-,-,-,27.22,3.24,3.55,1.95,1.57,1.51,2.21,1.91,1.04,Upgrade
12,EV/EBIT Ratio,-,-,-1.03,-,-,-,-,-,-,-,-,-,30.28,3.50,3.76,2.08,1.65,1.58,2.36,2.05,1.10,Upgrade
13,EV/FCF Ratio,4.58,-,10.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.10,0.10,0.10,0.14,0.11,0.11,0.13,0.13,-,0.15,0.17,0.17,-,0.16,0.18,0.18,-,0.19,0.16,0.16,-,Upgrade
15,Debt / EBITDA Ratio,-,4.79,4.79,-,-,-,-,-,-,-,-,-,-,0.67,0.95,1.78,-,0.40,0.87,0.39,-,Upgrade
16,Debt / FCF Ratio,1.08,5.64,11.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,1.06,1.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,2.88,2.68,2.96,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,1.12,1.12,1.12,1.52,-,1.80,-,1.91,-,1.49,-,1.29,-,1.90,-,2.20,-,2.13,-,2.55,-,Upgrade
20,Current Ratio,2.15,2.15,2.15,2.44,-,2.84,-,2.83,-,2.35,-,2.58,-,3.22,-,3.62,-,3.06,-,3.56,-,Upgrade
21,Return on Equity (ROE),1.40%,1.53%,-35.83%,-16.36%,-8.39%,-3.33%,-,-,-4.70%,-5.02%,-,-,17.66%,12.58%,-,-,39.81%,12.82%,-,-,Upgrade,
22,Return on Assets (ROA),0.24%,0.27%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),0.41%,0.44%,-2.48%,-9.53%,-9.79%,-1.45%,-,-,-7.62%,-1.96%,-,-,12.59%,9.38%,-,-,26.36%,9.05%,-,-,Upgrade,
24,Return on Capital Employed (ROCE),-,-4.39%,-8.51%,-,-,-,-,-,-,-,-,-,-,15.86%,-,20.67%,-,24.94%,-,20.13%,-,Upgrade
25,Earnings Yield,-12.48%,-30.34%,-22.98%,-20.16%,-18.30%,-29.21%,-21.66%,-14.15%,-6.59%,-4.23%,-1.29%,-0.38%,2.39%,16.19%,16.58%,26.90%,32.19%,33.00%,22.37%,22.00%,34.62%,Upgrade
26,FCF Yield,10.46%,4.88%,1.52%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
