,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,16920,20438,17807,25970,30154,31106,33881,39008,41204,46672,64232,59830,53350,55857,37965,23753,29353,16964,19194,11531,15169,Upgrade
1,Market Cap Growth,-34.30%,-34.30%,-47.44%,-33.43%,-26.82%,-33.35%,-47.25%,-34.80%,-22.77%,-16.44%,69.19%,151.89%,81.75%,229.27%,97.79%,105.99%,93.51%,41.07%,60.52%,-31.17%,4.57%,Upgrade
2,Enterprise Value,32414,36814,33450,39074,43259,41896,42973,42230,44426,52807,68123,65236,58755,65033,48732,28213,33814,22459,25324,18197,21835,Upgrade
3,Last Close Price,7.86,9.32,8.12,11.49,13.34,13.62,14.83,16.55,17.48,20.02,28.54,26.42,31.01,32.47,22.07,13.75,16.99,9.82,11.11,6.62,8.71,Upgrade
4,PE Ratio,-,-49.41,-77.36,-,-,18.47,16.58,15.88,15.31,16.82,15.15,15.56,15.97,21.20,47.60,45.33,-,65.33,127.20,-,-,Upgrade
5,Forward PE,13.84,10.94,8.49,14.01,10.48,11.78,10.69,11.17,11.78,13.57,21.21,23.91,24.70,31.62,32.67,23.53,58.31,37.23,38.20,15.32,19.69,Upgrade
6,PS Ratio,1.09,1.16,0.97,1.41,1.58,1.51,1.66,1.85,1.90,2.24,2.98,2.75,2.58,3.04,2.54,2.16,3.57,2.20,2.58,1.47,1.75,Upgrade
7,PB Ratio,0.77,0.89,0.77,1.10,1.28,1.28,1.40,1.59,1.71,1.95,3.01,2.96,2.76,3.60,2.62,1.68,2.11,1.25,1.46,0.89,1.11,Upgrade
8,P/TBV Ratio,1.07,1.07,0.93,1.30,1.52,1.54,1.67,1.87,2.03,2.28,3.57,3.44,3.26,4.38,3.65,2.39,2.57,1.56,1.82,1.13,1.39,Upgrade
9,P/FCF Ratio,-,-,-,-,-4.89,-,-,-,-,-,-220.01,-,-30.60,-22.58,-,-,-93.43,-,-,-,-14.74,Upgrade
10,P/OCF Ratio,8.68,8.68,9.10,17.89,-152.19,-,-,-,-,20.26,23.38,77.56,-146.37,-84.36,-,-,89.14,12.97,12.96,-,17.11,Upgrade
11,PEG Ratio,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,Upgrade
