,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,4599,4932,3752,4187,5379,4881,4449,5508,5265,5546,5030,4652,5889,5824,3999,2544,2392,1949,1222,1983,Upgrade
1,Other Revenue,-135.69,135.69,-,174.28,-137.01,137.01,-,353.15,-196.22,196.22,-,335.88,-123.62,123.62,-,108.82,-39.18,39.18,-,182.69,Upgrade
2,Revenue,4464,5068,3752,4361,5242,5018,4449,5861,5069,5742,5030,4988,5765,5947,3999,2653,2353,1988,1222,2165,Upgrade
3,Revenue Growth (YoY),-14.84%,0.98%,-15.67%,-25.59%,3.41%,-12.61%,-11.53%,17.51%,-12.08%,-3.45%,25.76%,88.01%,145.05%,199.16%,227.17%,22.52%,13.47%,-17.48%,-39.85%,-12.39%,Upgrade
4,Cost of Revenue,3745,4315,3219,4086,4405,3976,3720,4772,3711,4327,3745,3692,4268,4619,2968,2314,1871,1621,1002,1799,Upgrade
5,Gross Profit,718.72,752.56,532.97,274.72,836.06,1042,729.16,1089,1358,1415,1284,1296,1497,1328,1031,338.62,481.64,367.41,220.03,366.09,Upgrade
6,"Selling, General & Admin",211.57,156.38,278.17,296.65,233.52,165.25,217.1,237.5,220.38,229.76,306.72,61.37,312.56,135.89,348.92,143.25,176.34,207.64,196.22,287.68,Upgrade
7,Research & Development,263.23,321.66,204.42,177.11,319.76,201.21,170.22,236.91,296.36,244.51,174.79,164.94,197.65,203.41,149.63,86.43,127.59,102,76.94,83.83,Upgrade
8,Other Operating Expenses,-102.86,-36.34,9.74,-29.22,-150.82,-121.61,-143.93,118.04,-1.61,-32.62,2.77,122.01,-38.24,-8.56,-10.2,97.38,-26.09,-18.64,-14.46,73.98,Upgrade
9,Operating Expenses,368.01,448.18,496.78,433.85,444.02,239.35,248.85,574.41,511.47,428.08,504.94,422.3,480.16,458.97,504.7,353.79,286.03,310.41,271.14,543.84,Upgrade
10,Operating Income,350.71,304.38,36.19,-159.13,392.04,802.67,480.3,514.68,846.65,986.99,779.54,873.43,1016,868.96,526.11,-15.17,195.61,57,-51.11,-177.74,Upgrade
11,Interest Expense,-138,-159.61,-138.76,-158.16,-144.71,-172.14,-134.32,-121.36,-200.38,-148.6,-163.88,-66.61,-236.74,-193.88,-137.1,-80.73,-72.59,-45.52,-95.33,-106.38,Upgrade
12,Interest & Investment Income,16.4,-,58.44,-,-,-,460.01,122.29,177.06,342.25,366.29,226.38,2119,34.57,56.64,182.15,53.35,134.82,57.3,45.44,Upgrade
13,Currency Exchange Gain (Loss),-10.69,10.69,-,-11.09,30.08,-30.08,-,-174.71,109.76,-109.76,-,-19.69,24.68,-24.68,-,-17.8,-10.07,10.07,-,11.5,Upgrade
14,Other Non Operating Income (Expenses),-19.08,-15.5,1.99,-11.28,-26.9,-40.53,14.27,119.75,-137.13,1.23,-18.1,-43.7,-6.24,-3.87,-17.31,-60.49,1.4,-4.66,-2.08,-14.83,Upgrade
15,EBT Excluding Unusual Items,199.34,139.95,-42.13,-339.65,250.51,559.93,820.27,460.65,795.96,1072,963.85,969.81,2917,681.1,428.35,7.95,167.7,151.71,-91.22,-242.02,Upgrade
16,Impairment of Goodwill,-,-,-,-128.04,-,-,-,-,-,-,-,-,-,-,-,-1.36,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-63.52,-62.58,-1.91,-38.09,-,-,-,-1.95,-,-,-,-53.9,0,-1.57,2.06,-208.96,101.02,96.29,-0.02,-20.52,Upgrade
18,Gain (Loss) on Sale of Assets,0.83,-0.29,2.19,-23.09,0.22,-2.74,-3.63,-10.16,-0.06,-0.34,4.42,-18.9,-2.09,-1.98,-1.42,21.57,-21.89,-3.42,-0.16,1.23,Upgrade
19,Asset Writedown,16.69,-9.14,-4.29,-93,63.3,-20.61,14.91,-5.92,-66.27,-19.36,15.08,-326,-0.82,0.17,0.66,-53.96,1.55,-1.55,-,-20.9,Upgrade
20,Other Unusual Items,-108.92,84.02,-13.44,-71.78,-,-,-,180.25,-,-,-,81.96,6.05,-6.05,-,97.6,-0.11,0.11,-,181.14,Upgrade
21,Pretax Income,44.24,152.14,-59.58,-693.66,309.2,541.42,831.55,629.68,720.94,1061,983.35,652.97,2920,671.66,429.65,-137.16,248.28,243.13,-91.4,-101.07,Upgrade
22,Income Tax Expense,13.89,42.81,27.93,-196.85,118.4,64.17,237.97,117.61,135.85,169.33,146.88,42.32,837.72,152.78,71.06,-35.78,33.17,56.81,3.51,-90.65,Upgrade
23,Earnings From Continuing Operations,30.35,109.33,-87.51,-496.81,190.8,477.25,593.57,512.06,585.09,891.78,836.47,610.65,2082,518.88,358.59,-101.38,215.11,186.32,-94.91,-10.42,Upgrade
24,Minority Interest in Earnings,-24.71,-18.48,14.23,59.96,-1.71,-36.76,-20.97,-29.68,-37.36,-37.68,-29.41,-44.98,-67.91,-61.5,-56.24,-38.22,-37.58,-2.54,11.21,-7.51,Upgrade
25,Net Income,5.64,90.86,-73.28,-436.84,189.09,440.49,572.6,482.38,547.73,854.09,807.06,565.67,2014,457.38,302.35,-139.6,177.52,183.78,-83.7,-17.93,Upgrade
26,Net Income to Common,5.64,90.86,-73.28,-436.84,189.09,440.49,572.6,482.38,547.73,854.09,807.06,565.67,2014,457.38,302.35,-139.6,177.52,183.78,-83.7,-17.93,Upgrade
27,Net Income Growth,-97.02%,-79.37%,-,-,-65.48%,-48.43%,-29.05%,-14.72%,-72.81%,86.74%,166.93%,-,1034.67%,148.88%,-,-,158.22%,0.10%,-,-,Upgrade
28,Shares Outstanding (Basic),1937,2173,2221,3445,1685,1784,1954,2248,2211,2152,2141,1646,1647,1628,1626,1547,1621,883,1619,1624,Upgrade
29,Shares Outstanding (Diluted),1937,2173,2221,3445,1685,1784,1954,2254,2211,2152,2141,1646,1647,1628,1626,1547,1621,883,1619,1624,Upgrade
30,Shares Change (YoY),14.96%,21.80%,13.63%,52.85%,-23.78%,-17.08%,-8.71%,36.91%,34.19%,32.15%,31.70%,6.40%,1.64%,84.40%,0.40%,-4.73%,-0.74%,-46.64%,1.08%,-0.28%,Upgrade
31,EPS (Basic),0.00,0.04,-0.03,-0.13,0.11,0.25,0.29,0.21,0.25,0.40,0.38,0.34,1.22,0.28,0.19,-0.09,0.11,0.21,-0.05,-0.01,Upgrade
32,EPS (Diluted),0.00,0.04,-0.03,-0.13,0.11,0.25,0.29,0.21,0.25,0.40,0.38,0.34,1.22,0.28,0.19,-0.09,0.11,0.21,-0.05,-0.01,Upgrade
