,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Market Capitalization,152,114,270,270,270,270,268,191,176,168,123,216,299,466,519,696,872,784,686,902,784,Upgrade
1,Market Cap Growth,-57.56%,-57.56%,0.67%,41.09%,52.79%,60.83%,118.61%,-11.40%,-40.98%,-64.00%,-76.42%,-69.01%,-65.73%,-40.63%,-24.29%,-22.83%,11.25%,-16.67%,-41.67%,-12.38%,-45.58%,Upgrade
2,Enterprise Value,397,361,528,552,552,552,550,474,476,516,469,573,654,777,831,1049,1211,1087,995,1189,1082,Upgrade
3,Last Close Price,0.12,0.10,0.24,0.24,0.24,0.24,0.24,0.19,0.18,0.17,0.13,0.22,0.30,0.47,0.53,0.71,0.89,0.80,0.70,0.92,0.80,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,204.79,44.51,-,-,32.74,34.04,Upgrade
5,PS Ratio,2.51,2.06,5.05,4.64,5.46,5.51,5.37,4.03,3.26,2.83,1.74,2.75,2.45,2.84,3.19,4.60,3.82,3.47,2.91,3.38,2.75,Upgrade
6,PB Ratio,0.82,0.67,1.57,1.32,1.08,1.08,0.93,0.67,-,0.40,-,0.46,-,0.91,0.97,1.30,1.85,1.73,1.40,1.80,-,Upgrade
7,P/TBV Ratio,0.67,0.67,1.57,1.32,1.08,1.08,0.93,0.67,-,0.40,-,0.46,-,0.91,0.97,1.30,1.85,1.73,1.40,1.80,-,Upgrade
8,P/FCF Ratio,6.54,13.01,60.80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
