,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Cash & Equivalents,2.81,2.81,3.58,-,15.16,-,3.36,-,2.35,-,3.38,-,6.65,-,25.52,-,14.78,-,60.69,-,Upgrade
1,Short-Term Investments,-,-,6.53,-,-,-,4.15,-,-,-,4.81,-,-,-,10.32,-,-,-,8.68,-,Upgrade
2,Cash & Short-Term Investments,2.81,2.81,10.1,15.16,15.16,3.36,7.5,-,2.35,-,8.19,-,6.65,35.84,35.84,14.78,14.78,69.36,69.36,-,Upgrade
3,Cash Growth,-81.45%,-16.24%,34.63%,-,545.44%,-,-8.39%,-,-64.71%,-,-77.14%,-,-54.99%,-48.33%,-48.33%,-,-25.60%,-15.35%,-15.35%,-,Upgrade
4,Accounts Receivable,0.98,0.98,4.85,-,3.57,-,4.85,-,2.11,-,2.75,-,7.57,-,9.33,-,15.37,-,16.26,-,Upgrade
5,Other Receivables,45.51,45.51,52.3,-,48.14,-,49.61,-,37.35,-,58.96,-,21.43,-,24.71,-,44.73,-,18.06,-,Upgrade
6,Receivables,46.49,46.49,57.15,-,51.71,-,54.46,-,39.46,-,61.71,-,29,-,34.04,-,60.1,-,34.32,-,Upgrade
7,Inventory,2.44,2.44,2.65,-,2.74,-,2.61,-,2.77,-,2.85,-,2.96,-,3.03,-,3.31,-,3.69,-,Upgrade
8,Restricted Cash,0.97,0.97,0.97,-,-,-,-,-,2.57,-,2.68,-,23.34,-,31.05,-,9.04,-,29.31,-,Upgrade
9,Other Current Assets,138.59,138.59,126.69,-,78.58,-,68.1,-,118.7,-,105.6,-,117.96,-,106.19,-,132.87,-,110.6,-,Upgrade
10,Total Current Assets,191.29,191.29,197.56,-,148.19,-,132.67,-,165.85,-,181.03,-,179.91,-,210.14,-,220.1,-,247.28,-,Upgrade
11,"Property, Plant & Equipment",183.46,183.46,197.27,-,214.13,-,225.26,-,242.17,-,282.5,-,300.2,-,283.74,-,301.25,-,316.17,-,Upgrade
12,Long-Term Investments,0.06,0.06,0.06,-,0.06,-,0.06,-,0.06,-,0.06,-,62.22,-,63.28,-,64.15,-,65.3,-,Upgrade
13,Long-Term Deferred Tax Assets,6.99,6.99,6.99,-,6.9,-,6.9,-,6.73,-,6.82,-,6.76,-,6.64,-,2.58,-,2.35,-,Upgrade
14,Other Long-Term Assets,512.5,512.5,519.2,-,539.7,-,573.05,-,598.67,-,600.16,-,609.36,-,605.43,-,587.91,-,584.47,-,Upgrade
15,Total Assets,894.29,894.29,921.06,-,908.98,-,937.93,-,1013,-,1071,-,1158,-,1169,-,1176,-,1216,-,Upgrade
16,Accounts Payable,57.59,57.59,51.52,-,48.72,-,50.93,-,41.53,-,44.42,-,47.56,-,54.01,-,52.41,-,57.2,-,Upgrade
17,Accrued Expenses,87.49,87.49,32.28,-,75.4,-,21.44,-,38.63,-,13.16,-,24.13,-,9.56,-,36.88,-,17.76,-,Upgrade
18,Current Portion of Long-Term Debt,202.78,202.78,206.27,-,138.4,-,63.17,-,94.51,-,85.51,-,101.72,-,115.12,-,115.13,-,117.52,-,Upgrade
19,Current Portion of Leases,0.66,0.66,0.68,-,2.11,-,0.72,-,2.35,-,4.41,-,4.67,-,3.63,-,4.91,-,7.79,-,Upgrade
20,Current Income Taxes Payable,63.98,63.98,63.98,-,63.17,-,63.29,-,63.49,-,65.85,-,65.96,-,66.19,-,59.11,-,59.65,-,Upgrade
21,Current Unearned Revenue,75.93,75.93,77.66,-,71.53,-,70.42,-,63.98,-,65.37,-,59.75,-,43.41,-,58.66,-,38.4,-,Upgrade
22,Other Current Liabilities,64.14,64.14,118.45,-,-,-,55.94,-,-,-,17.32,-,11,-,22.47,-,12,-,29.46,-,Upgrade
23,Total Current Liabilities,552.57,552.57,550.83,-,399.33,-,325.91,-,304.49,-,296.04,-,314.8,-,314.39,-,339.1,-,327.76,-,Upgrade
24,Long-Term Debt,21.07,21.07,20.38,-,107.07,-,182.27,-,151.12,-,170.51,-,163.16,-,172.54,-,196.11,-,211.42,-,Upgrade
25,Long-Term Leases,6.06,6.06,6.39,-,6.57,-,3.8,-,10.39,-,30.18,-,32.62,-,7.09,-,7.75,-,9.12,-,Upgrade
26,Long-Term Unearned Revenue,11.5,11.5,11.95,-,12.4,-,12.85,-,13.2,-,13.75,-,14.25,-,14.65,-,13.15,-,13.55,-,Upgrade
27,Long-Term Deferred Tax Liabilities,145.05,145.05,146.72,-,151.77,-,160.1,-,175.75,-,176.24,-,178.2,-,178.17,-,176.51,-,175.65,-,Upgrade
28,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,0.62,-,0.5,-,30.02,-,30.02,-,30.02,-,30.02,-,Upgrade
29,Total Liabilities,736.25,736.25,736.28,-,677.14,-,684.93,-,655.57,-,687.22,-,733.04,-,716.86,-,762.65,-,767.52,-,Upgrade
30,Common Stock,10.11,10.11,10.05,-,10.05,-,8.8,-,8.67,-,8.67,-,8.67,-,8.67,-,8.67,-,8.67,-,Upgrade
31,Additional Paid-In Capital,134.38,134.38,132.63,-,127.3,-,102.66,-,99.25,-,99.25,-,99.25,-,99.25,-,99.25,-,99.25,-,Upgrade
32,Retained Earnings,-54.16,-54.16,-27.06,-,24.5,-,69.49,-,173.13,-,201.58,-,243.61,-,270.53,-,232.58,-,268.27,-,Upgrade
33,Comprehensive Income & Other,67.71,67.71,69.17,-,69.98,-,72.05,-,76.85,-,73.85,-,73.88,-,73.93,-,72.84,-,71.86,-,Upgrade
34,Shareholders' Equity,158.04,158.04,184.79,231.84,231.84,253,253,-,357.89,-,383.35,-,425.41,452.38,452.38,413.34,413.34,448.05,448.05,-,Upgrade
35,Total Liabilities & Equity,894.29,894.29,921.06,-,908.98,-,937.93,-,1013,-,1071,-,1158,-,1169,-,1176,-,1216,-,Upgrade
36,Total Debt,230.57,230.57,233.72,254.15,254.15,249.96,249.96,-,258.37,-,290.61,-,302.17,298.38,298.38,323.9,323.9,345.85,345.85,-,Upgrade
37,Net Cash (Debt),-227.76,-227.76,-223.62,-238.99,-238.99,-246.6,-242.45,-,-256.02,-,-282.42,-,-295.52,-262.54,-262.54,-309.12,-309.12,-276.49,-276.49,-,Upgrade
38,Net Cash Per Share,-0.20,-0.20,-0.19,-0.21,-0.21,-0.25,-0.24,-,-0.26,-,-0.29,-,-0.30,-0.27,-0.26,-0.31,-0.32,-0.28,-0.26,-,Upgrade
39,Filing Date Shares Outstanding,1144,1144,1137,1137,1137,999.57,994.87,980,980,980,980,980,980,980,980,980,980,980,980,980,Upgrade
40,Total Common Shares Outstanding,1144,1144,1137,1137,1137,999.57,994.87,980,980,980,980,980,980,980,980,980,980,980,980,980,Upgrade
41,Working Capital,-361.28,-361.28,-353.27,-,-251.15,-,-193.25,-,-138.65,-,-115.01,-,-134.89,-,-104.24,-,-119,-,-80.48,-,Upgrade
42,Book Value Per Share,0.14,0.14,0.16,0.20,0.20,0.25,0.25,-,0.37,-,0.39,-,0.43,0.46,0.46,0.42,0.42,0.46,0.46,-,Upgrade
43,Tangible Book Value,158.04,158.04,184.79,231.84,231.84,253,253,-,357.89,-,383.35,-,425.41,452.38,452.38,413.34,413.34,448.05,448.05,-,Upgrade
44,Tangible Book Value Per Share,0.14,0.14,0.16,0.20,0.20,0.25,0.25,-,0.37,-,0.39,-,0.43,0.46,0.46,0.42,0.42,0.46,0.46,-,Upgrade
45,Buildings,-,-,201.9,-,-,-,201.9,-,-,-,201.9,-,-,-,201.9,-,-,-,212.79,-,Upgrade
46,Machinery,-,-,48.52,-,-,-,48.32,-,-,-,49.06,-,-,-,49.59,-,-,-,49.55,-,Upgrade
47,Construction In Progress,-,-,-,-,-,-,3.93,-,-,-,3.65,-,-,-,67.73,-,-,-,59.15,-,Upgrade
48,Leasehold Improvements,-,-,262.4,-,-,-,258.48,-,-,-,258.47,-,-,-,188.47,-,-,-,188.47,-,Upgrade
