,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,720,791,838,944,720,578,590,814,395,301,502,Upgrade
1,Market Cap Growth,-12.73%,-16.20%,16.46%,63.27%,22.00%,-28.99%,49.25%,170.59%,-21.18%,-58.20%,-42.57%,Upgrade
2,Enterprise Value,-464,-260,-115,-14,-235,-365,-376,-131,-562,-701,-553,Upgrade
3,Last Close Price,0.61,0.65,0.63,0.69,0.51,0.41,0.40,0.55,0.27,0.20,0.34,Upgrade
4,PE Ratio,5.47,3.47,3.75,9.62,74.04,-,13.73,21.97,-13.15,-,-,Upgrade
5,Forward PE,-,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,5.83,Upgrade
6,PS Ratio,0.77,0.66,0.76,1.62,1.43,0.85,0.94,1.94,1.37,1.05,1.40,Upgrade
7,PB Ratio,0.60,0.67,0.72,0.90,0.73,0.60,0.59,0.84,0.42,0.32,0.51,Upgrade
8,P/TBV Ratio,0.61,0.67,0.72,0.90,0.73,0.60,0.59,0.84,0.42,0.32,0.51,Upgrade
9,P/FCF Ratio,-,3.65,9.77,-,10.79,12.38,-,27.33,-,-,-,Upgrade
10,P/OCF Ratio,-,3.64,9.70,-,10.74,12.30,-,27.23,-,-,-,Upgrade
11,Debt / Equity Ratio,0.01,0.01,0.02,0.02,0.03,0.02,0.02,0.03,0.01,0.02,0.00,Upgrade
12,Debt / FCF Ratio,-,0.07,0.24,-,0.43,0.39,-,0.88,-,-,-,Upgrade
13,Return on Capital Employed (ROCE),7.83%,18.62%,17.84%,4.01%,-,4.17%,3.74%,1.96%,-5.27%,-,-,Upgrade
14,Earnings Yield,18.29%,28.85%,26.69%,10.39%,1.35%,4.68%,7.28%,4.55%,-7.61%,-23.27%,-7.43%,Upgrade
15,FCF Yield,27.42%,10.23%,-0.69%,9.27%,8.08%,4.26%,3.66%,-11.12%,-33.96%,-3.94%,Upgrade,
16,Dividend Yield,9.84%,7.71%,7.99%,2.91%,-,-,-,-,-,-,-,Upgrade
17,Buyback Yield / Dilution,-0.02%,-0.06%,-0.04%,-,0.04%,0.02%,-0.04%,-0.02%,-,-0.00%,0.46%,Upgrade
18,Total Shareholder Return,9.81%,7.65%,7.94%,2.91%,0.04%,0.02%,-0.04%,-0.02%,-,-0.00%,0.46%,Upgrade
