,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,445.14,762.17,347.23,236.79,267.46,411.12,213.99,205.25,83.99,201.58,Upgrade
1,Revenue Growth (YoY),28.20%,221.88%,29.82%,-42.40%,24.99%,100.30%,154.78%,1.82%,-46.56%,-40.27%,Upgrade
2,Cost of Revenue,195.69,312.84,159.82,131.64,136.9,218.62,102.96,101.93,45.3,97.34,Upgrade
3,Gross Profit,249.45,449.33,187.42,105.14,130.56,192.5,111.03,103.33,38.68,104.24,Upgrade
4,"Selling, General & Admin",181.01,295.7,131.19,118.59,111.82,170.24,95.53,99.54,92.99,108.75,Upgrade
5,Operating Expenses,181.01,295.7,131.19,118.59,111.82,170.24,95.53,99.54,92.99,108.75,Upgrade
6,Operating Income,68.44,153.62,56.23,-13.44,18.75,22.26,15.5,3.79,-54.3,-4.51,Upgrade
7,Interest Expense,-1.84,-0.57,-1.65,-0.41,-0.51,-0.62,-0.73,-0.35,-0.46,-0.1,Upgrade
8,Interest & Investment Income,30.05,20.84,15.91,10.97,0.84,0.64,0.59,0.86,5.49,10.08,Upgrade
9,Other Non Operating Income (Expenses),0.03,-1.96,-,-0.47,-0.23,3.89,-0.69,1.91,-0.6,-0.67,Upgrade
10,EBT Excluding Unusual Items,96.68,171.94,70.49,-3.36,18.85,26.17,14.67,6.21,-49.87,4.81,Upgrade
11,Gain (Loss) on Sale of Investments,20.74,2.38,15.94,-3.64,-26.17,-8.59,-0.21,2.67,0.44,-,Upgrade
12,Other Unusual Items,-,-,-,29.23,-,-,-,17.98,-,-,Upgrade
13,Pretax Income,117.42,174.32,86.43,22.23,-7.33,17.58,14.46,26.86,-49.43,4.81,Upgrade
14,Income Tax Expense,25.96,37.54,-0.54,11.1,-5.91,-10.92,-0.02,4.28,3.21,22.18,Upgrade
15,Net Income,91.46,136.78,86.97,11.13,-1.41,28.5,14.48,22.58,-52.64,-17.38,Upgrade
16,Net Income to Common,91.46,136.78,86.97,11.13,-1.41,28.5,14.48,22.58,-52.64,-17.38,Upgrade
17,Net Income Growth,5.16%,1128.44%,-,-60.93%,-,26.24%,-,-,-,-,Upgrade
18,Shares Outstanding (Basic),1181,1181,1180,1180,1180,1180,1180,1180,1180,1180,Upgrade
19,Shares Outstanding (Diluted),1181,1181,1180,1180,1180,1180,1180,1180,1180,1180,Upgrade
20,Shares Change (YoY),0.06%,0.04%,-,-0.04%,-0.02%,0.04%,0.02%,-,0.00%,-0.46%,Upgrade
21,EPS (Basic),0.08,0.12,0.07,0.01,-0.00,0.02,0.01,0.02,-0.04,-0.01,Upgrade
22,EPS (Diluted),0.08,0.12,0.07,0.01,-0.00,0.02,0.01,0.02,-0.04,-0.01,Upgrade
23,EPS Growth,5.10%,1132.53%,-,-60.99%,-,26.17%,-,-,-,-,Upgrade
24,Free Cash Flow,119.01,97.89,-12.11,5.57,61.15,-14.43,39.55,-9.76,-34.18,-68.01,Upgrade
25,Free Cash Flow Per Share,0.10,0.08,-0.01,0.00,0.05,-0.01,0.03,-0.01,-0.03,-0.06,Upgrade
26,Dividend Per Share,0.020,0.030,0.020,-,-,-,-,-,-,-,Upgrade
27,Operating Margin,15.37%,20.16%,16.19%,-5.68%,7.01%,5.41%,7.24%,1.84%,-64.65%,-2.23%,Upgrade
28,Profit Margin,20.55%,17.95%,25.05%,4.70%,-0.53%,6.93%,6.77%,11.00%,-62.67%,-8.62%,Upgrade
29,Free Cash Flow Margin,26.73%,12.84%,-3.49%,2.35%,22.86%,-3.51%,18.48%,-4.75%,-40.70%,-33.74%,Upgrade
30,EBITDA,68.69,153.9,56.54,-13.09,19.13,22.65,15.98,4.35,-53.64,-2.38,Upgrade
31,D&A For EBITDA,0.26,0.27,0.31,0.35,0.38,0.39,0.48,0.56,0.66,2.13,Upgrade
32,EBIT,68.44,153.62,56.23,-13.44,18.75,22.26,15.5,3.79,-54.3,-4.51,Upgrade
