,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1087,1003,908.26,927.92,912.24,894,985.8,949.94,968.53,1006,Upgrade
1,Trading Asset Securities,78.51,68.57,69.62,58.58,60.51,71.24,6.81,7.02,4.35,-,Upgrade
2,Cash & Short-Term Investments,1166,1071,977.89,986.51,972.75,965.24,992.62,956.96,972.88,1006,Upgrade
3,Cash Growth,19.19%,8.60%,0.53%,2.20%,-2.00%,0.86%,2.03%,-4.83%,-8.66%,-0.26%,Upgrade
4,Accounts Receivable,133.95,328.83,172.99,60.96,59.27,124.38,62.57,41.29,11.96,66.12,Upgrade
5,Other Receivables,-,-,-,-,-,-,-,-,-,2.72,Upgrade
6,Receivables,133.95,328.83,172.99,60.96,59.27,124.38,62.57,41.29,11.96,68.84,Upgrade
7,Inventory,51.93,58.89,61.74,23.7,67.82,58.01,18.75,10.28,10.56,19.52,Upgrade
8,Prepaid Expenses,14.99,-,15.66,-,7.33,-,4.8,-,-,-,Upgrade
9,Other Current Assets,46.52,40.08,32.85,45.46,49.78,57.33,47.25,36.35,72.16,49.85,Upgrade
10,Total Current Assets,1413,1499,1261,1117,1157,1205,1126,1045,1068,1144,Upgrade
11,"Property, Plant & Equipment",14.94,19.21,23.53,27.64,17.48,21.94,26.44,13.15,17.18,5.33,Upgrade
12,Long-Term Deferred Tax Assets,42.38,49.71,42.33,33.08,41.47,32.13,18.89,17.06,21.06,22.61,Upgrade
13,Other Long-Term Assets,-,-,-,-,-,-,15.5,15.5,-,-,Upgrade
14,Total Assets,1470,1568,1327,1177,1216,1259,1187,1091,1106,1172,Upgrade
15,Accounts Payable,58.51,88.82,73.19,11.76,23.45,28.48,40.91,10.37,11.53,34.49,Upgrade
16,Accrued Expenses,92.52,198.6,88.1,101.5,86.9,133.5,43.84,52.02,36.29,66.91,Upgrade
17,Current Portion of Leases,9.15,8.86,8.55,8.27,6.1,8.5,8.24,5.69,6.39,3.17,Upgrade
18,Current Income Taxes Payable,29.34,50.93,19.56,10.86,11,10.04,8.52,8.78,14.29,12.59,Upgrade
19,Other Current Liabilities,88.09,44.31,71.62,37.98,106.24,69.49,100.54,56.01,94.65,69.25,Upgrade
20,Total Current Liabilities,277.61,391.52,261.01,170.37,233.69,250.01,202.05,132.87,163.15,186.41,Upgrade
21,Long-Term Leases,6.71,11.37,15.81,20.17,12.02,13.82,18.12,5.99,8.83,-,Upgrade
22,Other Long-Term Liabilities,1.4,1.3,-,-,-,-,-,-,-,-,Upgrade
23,Total Liabilities,285.71,404.19,276.81,190.54,245.71,263.83,220.17,138.86,171.99,186.41,Upgrade
24,Common Stock,11.81,11.81,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,Upgrade
25,Additional Paid-In Capital,0.79,0.79,-,-,-,-,-,-,-,-,Upgrade
26,Retained Earnings,1123,1100,987.14,920.61,909.29,932.78,903.83,888.19,865.52,916.93,Upgrade
27,Comprehensive Income & Other,49.07,50.98,51.23,54.39,49.1,50.61,51,51.75,56.49,56.55,Upgrade
28,Shareholders' Equity,1185,1164,1050,986.8,970.19,995.2,966.63,951.74,933.81,985.28,Upgrade
29,Total Liabilities & Equity,1470,1568,1327,1177,1216,1259,1187,1091,1106,1172,Upgrade
30,Total Debt,15.86,20.23,24.35,28.44,18.12,22.32,26.36,11.68,15.23,3.17,Upgrade
31,Net Cash (Debt),1150,1051,953.53,958.07,954.63,942.92,966.26,945.28,957.65,1002,Upgrade
32,Net Cash Growth,20.57%,9.72%,-0.11%,1.61%,-1.20%,-0.25%,0.90%,-5.70%,-9.20%,0.01%,Upgrade
33,Net Cash Per Share,0.97,0.89,0.81,0.81,0.81,0.80,0.82,0.80,0.81,0.85,Upgrade
34,Filing Date Shares Outstanding,1181,1181,1180,1180,1180,1180,1180,1180,1180,1180,Upgrade
35,Total Common Shares Outstanding,1181,1181,1180,1180,1180,1180,1180,1180,1180,1180,Upgrade
36,Working Capital,1135,1108,1000,946.25,923.26,954.94,923.92,912.02,904.4,957.34,Upgrade
37,Book Value Per Share,1.00,0.99,0.89,0.84,0.82,0.84,0.82,0.81,0.79,0.83,Upgrade
38,Tangible Book Value,1185,1164,1050,986.8,970.19,995.2,966.63,951.74,933.81,985.28,Upgrade
39,Tangible Book Value Per Share,1.00,0.99,0.89,0.84,0.82,0.84,0.82,0.81,0.79,0.83,Upgrade
40,Machinery,-,6.32,-,11.25,-,12.59,-,12.41,-,12.25,Upgrade
41,Leasehold Improvements,-,0.55,-,1.33,-,9.94,-,9.93,-,9.94,Upgrade
