,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Interest and Dividend Income,1.39,1.39,1.74,1.36,-2.93,7.2,3.37,3.76,-3.08,10.34,4.39,4.87,5.07,6.44,7.27,8.58,6.66,8.79,11.99,12.61,Upgrade
1,Total Interest Expense,0.25,0.25,0.66,0.15,0.27,0.47,0.95,0.85,1.06,0.8,0.82,1.21,0.72,1.54,1.25,1.9,1.24,2.31,1.34,2.79,Upgrade
2,Net Interest Income,1.15,1.15,1.08,1.21,-3.19,6.73,2.42,2.91,-4.15,9.54,3.56,3.65,4.36,4.9,6.02,6.68,5.42,6.48,10.64,9.82,Upgrade
3,Gain (Loss) on Sale of Investments,-,-,-0.67,0.66,-,-,1.33,-1.1,-0.43,-,5.9,-0.76,-2.03,-,-,-,-,-,-0.26,-,Upgrade
4,Other Revenue,6.04,6.04,8.92,6.88,12.88,0.43,0.56,2.25,11.89,-0.59,4.25,8.36,5.21,-1.05,-0.21,0.49,1.76,-0.66,0.67,0.89,Upgrade
5,Revenue Before Loan Losses,7.19,7.19,9.33,8.76,9.69,7.15,4.32,4.06,7.31,8.96,13.47,11.26,7.53,4.08,5.81,7.23,7.26,6.44,11.25,11.17,Upgrade
6,Provision for Loan Losses,-0.78,-0.78,0.56,-1.43,0.08,0.78,-6.23,0.36,10.55,-4.69,5.93,6.92,-0.81,2.07,-0.11,-1.43,-2.74,10.78,6.86,-,Upgrade
7,Revenue,7.97,7.97,8.77,10.19,9.61,6.37,10.55,3.69,-3.24,13.64,7.55,4.34,8.34,2.01,5.92,8.66,10,-4.34,4.39,11.17,Upgrade
8,Revenue Growth (YoY),-17.09%,25.05%,-16.87%,175.81%,-,-53.30%,39.74%,-14.95%,-,578.42%,27.46%,-49.87%,-16.63%,-,34.98%,-22.43%,-31.94%,-,-61.34%,-13.18%,Upgrade
9,Salaries & Employee Benefits,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.21,1.21,1.65,1.41,Upgrade
10,Cost of Services Provided,12.32,12.32,16.62,13.21,13.87,8.79,10.27,4.51,8.29,8.4,14.75,8.18,6.23,2.63,3.91,2.79,6.42,0.89,-0.58,0.99,Upgrade
