,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,104.11,148.58,220.11,333.24,289.88,364.7,449.43,502.99,644.03,698.67,611.32,717.11,300.92,248.18,397.9,632.24,232.85,328.48,405.41,566.58,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,100,-,-,-,100,-,100,Upgrade
2,Cash & Short-Term Investments,104.11,148.58,220.11,333.24,289.88,364.7,449.43,502.99,644.03,698.67,611.32,717.11,300.92,348.18,397.9,632.24,232.85,428.48,405.41,666.58,Upgrade
3,Cash Growth,-64.09%,-59.26%,-51.03%,-33.75%,-54.99%,-47.80%,-26.48%,-29.86%,114.02%,100.66%,53.63%,13.42%,29.24%,-18.74%,-1.85%,-5.15%,-50.33%,-14.73%,-59.60%,-38.44%,Upgrade
4,Accounts Receivable,726.68,747.05,709.27,751.75,630.92,636.2,573.23,654.85,867.65,800.12,797.4,853.22,1106,1096,1070,1044,1168,1026,1025,1457,Upgrade
5,Other Receivables,11.02,80.7,11.32,15.63,13.98,20.03,19.66,15.43,29.99,27.26,134.19,26.02,28.84,31.6,12.54,17.97,22.38,35.8,37.43,29.59,Upgrade
6,Receivables,737.7,827.75,720.59,767.38,644.9,656.23,592.89,670.28,897.64,827.38,931.58,879.24,1135,1127,1083,1062,1190,1062,1063,1487,Upgrade
7,Inventory,630.47,608.45,581.85,541.23,728.85,701.96,655.73,623.13,912.56,875.17,857.04,812.8,957.34,987.31,931.57,897.05,1043,1038,1039,1028,Upgrade
8,Other Current Assets,151.91,76.62,159.34,115.47,70.61,78.83,82.33,134.7,222.48,192.69,123.99,82.22,288.27,142.54,154.85,121.05,232.67,127.82,301.48,160.86,Upgrade
9,Total Current Assets,1624,1661,1682,1757,1734,1802,1780,1931,2677,2594,2524,2491,2681,2605,2567,2712,2698,2656,2809,3341,Upgrade
10,"Property, Plant & Equipment",782.27,782.19,781.08,788.06,758.89,745.66,739.31,761.49,883.66,896.3,892.63,911.12,931.89,942.81,955.45,965.63,977.74,947.11,955.54,965.16,Upgrade
11,Long-Term Investments,397.92,398.69,398.26,399.14,418.76,420.57,420.71,347.61,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Intangible Assets,99.92,102.24,104.71,107.61,105.49,88.38,90.79,95.6,152.81,155.71,159.02,162.01,152.97,155.7,158.76,162.04,167.69,171.57,174.47,177.79,Upgrade
13,Long-Term Deferred Tax Assets,56.76,56.37,55.93,56.45,56.88,56.46,56.52,46.02,64.15,64.45,64.38,64.39,49.37,49.62,48.94,49,49.4,48.35,48.77,48.78,Upgrade
14,Long-Term Deferred Charges,16.47,16.27,15.98,16.52,10.74,10.19,10.96,11.57,9.62,8.79,11.51,9.83,21.68,21.15,20.66,19.86,14.07,15.58,18.17,18.6,Upgrade
15,Other Long-Term Assets,11.41,11.58,11.77,11.94,12.56,12.74,12.8,13.08,19.56,19.84,29.61,29.97,19.43,19.73,19.98,20.27,20.53,21.21,24.68,25.35,Upgrade
16,Total Assets,2989,3029,3050,3137,3098,3136,3111,3206,3807,3739,3681,3669,3857,3794,3771,3929,3928,3860,4030,4577,Upgrade
17,Accounts Payable,526.6,538.89,510.27,543.04,565.86,571.22,555.6,529.36,663.78,651.85,636.57,707.46,673.73,632.24,533.43,608.11,720.26,615.05,838.72,1305,Upgrade
18,Accrued Expenses,18.41,36.11,17.91,51.48,16.24,35.04,16.72,50.63,14.86,47.72,15.42,51.6,13.82,34.86,13.6,54.28,13.2,32.34,13.63,39.67,Upgrade
19,Short-Term Debt,272,264,302,307,422,417,374,364,364,352,352,382,337,332,396,446,395,417,346,367,Upgrade
20,Current Income Taxes Payable,6.85,0.38,7.66,0.38,8.8,0.42,6.14,1.34,22.8,0.59,17.14,1.22,4.5,0.78,3.08,4.58,7.58,0.61,6.16,1.6,Upgrade
21,Current Unearned Revenue,77.33,71.08,74.03,62.85,59.82,70.78,78.57,51.79,300.95,270.75,210.79,188.28,211.21,114.45,138.86,133.26,37.79,59.69,121.74,-,Upgrade
22,Other Current Liabilities,241.89,242.63,233.29,246.01,80.78,66.73,93.02,220.76,103.9,86.65,114.39,85.7,162.18,140.97,161.71,150.37,226.15,110.84,89.04,185.71,Upgrade
23,Total Current Liabilities,1143,1153,1145,1211,1154,1161,1124,1218,1470,1410,1346,1416,1402,1255,1247,1397,1400,1236,1415,1899,Upgrade
24,Long-Term Debt,140,140,140,140,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
