,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,228.41,205.48,159.9,328.47,196.55,201.14,146.72,364.66,379.64,267.26,235.39,389.47,288.7,292.54,204.57,462.05,280.72,292.04,195.52,861.09,Upgrade
1,Other Revenue,-10.75,10.75,-,27.46,-7.41,7.41,-,28.33,-8.26,8.26,-,50.72,-17.05,17.05,-,18.7,-5.45,5.45,-,15.21,Upgrade
2,Revenue,217.66,216.23,159.9,355.93,189.14,208.55,146.72,392.99,371.37,275.52,235.39,440.19,271.66,309.58,204.57,480.74,275.26,297.49,195.52,876.29,Upgrade
3,Revenue Growth (YoY),15.08%,3.68%,8.98%,-9.43%,-49.07%,-24.31%,-37.67%,-10.72%,36.71%,-11.00%,15.07%,-8.44%,-1.31%,4.06%,4.63%,-45.14%,-71.48%,-34.73%,-44.78%,-12.35%,Upgrade
4,Cost of Revenue,198.82,191.73,139.55,422.09,157.21,181,109.51,349.87,309.92,248.02,189.86,508.01,297.91,254.47,167.45,401.76,225.6,244.59,170.94,837.25,Upgrade
5,Gross Profit,18.84,24.5,20.35,-66.15,31.93,27.55,37.21,43.12,61.45,27.51,45.53,-67.82,-26.26,55.11,37.12,78.98,49.66,52.9,24.57,39.04,Upgrade
6,"Selling, General & Admin",27.56,38.08,33.87,43.63,37.07,32.74,37.25,34.11,43.02,37.22,43.05,45.4,45.13,27.97,39.7,31.75,37.74,38.19,35.66,59.92,Upgrade
7,Research & Development,9.78,14.17,7.31,21.2,10.25,9.84,8.03,34.15,12.73,8.83,9.66,38.1,7.03,9,7.08,33.66,11.89,8.4,6.67,37.32,Upgrade
8,Other Operating Expenses,2.45,2.23,2.23,1.35,1.24,2.01,2.15,13.48,-0.89,-1.95,1.51,14.14,0.88,1.3,-2.83,33.45,-10.89,-4.21,-2.8,15.04,Upgrade
9,Operating Expenses,45.7,57.38,40.89,65.29,52.07,44.06,47.67,105.06,50.94,34.52,53.18,155.64,55.66,44.42,43.84,108.9,43.14,40.77,39.16,176.17,Upgrade
10,Operating Income,-26.86,-32.88,-20.54,-131.44,-20.15,-16.51,-10.46,-61.94,10.51,-7.01,-7.65,-223.46,-81.92,10.69,-6.72,-29.92,6.52,12.13,-14.58,-137.13,Upgrade
11,Interest Expense,-2.72,-2.62,-2.69,-2.61,-2.77,-2.55,-2.69,-5.14,-,-2.52,-2.77,-3.35,-1.94,-2.78,-3.19,-3.95,-4.51,-2.47,-2.01,-2.92,Upgrade
12,Interest & Investment Income,0.31,0.61,0.56,2.46,0.91,1.22,1.13,35.26,-,1.9,0.96,2.27,1.3,2.58,0.49,6.04,0.91,3.19,0.72,8.67,Upgrade
13,Earnings From Equity Investments,-0.77,0.43,-0.88,1.74,-1.81,-0.25,0.32,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),0.02,-0.02,-,0.05,-0.01,0.01,-,-0.03,0.18,-0.18,-,-0.43,0.23,-0.23,-,0,-,-,-,0,Upgrade
15,Other Non Operating Income (Expenses),-0.45,0.1,-0.23,-0.53,-5.43,-0.77,-0.3,-0.29,-1.84,0.01,-0.49,0.9,-3.38,3.42,0.35,-6.41,7.77,-0.6,-1.49,-0.37,Upgrade
16,EBT Excluding Unusual Items,-30.47,-34.38,-23.78,-130.33,-29.26,-18.85,-12,-32.13,8.85,-7.81,-9.95,-224.06,-85.71,13.69,-9.07,-34.23,10.69,12.24,-17.37,-131.76,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-21.35,-,-,-,-17.29,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,0.04,-0.01,0.03,0.01,0,2.88,-,10.32,-0.01,-0,0.23,-1.52,-,1.38,0.19,13.58,-0,0.02,-,-0.21,Upgrade
19,Asset Writedown,-,-,-,-,-,-,-,-0.86,-,-,-,-5.61,-,-0.58,0.58,0.28,-0.28,0.05,-0.05,0.37,Upgrade
20,Legal Settlements,6.11,-6.11,-,-9.74,0.08,-0.08,-,-2.62,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Other Unusual Items,-4.56,3.63,1.06,-4.14,-1.27,1.27,-,19.1,-1.65,1.65,-,16.45,-0.2,0.2,-,49.04,-,-,-,5.88,Upgrade
22,Pretax Income,-28.88,-36.88,-22.69,-165.55,-30.46,-14.76,-12,-23.49,7.19,-6.16,-9.71,-214.75,-85.91,14.69,-8.29,28.67,10.41,12.31,-17.42,-125.72,Upgrade
23,Income Tax Expense,-0.41,-0.53,0.62,-10.22,-0.42,-0.22,0.13,-0.3,0.85,0.06,0.95,-14.32,-0.33,-0.07,0.42,2.59,-0.68,1.5,0.04,-20.98,Upgrade
24,Earnings From Continuing Operations,-28.47,-36.34,-23.3,-155.33,-30.04,-14.55,-12.12,-23.18,6.35,-6.23,-10.67,-200.43,-85.58,14.76,-8.71,26.08,11.08,10.81,-17.46,-104.75,Upgrade
25,Minority Interest in Earnings,2.13,2.29,0.43,17.64,0.03,-0.92,-0.08,0.4,-1.78,-4.41,-0.45,11.27,12.61,-1.67,-0.2,0.15,-3.91,-0.93,1.8,0.65,Upgrade
26,Net Income,-26.34,-34.05,-22.87,-137.69,-30.01,-15.47,-12.2,-22.78,4.57,-10.63,-11.11,-189.16,-72.97,13.09,-8.91,26.23,7.17,9.88,-15.66,-104.09,Upgrade
27,Net Income to Common,-26.34,-34.05,-22.87,-137.69,-30.01,-15.47,-12.2,-22.78,4.57,-10.63,-11.11,-189.16,-72.97,13.09,-8.91,26.23,7.17,9.88,-15.66,-104.09,Upgrade
28,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,32.56%,-,-,-24.45%,5.56%,-,-,Upgrade
29,Shares Outstanding (Basic),638,637,639,638,638,638,639,750,638,638,639,638,638,640,636,639,638,637,639,638,Upgrade
30,Shares Outstanding (Diluted),638,637,639,638,638,638,639,750,638,638,639,638,638,640,636,639,638,637,639,638,Upgrade
31,Shares Change (YoY),0.00%,-0.02%,0.02%,-14.84%,-0.00%,-0.02%,0.01%,17.44%,0.01%,-0.40%,0.40%,-0.05%,0.05%,0.49%,-0.48%,0.05%,-0.05%,-0.60%,0.60%,0.00%,Upgrade
32,EPS (Basic),-0.04,-0.05,-0.04,-0.22,-0.05,-0.02,-0.02,-0.03,0.01,-0.02,-0.02,-0.30,-0.11,0.02,-0.01,0.04,0.01,0.02,-0.02,-0.16,Upgrade
