,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,39.84,39.66,5.33,26.66,4,48,31,149,96,175,Upgrade
1,Trading Asset Securities,5.9,13.66,17.7,17.7,47,49,60,60,40,-,Upgrade
2,Cash & Short-Term Investments,45.73,53.33,23.03,44.36,51,97,91,209,136,175,Upgrade
3,Cash Growth,98.61%,20.22%,-54.85%,-54.27%,-43.96%,-53.59%,-33.09%,19.43%,-28.42%,42.28%,Upgrade
4,Accounts Receivable,0.58,1,2.34,25.74,-,1,8,7,26,32,Upgrade
5,Other Receivables,-,1.82,-,16.52,-,4,-,14,7,101,Upgrade
6,Receivables,0.58,2.81,2.34,42.26,71,5,8,21,273,373,Upgrade
7,Inventory,392.12,406.19,436.35,406.44,545,538,898,894,922,1268,Upgrade
8,Prepaid Expenses,31.76,35.88,15.2,7.86,38,46,109,97,141,124,Upgrade
9,Other Current Assets,10,3,3,3,-,-,-,-,10,10,Upgrade
10,Total Current Assets,500.73,517.32,493.31,582.98,705,688,1106,1221,1482,1950,Upgrade
11,"Property, Plant & Equipment",15.38,20.76,26.87,0.2,-,-,1,1,2,2,Upgrade
12,Long-Term Investments,109,109,168,170.5,220,220,259,259,-,-,Upgrade
13,Goodwill,9.36,9.36,7.83,-,-,-,-,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,0.37,0.87,-,-,-,-,-,-,-,-,Upgrade
15,Other Long-Term Assets,2.89,2.89,-,-,-,-,-,-,43,43,Upgrade
16,Total Assets,707.73,730.19,766.01,753.68,925,978,1436,1481,1527,1995,Upgrade
17,Accounts Payable,50.5,46.07,36.74,35.68,35,49,42,55,12,137,Upgrade
18,Accrued Expenses,9.77,9.84,-,3.74,-,7,-,6,-,7,Upgrade
19,Short-Term Debt,25.55,18.81,1.97,5.24,-,-,-,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,85,96,Upgrade
21,Current Portion of Leases,8.4,7.73,7.07,-,1,1,-,-,-,1,Upgrade
22,Current Income Taxes Payable,-,-,-,-,-,-,11,11,15,15,Upgrade
23,Current Unearned Revenue,19.77,7.54,-,12.34,-,17,-,451,-,630,Upgrade
24,Other Current Liabilities,21.81,25.02,72.72,18.09,49,24,486,32,402,18,Upgrade
25,Total Current Liabilities,135.79,115.01,118.5,75.08,85,98,539,555,514,904,Upgrade
26,Long-Term Leases,2.23,6.6,10.63,-,-,1,-,-,-,-,Upgrade
27,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,25,34,Upgrade
28,Total Liabilities,138.02,121.6,129.13,75.08,85,99,539,555,539,938,Upgrade
29,Common Stock,38.81,38.81,22.06,22.06,1839,1839,1839,1839,1839,1839,Upgrade
30,Additional Paid-In Capital,2207,2207,2177,2177,341,341,341,341,341,341,Upgrade
31,Retained Earnings,-2296,-2272,-2190,-2174,-2050,-2036,-2008,-1976,-1910,-1874,Upgrade
32,Comprehensive Income & Other,629.09,641.26,633.57,653.15,710,735,725,722,680,713,Upgrade
33,Total Common Equity,579.39,615.33,642.18,678.6,840,879,897,926,950,1019,Upgrade
34,Minority Interest,-9.67,-6.74,-5.3,-,-,-,-,-,38,38,Upgrade
35,Shareholders' Equity,569.72,608.59,636.88,678.6,840,879,897,926,988,1057,Upgrade
36,Total Liabilities & Equity,707.73,730.19,766.01,753.68,925,978,1436,1481,1527,1995,Upgrade
37,Total Debt,36.18,33.13,19.67,5.24,1,2,-,-,85,97,Upgrade
38,Net Cash (Debt),9.56,20.19,3.36,39.12,50,95,91,209,51,78,Upgrade
39,Net Cash Growth,184.30%,-48.38%,-93.28%,-58.82%,-45.05%,-54.55%,78.43%,167.95%,-33.77%,-,Upgrade
40,Net Cash Per Share,0.01,0.03,0.01,0.08,0.11,0.21,0.20,0.45,0.11,-,Upgrade
41,Filing Date Shares Outstanding,970.16,970.16,551.54,551.54,459.62,459.62,459.62,459.62,459.62,459.62,Upgrade
42,Total Common Shares Outstanding,970.16,970.16,551.54,551.54,459.62,459.62,459.62,459.62,459.62,459.62,Upgrade
43,Working Capital,364.95,402.31,374.81,507.9,620,590,567,666,968,1046,Upgrade
44,Book Value Per Share,0.60,0.63,1.16,1.23,1.83,1.91,1.95,2.01,2.07,2.22,Upgrade
45,Tangible Book Value,570.03,605.98,634.35,678.6,840,879,897,926,950,1019,Upgrade
46,Tangible Book Value Per Share,0.59,0.62,1.15,1.23,1.83,1.91,1.95,2.01,2.07,2.22,Upgrade
47,Machinery,4.28,4.28,1.91,1.99,-,2,-,23,-,104,Upgrade
48,Leasehold Improvements,8.75,8.75,11.17,-,-,-,-,-,-,-,Upgrade
