,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,26.45,54.88,17.65,43.1,7.25,447,19,82,308,-,Upgrade
1,Other Revenue,2.91,2.95,2.9,3.09,2.07,3,-,-,4,-,Upgrade
2,Revenue,29.36,57.83,20.55,46.19,9.32,450,19,82,312,-,Upgrade
3,Revenue Growth (YoY),42.88%,25.19%,120.43%,-89.73%,-50.93%,448.78%,-93.91%,-,115.17%,-,Upgrade
4,Cost of Revenue,25.28,69.16,13.82,112.4,6.37,416,20,167,322,-,Upgrade
5,Gross Profit,4.08,-10.9,6.73,-70.71,2.96,34,-1,-85,-10,-,Upgrade
6,"Selling, General & Admin",28.11,12.73,23.4,34.54,19.45,43,31,39,38,-,Upgrade
7,Other Operating Expenses,-,0.23,-,-0.56,0.56,-,-,-1,-,-,Upgrade
8,Operating Expenses,28.11,12.14,23.4,35.96,20.01,48,31,38,38,-,Upgrade
9,Operating Income,-24.03,-23.04,-16.67,-106.67,-17.05,-14,-32,-123,-48,-,Upgrade
10,Interest Expense,-0.82,-0.88,-0.63,-0.05,-0.03,-,-,-,-,-,Upgrade
11,Interest & Investment Income,0.72,0.39,0.07,0.02,0.01,-,-,-,-,-,Upgrade
12,Earnings From Equity Investments,-,0.24,-1.42,-,-,-,-,-,-,-,Upgrade
13,Currency Exchange Gain (Loss),0.02,-0.32,0.32,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),0.53,2.6,0.26,2.61,3.03,-,-,-1,1,-,Upgrade
15,EBT Excluding Unusual Items,-23.58,-21.01,-18.07,-104.08,-14.05,-14,-32,-124,-47,-,Upgrade
16,Gain (Loss) on Sale of Investments,-2.04,-61.75,-,-58.79,-,-15,-,36,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-,-,-,-,-,4,-,-,-,-,Upgrade
18,Asset Writedown,-,-,-,-,-,-2,-,-,-,-,Upgrade
19,Other Unusual Items,-,-,-,1.11,0.06,-,-,-,-,-,Upgrade
20,Pretax Income,-25.61,-82.76,-18.07,-161.76,-13.98,-27,-32,-88,-47,-,Upgrade
21,Income Tax Expense,1.09,0.14,0.09,0.22,0.12,1,-,-16,-9,-,Upgrade
22,Earnings From Continuing Operations,-26.71,-82.9,-18.16,-161.97,-14.1,-28,-32,-72,-38,-,Upgrade
23,Earnings From Discontinued Operations,-,-,-,-,-,-,-,1,-14,-,Upgrade
24,Net Income to Company,-26.71,-82.9,-18.16,-161.97,-14.1,-28,-32,-71,-52,-,Upgrade
25,Minority Interest in Earnings,2.93,1.33,1.32,-,-,-,-,-,-,-,Upgrade
26,Net Income,-23.78,-81.57,-16.83,-161.97,-14.1,-28,-32,-71,-52,-,Upgrade
27,Net Income to Common,-23.78,-81.57,-16.83,-161.97,-14.1,-28,-32,-71,-52,-,Upgrade
28,Shares Outstanding (Basic),970,803,552,501,460,460,460,460,460,-,Upgrade
29,Shares Outstanding (Diluted),970,803,552,501,460,460,460,460,460,-,Upgrade
30,Shares Change (YoY),75.90%,60.12%,20.00%,9.10%,-,-,-,-,0.00%,-,Upgrade
31,EPS (Basic),-0.02,-0.10,-0.03,-0.32,-0.03,-0.06,-0.07,-0.15,-0.11,-,Upgrade
32,EPS (Diluted),-0.02,-0.10,-0.03,-0.32,-0.03,-0.06,-0.07,-0.15,-0.11,-,Upgrade
33,Free Cash Flow,-1.2,-11.72,-17.12,-20.7,-38.44,-17,-119,42,-25,-,Upgrade
34,Free Cash Flow Per Share,-0.00,-0.01,-0.03,-0.04,-0.08,-0.04,-0.26,0.09,-0.05,-,Upgrade
35,Operating Margin,-81.83%,-39.84%,-81.10%,-230.92%,-182.91%,-3.11%,-168.42%,-150.00%,-15.38%,-,Upgrade
36,Profit Margin,-80.98%,-141.06%,-81.91%,-350.64%,-151.25%,-6.22%,-168.42%,-86.59%,-16.67%,-,Upgrade
37,Free Cash Flow Margin,-4.09%,-20.27%,-83.30%,-44.81%,-412.30%,-3.78%,-626.32%,51.22%,-8.01%,-,Upgrade
38,EBITDA,-22.12,-36.64,-13.88,-106.69,-17.02,-13.5,-31.5,-123.5,-46.5,-,Upgrade
39,D&A For EBITDA,1.91,-,2.79,-0.02,0.04,0.5,0.5,-0.5,1.5,2,Upgrade
40,EBIT,-24.03,-23.04,-16.67,-106.67,-17.05,-14,-32,-123,-48,-,Upgrade
41,Revenue as Reported,-,78.38,-,55.52,-,469,-,394,-,-,Upgrade
