,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6162,6381,4602,5949,7049,7120,9849,10611,10652,11049,8677,8380,9737,10127,8363,6444,5312,4315,3723,2633,1781,Upgrade
1,Market Cap Growth,-10.39%,-10.39%,-53.27%,-43.93%,-33.82%,-35.56%,13.50%,26.62%,9.39%,9.11%,3.76%,30.05%,83.32%,134.66%,124.64%,144.69%,198.26%,121.92%,81.93%,11.64%,-14.89%,Upgrade
2,Enterprise Value,5203,5412,3565,4423,5523,5249,7968,8555,8596,11000,8552,8358,9716,9961,8161,6375,5310,4425,3903,2735,1883,Upgrade
3,Last Close Price,8.73,9.02,6.51,8.26,9.79,9.88,13.67,14.68,14.74,15.29,15.50,14.92,17.33,18.03,14.89,11.41,9.41,7.64,6.59,4.66,3.15,Upgrade
4,PE Ratio,54.54,54.13,37.53,50.83,60.00,48.72,69.55,86.87,102.76,130.90,164.86,173.73,98.10,-,48.76,34.36,43.61,63.84,226.91,-,694.04,Upgrade
5,Forward PE,-,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,Upgrade
6,PS Ratio,2.55,2.53,1.50,1.68,1.88,1.56,2.06,2.14,2.02,1.98,1.40,1.24,1.37,1.47,1.29,1.04,0.95,0.75,0.63,0.43,0.25,Upgrade
7,PB Ratio,1.64,1.67,1.21,1.57,1.84,1.86,2.60,2.82,2.85,2.99,6.75,6.46,7.59,7.92,6.49,4.90,4.20,3.71,3.28,2.41,1.62,Upgrade
8,P/TBV Ratio,1.80,1.80,1.31,1.70,1.98,2.00,2.80,3.04,3.08,3.23,8.72,7.94,9.27,9.55,7.84,5.90,5.04,4.62,4.18,3.07,2.07,Upgrade
9,P/FCF Ratio,-,-13.22,-,-,-,-,-20.76,-21.24,-,-,-,-,270.15,-,-,29.03,-,20.24,-,97.30,566.60,Upgrade
10,P/OCF Ratio,16.11,16.11,19.75,-,13.54,-,64.22,147.27,-157.83,-,64.07,-,48.84,-,-,15.37,17.16,12.60,-,37.09,37.96,Upgrade
11,EV/Sales Ratio,2.06,2.15,1.16,1.25,1.47,1.15,1.67,1.72,1.63,1.97,1.38,1.24,1.37,1.44,1.26,1.03,0.95,0.77,0.66,0.44,0.27,Upgrade
12,EV/EBITDA Ratio,27.75,27.12,17.69,22.40,28.24,28.66,46.27,57.21,58.95,69.88,71.79,66.74,51.53,39.92,25.07,17.99,19.46,23.29,34.57,33.47,20.66,Upgrade
13,EV/EBIT Ratio,44.25,44.09,29.53,39.89,52.65,59.33,105.57,176.37,-,210.54,573.64,388.79,113.33,-,36.42,25.03,30.59,48.58,226.72,-,-,Upgrade
14,EV/FCF Ratio,-10.78,-11.21,-,-,-,-,-16.79,-17.13,-,-,-,-,269.55,-,-,28.72,-,20.75,-,101.06,599.00,Upgrade
15,Debt / Equity Ratio,0.23,0.23,0.24,0.15,0.12,0.12,0.12,0.14,0.15,0.15,0.17,0.15,0.08,0.08,0.06,0.08,0.18,0.34,0.42,0.35,0.29,Upgrade
16,Debt / EBITDA Ratio,4.76,4.02,3.57,2.96,3.05,1.99,1.89,2.85,6.03,3.02,1.52,1.21,0.73,2.98,0.49,0.26,0.61,1.16,1.68,4.10,6.47,Upgrade
17,Debt / FCF Ratio,-,-1.85,-,-,-,-,-0.93,-1.03,-,-,-,-,2.78,-,-,0.50,-,1.84,-,14.08,101.81,Upgrade
18,Asset Turnover,0.39,0.43,0.53,0.64,0.91,0.89,0.77,1.41,1.57,2.53,2.68,4.51,4.51,4.07,3.26,3.72,3.16,3.39,2.16,4.56,Upgrade,
19,Inventory Turnover,15.82,13.05,9.96,24.52,28.39,27.99,81.94,541.26,815.28,616.85,1109.29,2013.85,2707.24,2340.14,1827.20,888.77,790.24,644.92,483.44,220.57,307.24,Upgrade
20,Quick Ratio,2.00,2.00,2.77,2.50,2.84,4.66,7.00,7.08,6.33,6.90,1.07,1.41,1.53,1.48,1.89,1.63,1.12,1.06,1.04,0.88,1.08,Upgrade
21,Current Ratio,2.26,2.26,3.25,3.00,3.06,5.67,7.79,7.54,6.74,7.51,1.23,1.64,1.68,2.34,2.22,1.90,1.40,1.26,1.24,1.28,1.30,Upgrade
