,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020","Sep '19 Sep 30, 2019",+2 Quarters
0,Revenue,36.18,37.93,36.86,35.12,36.66,39.93,41.16,63.17,-,36.39,Upgrade
1,Revenue Growth (YoY),-1.86%,8.02%,0.56%,-12.06%,-10.94%,-36.79%,-,73.60%,-,-4.44%,Upgrade
2,Cost of Revenue,1.2,1.75,1.13,-0.1,0.95,0.48,3.22,16.45,-,0.65,Upgrade
3,Gross Profit,34.97,36.18,35.73,35.21,35.71,39.45,37.94,46.71,-,35.73,Upgrade
4,"Selling, General & Admin",8.78,16.99,17.44,15.4,18.18,21.96,17.26,15.72,-,16.64,Upgrade
5,Other Operating Expenses,7.4,8.94,9.92,10.38,9.86,9.57,9.77,11.18,-,12.68,Upgrade
6,Operating Expenses,16.18,25.93,27.36,25.78,28.04,31.53,27.02,26.91,-,29.31,Upgrade
7,Operating Income,18.79,10.25,8.38,9.43,7.67,7.92,10.92,19.81,-,6.42,Upgrade
8,Interest Expense,-14.79,-15.22,-11.34,-7.31,-3.79,-3.82,-8.36,-6.99,-,-9.59,Upgrade
9,Earnings From Equity Investments,-422.66,81.26,93.51,195.64,275.05,476.34,175.17,-727.32,-,276.08,Upgrade
10,Currency Exchange Gain (Loss),-0.2,0.06,0.01,-21.89,21.1,-0.51,-0.55,6.29,-,-0.61,Upgrade
11,EBT Excluding Unusual Items,-418.85,76.36,90.56,175.88,300.03,479.93,177.19,-708.21,-,272.31,Upgrade
12,Gain (Loss) on Sale of Investments,-0.08,-0.14,-0.14,-0.17,-1.36,-0.7,0.46,-0.22,-,0.61,Upgrade
13,Gain (Loss) on Sale of Assets,-0.04,-0.01,-,21.69,-,-0.22,-0.03,-,-,-,Upgrade
14,Asset Writedown,-,-7.64,-,-4.86,-,-2.44,-,-3.32,-,-,Upgrade
15,Pretax Income,-418.97,68.57,90.42,192.54,298.68,476.57,177.62,-711.76,-,272.91,Upgrade
16,Income Tax Expense,3,0.58,2.25,1.52,2.05,-17.86,2.18,7.83,-,0.83,Upgrade
17,Earnings From Continuing Operations,-421.97,67.99,88.17,191.02,296.63,494.43,175.44,-719.58,-,272.09,Upgrade
18,Earnings From Discontinued Operations,-,-,-,-,-,-,-,134.6,-,-3.37,Upgrade
19,Net Income to Company,-421.97,67.99,88.17,191.02,296.63,494.43,175.44,-584.98,-,268.71,Upgrade
20,Minority Interest in Earnings,0.36,0.45,0.51,0.61,0.52,-0.16,0.6,-0.44,-,0.58,Upgrade
21,Net Income,-421.61,68.44,88.68,191.62,297.14,494.27,176.04,-585.42,-,269.3,Upgrade
22,Net Income to Common,-421.61,68.44,88.68,191.62,297.14,494.27,176.04,-585.42,-,269.3,Upgrade
23,Net Income Growth,-,-64.28%,-70.16%,-61.23%,68.80%,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),1998,1998,1998,1998,1998,1998,1998,1998,-,1998,Upgrade
25,Shares Outstanding (Diluted),1998,1998,1998,1998,1998,1998,1998,1998,-,1998,Upgrade
26,EPS (Basic),-0.21,0.03,0.04,0.10,0.15,0.25,0.09,-0.29,-,0.13,Upgrade
27,EPS (Diluted),-0.21,0.03,0.04,0.10,0.15,0.25,0.09,-0.29,-,0.13,Upgrade
28,EPS Growth,-,-64.28%,-70.16%,-61.23%,68.80%,-,-,-,-,-,Upgrade
29,Free Cash Flow,-16.9,-19.52,-24.65,-11.26,-23.33,45.89,-33.17,-7.48,-,-43.57,Upgrade
30,Free Cash Flow Per Share,-0.01,-0.01,-0.01,-0.01,-0.01,0.02,-0.02,-0.00,-,-0.02,Upgrade
31,Dividend Per Share,-,-,-,-,0.010,-,-,0.010,-,0.010,Upgrade
32,Operating Margin,51.95%,27.03%,22.72%,26.86%,20.92%,19.84%,26.54%,31.36%,-,17.65%,Upgrade
33,Profit Margin,-1165.41%,180.43%,240.57%,545.67%,810.63%,1237.81%,427.70%,-926.78%,-,740.09%,Upgrade
34,Free Cash Flow Margin,-46.71%,-51.46%,-66.88%,-32.07%,-63.63%,114.93%,-80.59%,-11.85%,-,-119.74%,Upgrade
35,EBITDA,19.28,13.46,11.28,12.31,10.47,10.91,13.82,22.74,-,9.28,Upgrade
36,D&A For EBITDA,0.48,3.2,2.9,2.87,2.8,2.99,2.89,2.93,3.09,2.86,Upgrade
37,EBIT,18.79,10.25,8.38,9.43,7.67,7.92,10.92,19.81,-,6.42,Upgrade
