,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,85444,92783,110995,79645,85625,86350,103346,100840,105407,97745,126457,103936,117325,103240,100144,84743,94959,102853,117233,127216,127424,Upgrade
1,Market Cap Growth,7.45%,7.45%,7.40%,-21.02%,-18.77%,-11.66%,-18.28%,-2.98%,-10.16%,-5.32%,26.28%,22.65%,23.55%,0.38%,-14.58%,-33.39%,-25.48%,-33.05%,-20.14%,-22.12%,-30.03%,Upgrade
2,Enterprise Value,405815,413154,456959,397996,422809,392074,439647,401317,444987,405376,463804,383283,420915,369256,371281,325169,330308,324964,349889,336832,334412,Upgrade
3,Last Close Price,9.43,10.24,12.25,8.49,9.13,9.20,11.97,12.58,12.93,11.99,15.52,12.29,13.88,12.21,11.84,9.41,10.54,11.42,13.02,13.51,13.54,Upgrade
4,PE Ratio,25.49,22.97,24.31,15.46,13.94,13.66,20.36,22.26,25.76,22.92,18.12,12.98,11.56,9.95,6.10,5.44,7.67,8.39,8.93,10.56,9.14,Upgrade
5,Forward PE,16.26,14.63,19.14,11.72,13.04,11.41,16.20,13.03,15.95,8.36,11.59,9.59,11.03,8.83,8.63,6.56,6.52,5.81,5.89,6.47,5.30,Upgrade
6,PS Ratio,0.58,0.52,0.63,0.46,0.47,0.49,0.61,0.57,0.59,0.53,0.75,0.60,0.70,0.64,0.62,0.57,0.73,0.79,0.96,1.21,1.21,Upgrade
7,PB Ratio,0.87,0.32,0.39,0.27,0.29,0.29,0.35,0.35,0.37,0.34,0.46,0.38,0.42,0.37,0.36,0.32,0.37,0.41,0.52,0.57,0.55,Upgrade
8,P/TBV Ratio,0.87,0.87,1.04,0.73,0.74,0.75,0.93,1.02,1.08,0.99,1.32,1.08,1.10,0.97,0.90,0.80,0.94,1.03,1.36,1.51,1.35,Upgrade
9,P/FCF Ratio,-,-,-10.67,-3.42,-,-,-,8.25,95.36,-,6.73,5.08,-,6.46,5.55,3.43,-,4.40,13.22,-34.56,-,Upgrade
10,P/OCF Ratio,-,-,5.94,12.85,-,2.75,-,2.24,3.12,4.41,4.91,3.88,-,3.97,3.89,2.54,-,3.72,7.83,26.74,-,Upgrade
11,PEG Ratio,-,-,-,-,-,0.35,0.51,0.48,0.80,-,-,-,0.27,0.27,0.40,0.30,1.54,0.48,0.56,0.52,0.39,Upgrade
12,EV/Sales Ratio,2.27,2.31,2.58,2.28,2.30,2.24,2.60,2.27,2.48,2.22,2.75,2.21,2.52,2.30,2.30,2.17,2.53,2.51,2.86,3.20,3.18,Upgrade
13,EV/EBITDA Ratio,34.71,35.12,41.83,29.08,25.60,25.89,24.52,21.78,24.36,21.08,19.76,16.05,16.58,14.73,14.06,12.48,15.05,14.76,16.12,17.49,16.20,Upgrade
14,EV/EBIT Ratio,45.09,45.90,-,36.11,30.27,30.89,28.22,24.75,27.57,23.51,21.45,17.33,17.69,15.68,14.86,13.17,16.02,15.65,17.05,18.57,17.04,Upgrade
15,EV/FCF Ratio,-,-,-43.93,-17.08,-,-,-,32.82,402.56,-,24.69,18.74,-,23.12,20.59,13.17,-,13.89,39.46,-91.51,-,Upgrade
16,Debt / Equity Ratio,0.79,0.79,0.79,0.87,0.75,0.84,0.72,0.89,0.77,0.86,0.78,0.90,0.67,0.78,0.64,0.74,0.63,0.69,0.69,0.72,0.64,Upgrade
17,Debt / EBITDA Ratio,19.54,8.18,94.93,38.68,20.40,9.54,15.89,14.31,39.48,6.56,13.72,14.21,20.05,4.00,10.43,8.56,20.22,2.99,9.97,26.16,17.59,Upgrade
18,Debt / FCF Ratio,-,-,-21.96,-10.80,-,-,-,20.83,195.93,-,11.28,11.89,-,13.47,9.87,7.96,-,7.45,17.59,-43.60,-,Upgrade
19,Asset Turnover,-,0.12,0.12,0.10,0.42,0.10,0.16,0.07,0.41,0.14,0.18,0.09,0.37,0.18,0.16,0.07,0.44,0.15,0.08,0.08,Upgrade,
20,Inventory Turnover,-,-,0.24,0.23,0.19,0.79,0.17,0.28,0.13,0.73,0.24,0.30,0.14,0.54,0.28,0.24,0.10,0.63,0.22,0.12,0.11,Upgrade
21,Quick Ratio,-,-,0.47,0.47,0.48,0.49,0.46,0.48,0.52,0.51,0.46,0.51,0.48,0.47,0.47,0.49,0.46,0.47,0.43,0.39,0.50,Upgrade
22,Current Ratio,-,-,1.54,1.55,1.57,1.56,1.50,1.44,1.52,1.55,1.50,1.57,1.54,1.53,1.55,1.54,1.54,1.54,1.44,1.46,1.63,Upgrade
23,Return on Equity (ROE),0.86%,2.17%,1.24%,1.26%,4.83%,2.37%,4.75%,0.60%,3.95%,3.45%,4.26%,1.55%,9.35%,4.26%,7.35%,1.63%,22.55%,3.87%,1.02%,1.16%,Upgrade,
24,Return on Assets (ROA),-,-0.02%,0.19%,0.57%,1.46%,0.73%,0.98%,0.22%,2.31%,0.95%,1.01%,0.55%,3.71%,1.16%,1.64%,0.55%,4.90%,1.32%,0.45%,0.72%,Upgrade,
25,Return on Capital (ROIC),3.05%,-0.03%,0.33%,0.97%,2.59%,1.33%,1.75%,0.39%,4.13%,1.72%,1.82%,0.99%,6.72%,2.14%,2.97%,0.98%,8.75%,2.37%,0.77%,1.20%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,-,2.27%,2.85%,2.63%,3.26%,3.57%,3.47%,3.73%,4.74%,4.87%,5.40%,5.50%,5.93%,6.14%,5.45%,5.69%,6.43%,5.83%,5.93%,Upgrade
27,Earnings Yield,4.73%,4.35%,4.64%,7.01%,7.45%,7.32%,4.91%,4.49%,3.88%,4.36%,5.52%,7.71%,8.65%,10.05%,16.39%,18.40%,13.04%,11.91%,11.20%,9.47%,10.94%,Upgrade
28,FCF Yield,-,-9.37%,-29.26%,-19.63%,1.93%,6.36%,12.13%,1.05%,-10.33%,14.85%,19.67%,22.27%,15.47%,18.00%,29.13%,27.06%,22.74%,7.56%,-2.89%,-1.53%,Upgrade,
29,Dividend Yield,3.39%,-,-,-,-,3.48%,-,-,-,1.92%,-,-,-,4.42%,-,-,-,5.60%,-,-,-,Upgrade
30,Payout Ratio,0.00%,-,427.74%,197.35%,576.60%,85.72%,133.82%,222.42%,753.76%,167.20%,612.43%,162.39%,483.93%,56.45%,361.48%,67.77%,271.43%,19.98%,684.02%,599.64%,367.34%,Upgrade
31,Buyback Yield / Dilution,-12.27%,-63.51%,-1.62%,-8.86%,86.06%,-13.21%,-1.60%,-,-114.48%,-7.21%,2.65%,-,-309.60%,-5.35%,-23.08%,-0.01%,-0.01%,-14.43%,8.82%,4.71%,5.72%,Upgrade
32,Total Shareholder Return,-8.88%,-63.51%,-1.62%,-8.86%,86.06%,-9.73%,-1.60%,-,-114.48%,-5.30%,2.65%,-,-309.60%,-0.93%,-23.08%,-0.01%,-0.01%,-8.83%,8.82%,4.71%,5.72%,Upgrade
