,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,56.87,34.87,44.35,332.71,57.2,6.88,215.75,16.83,85.6,-5.87,485.67,8.06,43.25,40.16,314.85,574.02,150.15,74.68,49.54,272.87,Upgrade
1,Other Revenue,-17.56,17.56,-,34.04,-16.23,16.23,-,25.33,-15.1,15.1,-,34.7,-17.23,17.23,-,45.72,-26.56,26.56,-,38.85,Upgrade
2,Revenue,39.3,52.43,44.35,366.75,40.97,23.11,215.75,42.16,70.5,9.23,485.67,42.77,26.03,57.39,314.85,619.74,123.59,101.24,49.54,311.73,Upgrade
3,Revenue Growth (YoY),-4.06%,126.85%,-79.45%,769.90%,-41.89%,150.49%,-55.58%,-1.42%,170.88%,-83.92%,54.25%,-93.10%,-78.94%,-43.31%,535.50%,98.81%,-16.26%,-66.03%,-90.90%,198.77%,Upgrade
4,Cost of Revenue,29.59,35.56,35.86,344,24.53,12.43,105.83,438.88,72.2,6.92,329.63,70,18.23,24.55,241.56,502.98,88.94,75.59,32.42,250.52,Upgrade
5,Gross Profit,9.71,16.87,8.49,22.75,16.44,10.68,109.93,-396.72,-1.7,2.31,156.04,-27.23,7.8,32.84,73.29,116.75,34.65,25.65,17.12,61.2,Upgrade
6,"Selling, General & Admin",14.17,14.74,9.79,34.72,15.38,12.6,13.45,28.95,11.63,11.99,10.64,26.24,13.69,10.95,8.19,36.29,12.09,15.85,4.54,33.72,Upgrade
7,Other Operating Expenses,5.59,5.86,2.44,13.96,4.51,3.33,26.18,-0.75,1.48,0.92,19.29,-21.02,1.09,3.73,9.1,78.54,3.85,2.6,3.2,-4.22,Upgrade
8,Operating Expenses,19.92,20.76,12.13,48.36,20.34,15.76,39.6,27.85,13.5,12.74,24.05,10.04,14.79,16.11,15.85,115.08,18.69,14.32,11.86,32.94,Upgrade
9,Operating Income,-10.2,-3.89,-3.64,-25.61,-3.9,-5.08,70.33,-424.56,-15.19,-10.43,131.99,-37.28,-7,16.73,57.44,1.67,15.97,11.32,5.26,28.26,Upgrade
10,Interest Expense,-8.43,-10.85,-11.73,-15.23,-2.33,-17.1,-17.93,-16.35,-8.08,-2.84,-2.91,-5.78,-,-6.66,-6.99,-7.39,-7.39,-7.31,-12.82,-7.88,Upgrade
11,Interest & Investment Income,1.12,15.86,2.34,2.29,25.39,19.04,1.86,2.44,4.25,21.38,4.18,13.63,31.62,3.29,6.3,4.89,21,4.34,3.07,4.6,Upgrade
12,Other Non Operating Income (Expenses),0.16,-0.17,-0.02,0.13,-0.49,-0.53,0.01,9.06,0.41,-0.48,0.17,2.25,-5,5.07,-3.25,1.23,4.94,-3.03,-0.05,4.23,Upgrade
13,EBT Excluding Unusual Items,-17.35,0.95,-13.05,-38.43,18.66,-3.67,54.26,-429.42,-18.61,7.63,133.43,-27.17,19.63,18.42,53.5,0.4,34.52,5.32,-4.53,29.22,Upgrade
