,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,271.21,230.62,130.61,226.01,202.65,194.85,121.29,319.77,313.37,234.1,162.84,250.6,189.67,309.69,251.47,310.03,558.17,335,188.47,271.2,Upgrade
1,Other Revenue,-1.8,1.8,-,4.44,-1.58,1.58,-,1.26,-0.76,0.76,-,0.19,-0.45,0.45,-,0.29,-17.34,17.34,-,0.34,Upgrade
2,Revenue,269.41,232.42,130.61,230.45,201.07,196.43,121.29,321.03,312.61,234.86,162.84,250.79,189.23,310.13,251.47,310.31,540.83,352.34,188.47,271.54,Upgrade
3,Revenue Growth (YoY),33.99%,18.32%,7.69%,-28.21%,-35.68%,-16.36%,-25.52%,28.01%,65.21%,-24.27%,-35.25%,-19.18%,-65.01%,-11.98%,33.43%,14.28%,170.85%,71.51%,24.93%,65.65%,Upgrade
4,Cost of Revenue,200.15,176.19,101.98,180.66,146.06,134.71,92.05,245.74,255.18,191.63,127.58,188.18,141.06,224.97,162.65,223.18,315.56,198.44,110.79,158.87,Upgrade
5,Gross Profit,69.26,56.23,28.63,49.79,55.02,61.72,29.24,75.29,57.43,43.23,35.25,62.61,48.17,85.16,88.82,87.13,225.28,153.91,77.69,112.68,Upgrade
6,"Selling, General & Admin",16.66,19.72,15.91,30.63,16.98,20.86,16.4,22.65,16.3,14.24,15.8,9.8,19.16,20.65,17,15.82,9.72,54.07,18.37,56.57,Upgrade
7,Research & Development,8.99,4.88,4.36,9,4.61,7.51,5.13,6.05,9.53,14.37,6.93,11.45,8.8,4.41,8.54,25.6,17.52,8.75,6.11,9.66,Upgrade
8,Other Operating Expenses,-2.33,3.33,1.3,-2.21,-0.23,1.7,0.87,10.82,1.57,-2.99,1.14,6.92,-2.57,3.1,1.9,4.01,4.9,-0.09,2.54,3.58,Upgrade
9,Operating Expenses,33.29,35.25,20,36,23.82,27.5,18.25,44.15,32.22,27.23,23.13,40.32,22.9,30.35,26.77,44.7,35.45,62.93,27.03,83.39,Upgrade
10,Operating Income,35.97,20.98,8.63,13.79,31.2,34.22,10.99,31.14,25.21,16,12.12,22.29,25.26,54.81,62.06,42.43,189.82,90.98,50.66,29.29,Upgrade
11,Interest Expense,-,-0.27,-,-2.47,-,-,-0.89,-17.01,-,-0.16,-1.11,-0.37,-0.25,-0.02,-,-,-,-0.23,-,-0.04,Upgrade
12,Interest & Investment Income,0.55,3.22,1.05,-,7.93,4.49,0.1,-,20.41,0.25,0.74,4.1,0.02,2.6,2.33,4.11,1.51,1.01,3.92,0.54,Upgrade
13,Currency Exchange Gain (Loss),-1.11,1.11,-,4.46,-7.39,7.39,-,15.19,-9.75,9.75,-,-6.91,1.86,-1.86,-,-9.65,-3.54,3.54,-,4.82,Upgrade
14,Other Non Operating Income (Expenses),0.78,-0.29,0.11,0.55,-0.57,-0.03,-0.11,-0.12,-0.89,0.47,0.49,0.11,-0.34,-0.07,-0.04,-4.06,3.86,-0.08,-0.04,-9.2,Upgrade
15,EBT Excluding Unusual Items,36.19,24.75,9.79,16.32,31.17,46.06,10.08,29.2,34.99,26.31,12.24,19.22,26.56,55.46,64.34,32.84,191.65,95.22,54.55,25.42,Upgrade
16,Gain (Loss) on Sale of Investments,12.6,-5.02,-5.28,3.65,-2.28,-2.48,-1.61,7.18,-14.35,-10.7,-0.41,-0.5,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-,-,0.04,-,-,-,-,-,0.03,0.08,-,-0.03,-,-,-,0,0.02,-0.02,-,-,Upgrade
18,Asset Writedown,0.05,-0.36,0.32,-0.16,0.05,-0.77,0.72,-1.8,1.22,-1.22,1.17,-0.41,0.05,-0.05,-,-0.44,-,-,-,-1.35,Upgrade
19,Other Unusual Items,-5.05,5.05,-,0.47,-1.18,1.18,-,8.94,0,-0,-,8.84,-4.76,4.07,-,6.1,-,-,-,7.66,Upgrade
20,Pretax Income,43.79,24.41,4.86,20.27,27.75,44,9.18,43.52,21.89,14.47,13,27.11,21.85,59.49,64.34,38.51,191.68,95.19,54.55,31.72,Upgrade
21,Income Tax Expense,3.21,3.95,1.87,1.78,3.03,6.3,2.34,4.33,0.73,4.64,2.55,2.32,2.36,8.65,10.12,2.83,31.12,15.91,8.72,1.17,Upgrade
22,Earnings From Continuing Operations,40.58,20.46,2.99,18.49,24.72,37.7,6.84,39.18,21.16,9.84,10.46,24.8,19.48,50.84,54.22,35.67,160.56,79.28,45.83,30.56,Upgrade
23,Minority Interest in Earnings,0.06,0.04,0.04,0.05,0.06,0.03,0.05,1.21,-0.89,0.47,0.5,0.14,0.29,0.54,0.16,0.14,0.15,0.31,0.26,0.36,Upgrade
24,Net Income,40.64,20.51,3.02,18.54,24.78,37.73,6.89,40.39,20.27,10.31,10.96,24.94,19.78,51.39,54.37,35.81,160.71,79.59,46.08,30.92,Upgrade
25,Net Income to Common,40.64,20.51,3.02,18.54,24.78,37.73,6.89,40.39,20.27,10.31,10.96,24.94,19.78,51.39,54.37,35.81,160.71,79.59,46.08,30.92,Upgrade
26,Net Income Growth,64.00%,-45.65%,-56.17%,-54.10%,22.25%,266.07%,-37.10%,61.97%,2.50%,-79.94%,-79.85%,-30.37%,-87.69%,-35.43%,17.98%,15.84%,212.92%,126.22%,32.35%,198.38%,Upgrade
27,Shares Outstanding (Basic),157,185,151,168,165,158,172,170,171,171,157,167,172,167,163,172,164,163,165,165,Upgrade
28,Shares Outstanding (Diluted),157,185,151,168,165,158,172,170,171,171,157,167,172,167,163,172,164,163,165,175,Upgrade
29,Shares Change (YoY),-4.66%,16.97%,-12.34%,-1.40%,-3.55%,-7.26%,10.08%,2.24%,-0.21%,1.93%,-4.05%,-3.38%,4.63%,2.53%,-0.89%,-1.42%,0.07%,-0.99%,0.82%,115.70%,Upgrade
30,EPS (Basic),0.26,0.11,0.02,0.11,0.15,0.24,0.04,0.24,0.12,0.06,0.07,0.15,0.12,0.31,0.33,0.21,0.98,0.49,0.28,0.19,Upgrade
31,EPS (Diluted),0.26,0.11,0.02,0.11,0.15,0.24,0.04,0.24,0.12,0.06,0.07,0.15,0.12,0.31,0.33,0.21,0.98,0.49,0.28,0.18,Upgrade
32,EPS Growth,72.02%,-53.53%,-50.00%,-53.45%,26.75%,294.75%,-42.86%,58.42%,2.72%,-80.32%,-79.00%,-27.94%,-88.24%,-37.03%,19.04%,17.50%,212.70%,128.47%,31.27%,38.33%,Upgrade
33,Free Cash Flow,18.78,37.4,28.32,6.27,29.83,31.43,37.53,65.17,-76.35,-50,-1.74,19.42,4.82,1.42,-57.07,114.17,91.43,15.27,-13.67,9.43,Upgrade
34,Free Cash Flow Per Share,0.12,0.20,0.19,0.04,0.18,0.20,0.22,0.38,-0.45,-0.29,-0.01,0.12,0.03,0.01,-0.35,0.66,0.56,0.09,-0.08,0.05,Upgrade
35,Dividend Per Share,-,-,-,0.210,-,-,-,0.150,-,-,-,0.300,-,-,-,0.667,-,-,-,0.467,Upgrade
36,Dividend Growth,-,-,-,40.00%,-,-,-,-50.00%,-,-,-,-55.00%,-,-,-,42.85%,-,-,-,55.57%,Upgrade
37,Gross Margin,25.71%,24.19%,21.92%,21.61%,27.36%,31.42%,24.11%,23.45%,18.37%,18.41%,21.65%,24.97%,25.45%,27.46%,35.32%,28.08%,41.65%,43.68%,41.22%,41.50%,Upgrade
38,Operating Margin,13.35%,9.03%,6.61%,5.98%,15.51%,17.42%,9.06%,9.70%,8.06%,6.81%,7.44%,8.89%,13.35%,17.67%,24.68%,13.67%,35.10%,25.82%,26.88%,10.79%,Upgrade
39,Profit Margin,15.08%,8.82%,2.31%,8.04%,12.32%,19.21%,5.68%,12.58%,6.48%,4.39%,6.73%,9.94%,10.45%,16.57%,21.62%,11.54%,29.71%,22.59%,24.45%,11.39%,Upgrade
40,Free Cash Flow Margin,6.97%,16.09%,21.68%,2.72%,14.84%,16.00%,30.94%,20.30%,-24.42%,-21.29%,-1.07%,7.74%,2.55%,0.46%,-22.69%,36.79%,16.91%,4.33%,-7.25%,3.47%,Upgrade
41,EBITDA,43.05,28.21,15.71,20.87,37.81,41.22,17.6,37.75,31.34,22.58,18.25,28.42,30.36,60.82,67.15,47.52,193.93,95.64,54.77,33.4,Upgrade
42,EBITDA Margin,15.98%,12.14%,12.03%,9.06%,18.80%,20.99%,14.51%,11.76%,10.03%,9.61%,11.21%,11.33%,16.04%,19.61%,26.70%,15.31%,35.86%,27.14%,29.06%,12.30%,Upgrade
43,D&A For EBITDA,7.08,7.23,7.08,7.08,6.61,7,6.61,6.61,6.13,6.58,6.13,6.13,5.09,6.01,5.09,5.09,4.11,4.67,4.11,4.11,Upgrade
44,EBIT,35.97,20.98,8.63,13.79,31.2,34.22,10.99,31.14,25.21,16,12.12,22.29,25.26,54.81,62.06,42.43,189.82,90.98,50.66,29.29,Upgrade
45,EBIT Margin,13.35%,9.03%,6.61%,5.98%,15.51%,17.42%,9.06%,9.70%,8.06%,6.81%,7.44%,8.89%,13.35%,17.67%,24.68%,13.67%,35.10%,25.82%,26.88%,10.79%,Upgrade
46,Effective Tax Rate,7.32%,16.17%,38.56%,8.78%,10.93%,14.31%,25.46%,9.96%,3.32%,32.05%,19.58%,8.54%,10.82%,14.54%,15.73%,7.35%,16.24%,16.71%,15.99%,3.67%,Upgrade
47,Revenue as Reported,269.41,232.42,130.61,230.45,201.07,196.43,121.29,321.03,312.61,234.86,162.84,250.79,189.23,310.13,251.47,310.31,540.83,352.34,188.47,271.54,Upgrade
