,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest Income on Loans,28200,28031,28859,28130,28006,27503,26614,26053,26178,25268,24484,24313,23293,22844,22307,22341,22041,20897,20945,21477,Upgrade
1,Interest Paid on Deposits,16255,16207,17041,16551,16026,15280,14868,14428,13978,13529,12986,13339,12693,12534,12239,12850,12824,11893,11562,11503,Upgrade
2,Net Interest Income,11945,11824,11818,11579,11980,12223,11746,11625,12200,11739,11498,10974,10600,10310,10068,9491,9217,9004,9383,9974,Upgrade
3,Net Interest Income Growth (YoY),-0.29%,-3.26%,0.61%,-0.40%,-1.80%,4.12%,2.16%,5.93%,15.09%,13.86%,14.20%,15.63%,15.00%,14.50%,7.30%,-4.84%,5.49%,17.07%,13.59%,21.47%,Upgrade
4,Income From Trading Activities,2124,1909,2800,-6812,1911,3224,1677,-6270,1909,2389,1972,-5309,2478,1187,1644,1889,123,152,2203,6222,Upgrade
5,Gain (Loss) on Sale of Assets,-,-,-,11,-,-,-,3,-,-,-,-2,-,-,-,-,-,-,-,1,Upgrade
6,Gain (Loss) on Sale of Investments,1542,1546,2061,247,1249,449,329,-3,589,848,461,4,285,369,172,27,-140,1105,560,1361,Upgrade
7,Other Non-Interest Income,1612,1602,1735,8525,1331,1560,2040,7790,1308,1389,1482,8321,1172,1058,1140,1076,907,1441,1333,-5514,Upgrade
8,Total Non-Interest Income,5278,5057,6596,1971,4491,5233,4046,1520,3806,4626,3915,3014,3935,2614,2956,2992,890,2698,4096,2070,Upgrade
9,Non-Interest Income Growth (YoY),17.52%,-3.36%,63.03%,29.67%,18.00%,13.12%,3.35%,-49.57%,-3.28%,76.97%,32.44%,0.74%,342.13%,-3.11%,-27.83%,44.54%,-71.23%,-17.00%,21.50%,-35.69%,Upgrade
10,Revenues Before Loan Losses,17223,16881,18414,13550,16471,17456,15792,13145,16006,16365,15413,13988,14535,12924,13024,12483,10107,11702,13479,12044,Upgrade
11,Provision for Loan Losses,6534,9548,5379,6140,5758,10321,3894,6503,5849,9846,5455,7840,6157,7061,3773,7000,2133,6825,4208,6754,Upgrade
12,Revenue,10689,7333,13035,7410,10713,7135,11898,6642,10157,6519,9958,6148,8378,5863,9251,5483,7974,4877,9271,5290,Upgrade
13,Revenue Growth (YoY),-0.22%,2.78%,9.56%,11.56%,5.47%,9.45%,19.48%,8.04%,21.23%,11.19%,7.64%,12.13%,5.07%,20.22%,-0.22%,3.65%,7.08%,-21.76%,8.12%,-4.01%,Upgrade
14,Salaries and Employee Benefits,-6507,6507,-,-,-6069,6069,-,-,-5048,5048,-,-,-4446,4446,-,8197,-4139,4139,-,8242,Upgrade
15,Occupancy Expenses,-990,990,-,-,-949,949,-,-,-851,851,-,-,-827,827,-,1560,-778,778,-,1418,Upgrade
16,"Selling, General & Administrative",-2424,2424,-,19088,-2148,2148,-,16774,-1658,1658,-,13784,-1203,1203,-,2573,-920,920,-,-6504,Upgrade
17,Other Non-Interest Expense,14974,-4691,5397,-13312,13803,-4278,4767,-11690,12070,-3403,3834,-9955,10392,-2943,3430,-9355,9827,-3240,3646,363,Upgrade
18,Total Non-Interest Expense,5053,5230,5397,5776,4637,4888,4767,5084,4513,4154,3834,3780,3916,3533,3430,3009,3990,2597,3646,3524,Upgrade
19,EBT Excluding Unusual Items,5636,2103,7638,1634,6076,2247,7131,1558,5644,2365,6124,2368,4462,2330,5821,2474,3984,2280,5625,1766,Upgrade
20,Other Unusual Items,-,-,-,404,-,-,-,140,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Pretax Income,5636,2103,7638,2038,6076,2247,7131,1698,5644,2365,6124,2368,4462,2330,5821,2474,3984,2280,5625,1766,Upgrade
22,Income Tax Expense,555,-113,1611,-344,930,20,1393,-467,993,414,902,262,640,-1,1164,265,546,-23,1016,32,Upgrade
23,Earnings From Continuing Operations,5081,2216,6027,2382,5146,2227,5738,2165,4651,1951,5222,2106,3822,2331,4657,2209,3438,2303,4609,1734,Upgrade
24,Minority Interest in Earnings,-175,-130,-114,-87,-136,-109,-113,-84,-88,-95,-104,-36,-95,-56,-81,-44,-69,-56,-81,-49,Upgrade
25,Net Income,4906,2086,5913,2295,5010,2118,5625,2081,4563,1856,5118,2070,3727,2275,4576,2165,3369,2247,4528,1685,Upgrade
26,Preferred Dividends & Other Adjustments,-,-,-,963,-,-,-,1801,-838,838,-,858,-858,858,-,932,-932,932,-,881,Upgrade
