,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,81197,83182,76266,83377,71771,71328,73162,66834,68260,69533,81215,83581,86838,85935,97977,96931,98249,97122,87600,90259,107911,Upgrade
1,Market Cap Growth,16.62%,16.62%,4.24%,24.75%,5.14%,2.58%,-9.92%,-20.04%,-21.39%,-19.09%,-17.11%,-13.77%,-11.61%,-11.52%,11.85%,7.39%,-8.95%,21.51%,13.59%,9.59%,32.22%,Upgrade
2,Last Close Price,2.42,2.20,2.09,2.10,1.86,1.88,2.36,2.20,2.29,2.63,2.92,2.71,2.71,2.57,3.12,2.78,2.96,2.85,2.63,2.60,2.94,Upgrade
3,PE Ratio,4.21,5.27,4.95,5.35,4.63,5.10,5.04,4.75,5.11,4.94,5.81,5.49,6.00,6.02,7.07,7.15,7.27,7.77,7.10,6.80,8.01,Upgrade
4,PS Ratio,1.56,1.95,1.84,2.01,1.75,1.83,1.89,1.66,1.81,1.92,2.24,2.23,2.39,2.46,2.85,2.96,3.00,3.10,2.97,2.92,3.50,Upgrade
5,PB Ratio,0.35,0.38,0.37,0.39,0.34,0.36,0.38,0.34,0.36,0.39,0.44,0.43,0.42,0.51,0.60,0.60,0.62,0.65,0.62,0.62,0.75,Upgrade
6,P/FCF Ratio,0.31,0.38,-,-,0.35,0.53,-,-,0.37,-,-,-,-1.78,-,-,-,-,-,-,-,-,Upgrade
7,P/OCF Ratio,0.36,0.36,-,-,0.34,0.50,-,-,0.36,-,-,-,-1.91,-,-,-,-,-,-,-,-,Upgrade
8,Debt / Equity Ratio,3.72,3.72,3.71,3.44,3.64,3.53,3.10,3.19,3.06,2.65,2.80,3.19,2.56,3.03,3.28,3.17,3.00,2.85,2.85,3.18,2.80,Upgrade
9,Debt / FCF Ratio,3.76,3.76,-,-,3.74,5.21,-,-,3.13,-,-,-,-10.77,-,-,-,-,-,-,-,-,Upgrade
10,Return on Equity (ROE),10.33%,4.54%,12.51%,5.06%,11.24%,5.08%,13.62%,5.27%,11.59%,4.96%,12.93%,5.50%,11.14%,6.87%,13.86%,6.72%,10.61%,7.04%,14.13%,5.73%,Upgrade,
11,Return on Assets (ROA),0.62%,0.28%,0.76%,0.31%,0.70%,0.31%,0.85%,0.34%,0.73%,0.31%,0.88%,0.38%,0.71%,0.44%,0.91%,0.43%,0.68%,0.48%,1.02%,0.39%,Upgrade,
12,Earnings Yield,19.42%,20.24%,21.56%,19.94%,23.10%,22.32%,21.25%,24.15%,22.55%,21.59%,18.42%,19.50%,17.88%,17.91%,15.20%,15.13%,14.88%,13.90%,15.24%,15.78%,13.40%,Upgrade
13,FCF Yield,268.37%,261.97%,334.23%,242.53%,283.19%,190.17%,68.13%,214.08%,268.92%,-76.86%,-89.69%,-128.88%,-56.03%,-222.96%,-221.15%,-227.53%,-188.16%,-326.76%,-175.81%,-166.71%,-151.33%,Upgrade
14,Dividend Yield,7.28%,-,-,-,9.73%,-,-,-,10.37%,-,-,-,-,-,-,-,6.46%,-,-,-,9.13%,Upgrade
15,Payout Ratio,36.82%,19.96%,169.13%,-,47.45%,1.74%,212.65%,0.05%,47.72%,2.04%,3.83%,16.47%,603.91%,-,-,18.75%,223.93%,-,-,20.58%,-,Upgrade
16,Buyback Yield / Dilution,-21.93%,-0.61%,-25.17%,-19.45%,-53.79%,7.75%,-32.23%,12.08%,-10.10%,-11.79%,-8.50%,4.93%,-12.48%,6.32%,1.78%,-1.06%,0.81%,-18.30%,-12.86%,-14.08%,22.96%,Upgrade
17,Total Shareholder Return,-14.65%,-0.61%,-25.17%,-19.45%,-44.05%,7.75%,-32.23%,12.08%,0.27%,-11.79%,-8.50%,4.93%,-12.48%,6.32%,1.78%,-1.06%,7.27%,-18.30%,-12.86%,-14.08%,32.09%,Upgrade
