,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,38017,35358,33525,42559,48015,51781,78906,80381,84021,84404,118768,89707,109414,144121,100975,44306,56353,28068,18425,10644,11283,Upgrade
1,Market Cap Growth,-31.72%,-31.72%,-57.51%,-47.05%,-42.85%,-38.65%,-33.56%,-10.40%,-23.21%,-41.44%,17.62%,102.47%,94.16%,413.47%,448.03%,316.25%,399.43%,223.38%,124.28%,0.66%,53.45%,Upgrade
2,Enterprise Value,42935,39662,37861,46328,52286,55625,81685,80002,83642,83353,117757,88645,108727,143344,102051,45359,57283,29077,19625,11828,12468,Upgrade
3,Last Close Price,19.96,18.52,17.56,21.91,24.72,26.64,40.60,40.83,42.68,42.87,60.38,45.43,55.42,73.53,51.52,23.16,29.46,14.67,9.59,5.53,5.87,Upgrade
4,PE Ratio,79.92,74.09,39.92,32.48,25.40,16.67,19.26,16.37,14.70,16.83,27.42,26.23,49.55,91.90,100.58,56.93,105.75,63.12,66.40,364.32,-,Upgrade
5,Forward PE,50.57,28.60,22.74,27.49,21.75,13.59,16.38,12.33,13.21,14.52,24.29,20.26,30.74,54.45,59.59,37.14,72.05,43.62,44.39,38.27,28.83,Upgrade
6,PS Ratio,3.11,2.91,2.61,3.14,3.12,2.87,3.96,3.74,3.76,4.04,6.69,6.11,9.87,17.91,16.22,8.59,13.68,8.05,5.89,3.89,4.10,Upgrade
7,PB Ratio,2.55,2.64,2.53,3.11,3.54,3.80,6.00,5.90,6.54,7.46,12.48,10.07,14.85,21.24,16.99,11.56,15.94,8.12,5.68,3.54,3.80,Upgrade
8,P/TBV Ratio,3.03,3.03,2.90,3.55,4.03,4.34,6.87,6.63,7.18,8.11,13.83,11.11,16.51,23.68,18.88,13.70,19.17,9.88,6.98,4.48,4.81,Upgrade
9,P/FCF Ratio,78.73,73.22,68.46,-,-57.97,-72.73,-40.38,-,174.09,-,102.18,198.45,250.70,-,259.71,182.21,-,106.76,425.42,-40.49,-,Upgrade
10,P/OCF Ratio,23.50,23.50,16.95,15.28,21.11,15.99,32.90,-,20.18,-,31.63,37.40,53.46,127.05,92.87,58.73,89.10,48.56,63.28,-1767.58,-612.96,Upgrade
11,EV/Sales Ratio,3.54,3.27,2.94,3.42,3.39,3.09,4.10,3.72,3.75,3.99,6.63,6.04,9.80,17.81,16.39,8.80,13.91,8.34,6.27,4.32,4.53,Upgrade
12,EV/EBITDA Ratio,27.17,25.93,20.12,20.08,17.26,13.18,15.73,12.87,11.68,12.57,19.74,18.39,33.09,57.78,57.71,31.97,52.41,36.23,35.35,43.27,-,Upgrade
13,EV/EBIT Ratio,60.31,51.89,32.38,27.72,21.37,15.07,17.44,13.95,12.49,13.46,21.19,19.93,36.90,65.98,69.07,39.31,67.76,50.81,56.93,140.28,-,Upgrade
14,EV/FCF Ratio,88.91,82.13,77.32,-,-63.13,-78.13,-41.81,-,173.31,-,101.31,196.10,249.13,-,262.47,186.54,-,110.60,453.13,-45.00,-,Upgrade
15,Debt / Equity Ratio,0.47,0.47,0.48,0.47,0.44,0.43,0.44,0.41,0.39,0.40,0.12,0.10,0.12,0.15,0.20,0.36,0.34,0.34,0.39,0.44,0.34,Upgrade
16,Debt / EBITDA Ratio,3.97,3.80,3.68,5.09,3.92,1.93,1.68,1.35,0.81,0.66,0.16,0.11,0.21,0.23,0.40,0.76,1.31,0.82,0.82,2.73,-,Upgrade
17,Debt / FCF Ratio,12.99,12.99,12.90,-,-7.13,-8.32,-2.94,-,10.48,-,1.01,2.00,2.00,-,3.03,5.61,-,4.48,28.96,-5.02,-,Upgrade
18,Asset Turnover,0.57,0.50,0.41,0.53,0.67,0.58,0.67,0.96,1.18,1.24,1.37,1.44,1.11,1.01,0.98,0.96,0.76,0.77,0.39,0.59,Upgrade,
19,Inventory Turnover,6.61,8.78,8.01,6.53,7.97,7.06,6.24,5.98,7.71,9.51,7.82,7.69,12.91,9.79,8.32,6.99,8.17,4.47,4.08,2.31,4.26,Upgrade
20,Quick Ratio,1.14,1.14,1.31,1.26,1.31,1.22,1.31,1.52,1.40,1.58,1.20,1.19,1.21,1.53,1.40,0.95,0.97,0.91,0.85,0.66,0.66,Upgrade
21,Current Ratio,1.73,1.73,1.73,1.73,1.67,1.63,1.70,1.83,1.78,1.97,1.54,1.59,1.51,1.87,1.70,1.33,1.35,1.30,1.23,1.11,1.09,Upgrade
22,Return on Equity (ROE),2.94%,3.71%,3.33%,3.90%,14.29%,15.88%,21.16%,46.02%,56.74%,62.84%,75.15%,37.76%,51.91%,42.67%,31.71%,0.44%,24.18%,32.56%,5.29%,-14.37%,Upgrade,
23,Return on Assets (ROA),2.48%,2.03%,1.44%,2.00%,6.46%,6.91%,8.87%,14.65%,19.94%,25.99%,31.12%,18.83%,23.78%,18.80%,14.67%,6.71%,13.13%,14.10%,3.13%,-5.28%,Upgrade,
24,Return on Capital (ROIC),3.00%,2.43%,1.75%,2.52%,8.33%,9.12%,12.31%,21.33%,30.74%,42.58%,52.00%,29.13%,33.54%,25.84%,18.88%,8.53%,16.71%,17.74%,4.03%,-6.84%,Upgrade,
25,Return on Capital Employed (ROCE),3.96%,4.25%,6.53%,9.19%,13.57%,20.31%,26.56%,31.61%,39.40%,40.20%,54.71%,47.84%,38.00%,30.54%,23.40%,27.26%,21.60%,15.17%,9.68%,2.57%,-,Upgrade
26,Earnings Yield,1.26%,1.35%,2.50%,3.08%,3.94%,6.00%,5.19%,6.11%,6.80%,5.94%,3.65%,3.81%,2.02%,1.09%,0.99%,1.76%,0.95%,1.58%,1.51%,0.27%,0.14%,Upgrade
27,FCF Yield,1.27%,1.37%,1.46%,0.96%,-1.73%,-1.37%,-2.48%,-1.34%,0.57%,0.29%,0.98%,0.50%,0.40%,0.05%,0.39%,0.55%,0.49%,0.94%,0.24%,-2.47%,-2.57%,Upgrade
28,Dividend Yield,1.50%,-,-,-,1.21%,-,-,-,1.41%,-,-,-,0.45%,-,-,-,0.20%,-,-,-,0.25%,Upgrade
29,Payout Ratio,133.50%,34.21%,478.21%,17.17%,-,11.58%,195.72%,1.80%,0.89%,0.58%,34.73%,0.33%,2.06%,0.91%,23.94%,2.66%,116.74%,4.17%,14.95%,20.64%,-,Upgrade
30,Buyback Yield / Dilution,1.03%,12.65%,-10.37%,1.21%,0.31%,-0.49%,3.56%,-1.78%,-7.79%,-2.53%,2.00%,-2.45%,-3.88%,1.12%,-3.51%,-4.79%,10.95%,1.56%,-1.80%,9.25%,-9.23%,Upgrade
31,Total Shareholder Return,2.54%,12.65%,-10.37%,1.21%,1.52%,-0.49%,3.56%,-1.78%,-6.38%,-2.53%,2.00%,-2.45%,-3.43%,1.12%,-3.51%,-4.79%,11.15%,1.56%,-1.80%,9.25%,-8.98%,Upgrade
