,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,1574,1546,1029,1350,1715,1816,1858,1806,1723,1909,2413,2109,2222,2099,2657,2566,2999,3341,3979,2750,2173,Upgrade
1,Market Cap Growth,-14.86%,-14.86%,-44.61%,-25.28%,-0.47%,-4.86%,-22.99%,-14.35%,-22.45%,-9.09%,-9.18%,-17.80%,-25.91%,-37.17%,-33.23%,-6.69%,38.01%,48.98%,79.39%,8.61%,-16.72%,Upgrade
2,Enterprise Value,1897,1842,1256,1530,1895,1998,2040,1993,1910,2080,2572,2318,2431,2292,2780,2716,3149,3459,4053,2827,2250,Upgrade
3,Last Close Price,11.23,11.34,7.55,9.89,12.56,13.30,13.61,13.23,12.62,13.98,17.68,15.43,16.26,15.36,19.44,18.75,21.92,24.42,29.08,20.06,15.86,Upgrade
4,PE Ratio,1463.35,-,-311.58,-183.36,-,-,-10.44,-10.34,-,80.47,139.13,64.41,66.49,68.12,44.28,47.24,-,67.09,123.79,-,35.54,Upgrade
5,Forward PE,-,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,55.26,Upgrade
6,PS Ratio,2.10,2.12,1.35,1.83,2.43,2.86,3.12,3.12,2.92,3.23,4.11,3.42,3.67,3.33,4.13,4.28,5.48,6.07,7.62,5.02,3.85,Upgrade
7,PB Ratio,3.60,3.40,2.26,2.97,3.80,4.03,3.57,3.47,3.27,2.67,3.44,3.01,3.21,3.04,3.88,3.86,4.58,4.70,5.86,4.13,3.19,Upgrade
8,P/TBV Ratio,5.38,5.38,3.55,4.71,6.01,6.39,5.19,5.06,4.74,3.75,4.84,4.24,4.53,4.31,5.51,5.53,6.58,6.74,8.54,6.04,4.60,Upgrade
9,P/FCF Ratio,-,-,-,-,93.75,113.59,563.05,-,200.19,38.61,-,-,29.59,26.49,31.60,-,256.90,136.99,-,-,27.84,Upgrade
10,P/OCF Ratio,-,-,-,-,51.63,73.52,211.30,-,106.64,-,-,-,27.22,25.46,29.67,-,169.39,100.33,-,-,25.60,Upgrade
11,EV/Sales Ratio,2.60,2.52,1.65,2.08,2.69,3.15,3.43,3.44,3.24,3.53,4.38,3.76,4.02,3.63,4.33,4.53,5.76,6.29,7.76,5.16,3.99,Upgrade
12,EV/EBITDA Ratio,55.99,-,192.20,-,117.53,-,-,-19.48,-,-,61.08,33.80,38.72,45.37,31.89,41.20,-,42.87,63.76,-,23.79,Upgrade
13,EV/EBIT Ratio,75.47,-,480.94,-,165.91,-,-,-18.60,-,-,68.76,36.29,41.85,50.02,33.64,-,-,45.24,67.66,-,24.53,Upgrade
14,EV/FCF Ratio,-23.16,-,-,-,103.59,125.02,618.14,-,221.91,42.09,-,-,32.37,28.92,33.06,-,269.78,141.82,-,-,28.83,Upgrade
15,Debt / Equity Ratio,0.88,0.88,0.86,0.72,0.67,0.62,0.49,0.48,0.48,0.40,0.34,0.36,0.37,0.40,0.45,0.32,0.38,0.31,0.26,0.25,0.27,Upgrade
16,Debt / EBITDA Ratio,11.87,-,4.80,-,1.99,-,-,0.83,-,-,3.33,9.97,3.94,8.79,1.72,85.72,-,1.23,2.09,-,1.64,Upgrade
17,Debt / FCF Ratio,-,-,-,-,16.62,17.51,76.60,-,29.56,5.76,-,-,3.43,3.45,3.63,-,21.42,8.97,-,-,2.32,Upgrade
18,Asset Turnover,0.48,0.51,0.52,0.76,0.70,0.57,0.48,0.56,0.53,0.43,0.48,0.56,0.51,0.52,0.43,0.63,0.56,0.39,0.25,0.64,Upgrade,
19,Inventory Turnover,67.43,1876.86,1413.43,1419.61,88.79,44.45,29.59,22.82,40.26,-,-,-,-,1707.75,-,-,-,-,-,-,-,Upgrade
20,Quick Ratio,1.39,1.39,1.37,1.30,1.24,1.17,1.37,1.38,1.28,1.85,1.90,1.91,1.88,1.91,1.93,1.93,1.88,2.29,1.98,1.86,1.81,Upgrade
21,Current Ratio,1.40,1.40,1.38,1.30,1.24,1.20,1.41,1.42,1.31,1.86,1.90,1.92,1.88,1.91,1.93,1.94,1.89,2.29,1.99,1.87,1.81,Upgrade
22,Return on Equity (ROE),-1.16%,4.23%,1.83%,-0.99%,-2.94%,-0.31%,9.28%,-134.15%,6.15%,2.38%,5.02%,2.64%,3.31%,11.55%,5.95%,0.38%,20.75%,9.98%,-9.90%,13.07%,Upgrade,
23,Return on Assets (ROA),-3.33%,2.97%,-0.72%,6.30%,-9.10%,-13.41%,17.13%,-40.67%,-0.63%,3.12%,1.11%,2.34%,1.37%,8.47%,-0.12%,-0.25%,9.21%,4.27%,-2.75%,5.49%,Upgrade,
