,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,174.65,153.37,123.94,154.29,244.11,250.15,171.54,342.07,407.95,295.14,259.3,270.18,301.6,300.19,149.29,347.97,338.93,422.4,95.77,445.07,Upgrade
1,Other Revenue,-13.18,13.18,-,30.16,-18.12,18.12,-,51.72,-23.88,23.88,-,20.67,-5.05,5.05,-,10.63,-2.71,2.71,-,7.64,Upgrade
2,Revenue,161.47,166.55,123.94,184.46,225.99,268.28,171.54,393.78,384.07,319.01,259.3,290.86,296.55,305.24,149.29,358.61,336.22,425.11,95.77,452.71,Upgrade
3,Revenue Growth (YoY),-28.55%,-37.92%,-27.75%,-53.16%,-41.16%,-15.90%,-33.84%,35.39%,29.51%,4.51%,73.70%,-18.89%,-11.80%,-28.20%,55.88%,-20.79%,7.93%,35.43%,-42.52%,62.38%,Upgrade
4,Cost of Revenue,103.89,116.07,96.57,182.82,148.33,192.35,126.57,292.45,274.08,235.57,189.66,232.29,200.2,215.94,106.01,289.37,216.63,278.18,71.09,315.71,Upgrade
5,Gross Profit,57.58,50.48,27.37,1.63,77.66,75.93,44.98,101.33,109.99,83.44,69.65,58.57,96.35,89.3,43.28,69.23,119.59,146.94,24.68,136.99,Upgrade
6,"Selling, General & Admin",67.62,52.93,46.04,79.49,70.71,59.2,55.68,66.7,60.39,54.55,53.34,79.24,70.53,71.03,53.24,69.76,80.08,63.49,49.95,80.9,Upgrade
7,Research & Development,30.13,31.64,28.53,38.75,27.97,25.48,26.83,24.3,19.46,24.3,24.91,28.5,25.35,24.79,25.78,20.53,21.19,20.24,17.95,16.64,Upgrade
8,Other Operating Expenses,-2.58,2.39,-0.09,0.87,0.22,-2.27,2.42,2.99,-0.17,0.01,0.03,0.95,-0.95,-1.26,-1.01,-1.81,-3.62,-1.28,0.72,-5.15,Upgrade
9,Operating Expenses,92.34,89.38,72.26,127.38,103.52,81.12,79.92,105.31,73.39,80.65,74.82,128.75,87.1,89.85,72.94,118.23,93.24,82.13,62.04,119.66,Upgrade
10,Operating Income,-34.76,-38.9,-44.9,-125.75,-25.87,-5.19,-34.95,-3.98,36.6,2.79,-5.17,-70.17,9.25,-0.54,-29.67,-49,26.35,64.81,-37.36,17.33,Upgrade
11,Interest Expense,-,-7,-13.58,-14.93,-7.96,-9.52,-8.8,-21.08,-1.43,-13.08,-7.55,-20.07,-2.98,-12.73,-7.91,-21.3,-0.27,-16.74,-6.71,-13.82,Upgrade
12,Interest & Investment Income,1.04,0.61,1.08,0.65,0.57,0.78,0.8,0.59,0.72,0.68,0.58,0.74,0.63,0.51,0.64,0.76,0.78,1.68,0.48,0.88,Upgrade
13,Earnings From Equity Investments,-0.43,-0.37,0.05,-,0.06,-0.08,-0.06,-,-0.03,-0.07,0.1,-,-,0.07,-0.07,-,-,0.09,-0.09,-,Upgrade
14,Currency Exchange Gain (Loss),-1.59,1.59,-,2.57,-7.1,7.1,-,10.53,-3.28,3.28,-,-4.01,1.21,-1.21,-,-5.54,-0.76,0.76,-,-0.36,Upgrade
15,Other Non Operating Income (Expenses),-9.77,-8.01,1.02,-6.77,3.63,-3.73,-4.03,-0.17,2.51,-1.87,-6.63,11,-7.46,-2.76,-3.87,3.44,-10.84,0.54,-0.06,-8.93,Upgrade
16,EBT Excluding Unusual Items,-45.52,-52.07,-56.32,-144.22,-36.67,-10.62,-47.03,-14.12,35.1,-8.27,-18.68,-82.52,0.66,-16.68,-40.87,-71.64,15.26,51.13,-43.74,-4.9,Upgrade
17,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-1.41,-,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Investments,-0.39,0.39,-,-0.12,0.06,-0.06,-,-0.11,-0.15,-0.01,-0.3,-0.06,-0.21,-0.3,-0.39,0.97,-0.09,0.15,-2.04,0.08,Upgrade
19,Gain (Loss) on Sale of Assets,0.18,-0.02,0.11,-0.02,0.08,-0.1,-,-0.06,0.03,0,-,0,0.09,-0.09,0.04,-4.4,1.21,-0.01,-,-0.73,Upgrade
20,Asset Writedown,-5.3,-,-,-45.13,-0.63,-,-,-2.47,-1.03,0.6,-0.6,-6.65,-0.71,0.48,-0.48,-4.19,-,-,-,-4.93,Upgrade
21,Other Unusual Items,-2.96,2.81,0.03,6.53,-0.23,0.23,-,5.41,-0.18,0.18,-,2.6,0.11,-0.11,-,11.27,0.01,-0.01,-,5.43,Upgrade
