,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3683,2346,1997,2578,3237,2971,3259,3525,3159,2907,3340,3219,4311,3451,3324,2911,3649,2981,2521,2776,2621,Upgrade
1,Market Cap Growth,-21.04%,-21.04%,-38.71%,-26.86%,2.47%,2.22%,-2.42%,9.53%,-26.73%,-15.77%,0.46%,10.58%,18.13%,15.77%,31.86%,4.86%,39.25%,21.17%,-7.71%,-8.78%,15.21%,Upgrade
2,Enterprise Value,4082,2780,2535,3109,3768,3467,3777,4128,3761,3478,3926,3788,4881,3978,3838,3360,4099,3466,3054,3331,3176,Upgrade
3,Last Close Price,6.01,4.24,3.61,4.66,5.85,5.37,5.89,6.44,5.77,5.31,6.08,5.86,7.82,6.26,6.03,5.28,6.62,5.38,4.55,5.01,4.73,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-35.38,-,-,-,-29.18,-,-,-,181.40,161.52,-,-,Upgrade
5,Forward PE,-,32.57,32.57,32.57,32.57,32.57,32.57,32.57,32.57,32.57,32.57,32.57,32.57,32.57,32.57,32.57,32.57,32.57,32.57,32.57,32.57,Upgrade
6,PS Ratio,5.20,3.69,2.85,3.21,3.81,2.80,2.68,2.78,2.33,2.32,2.86,2.79,4.14,3.11,2.89,2.29,3.00,2.28,1.96,2.36,2.11,Upgrade
7,PB Ratio,7.45,5.20,3.95,4.64,5.28,3.73,3.90,4.15,3.53,3.17,3.80,3.62,4.75,3.44,3.32,2.87,3.46,2.73,2.34,2.71,2.45,Upgrade
8,P/TBV Ratio,10.57,10.57,7.17,8.17,8.94,4.96,5.18,5.51,4.68,4.02,4.90,4.64,6.11,4.22,4.08,3.51,4.24,3.13,2.71,3.17,2.87,Upgrade
9,P/FCF Ratio,-,-,-,108.54,-,-,33.79,-,65.76,-,-58.36,-,-66.49,-,-127.85,-,-,20.79,37.70,-,67.16,Upgrade
10,P/OCF Ratio,-,-,-,31.22,48.20,-,21.25,24.14,25.91,37.60,100.26,-,316.94,-,71.26,-,-,12.96,16.50,14.85,19.43,Upgrade
11,EV/Sales Ratio,6.41,4.37,3.62,3.87,4.43,3.27,3.10,3.25,2.77,2.77,3.37,3.29,4.68,3.59,3.34,2.65,3.37,2.65,2.38,2.84,2.55,Upgrade
12,EV/EBITDA Ratio,-,-,-,-,-,66.37,32.03,-,23.38,35.53,60.45,66.01,-,92.72,64.66,-,-,19.17,16.89,-,16.96,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-96.72,-62.01,-,-,-56.86,-,-,-,48.73,45.55,-,47.23,Upgrade
14,EV/FCF Ratio,-86.56,-,-,130.88,-,-,39.16,-,78.30,-,-68.60,-,-75.28,-,-147.60,-,-,24.17,45.67,-,81.39,Upgrade
15,Debt / Equity Ratio,1.19,1.19,1.10,1.32,1.07,0.81,0.78,0.85,0.78,0.80,0.83,0.86,0.74,0.67,0.66,0.64,0.60,0.56,0.57,0.61,0.60,Upgrade
16,Debt / EBITDA Ratio,-,-,-,-,-,29.67,6.77,-,5.50,2.58,5.40,6.47,-,4.38,6.44,-,-,2.79,1.73,-,3.54,Upgrade
17,Debt / FCF Ratio,-,-,-,30.81,-,-,6.77,-,14.62,-,-12.75,-,-10.30,-,-25.26,-,-,4.25,9.25,-,16.55,Upgrade
18,Asset Turnover,0.32,0.32,0.23,0.33,0.37,0.43,0.27,0.60,0.58,0.49,0.40,0.45,0.45,0.48,0.24,0.55,0.50,0.65,0.15,0.69,Upgrade,
19,Inventory Turnover,1.27,1.13,1.26,1.07,1.88,1.38,1.72,1.15,2.58,2.26,1.98,1.65,2.03,1.85,2.26,1.26,3.59,2.52,3.39,1.03,4.16,Upgrade
20,Quick Ratio,0.47,0.47,0.49,0.54,0.58,0.65,0.66,0.66,0.71,0.67,0.66,0.66,0.64,0.69,0.70,0.78,0.86,0.89,0.86,0.75,0.83,Upgrade
21,Current Ratio,0.74,0.74,0.76,0.82,0.87,0.97,0.98,0.98,1.01,1.01,0.99,0.98,0.96,1.02,0.99,1.09,1.13,1.18,1.16,1.03,1.06,Upgrade
22,Return on Equity (ROE),-45.97%,-37.05%,-39.80%,-103.70%,-18.92%,-5.95%,-21.80%,-9.37%,15.61%,-3.97%,-8.75%,-37.24%,0.01%,-6.36%,-16.41%,-24.55%,5.50%,18.96%,-17.40%,-2.06%,Upgrade,
23,Return on Assets (ROA),-4.34%,-4.70%,-5.30%,-14.00%,-2.68%,-0.52%,-3.40%,-0.38%,3.47%,0.26%,-0.50%,-6.76%,0.88%,-0.05%,-2.92%,-4.68%,2.43%,6.16%,-3.65%,1.64%,Upgrade,
24,Return on Capital (ROIC),-8.48%,-8.28%,-8.78%,-23.15%,-4.41%,-0.85%,-5.51%,-0.61%,5.62%,0.43%,-0.80%,-10.80%,1.39%,-0.08%,-4.43%,-7.23%,3.88%,9.67%,-5.54%,2.49%,Upgrade,
25,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-3.29%,-5.88%,-,-,-6.09%,-,-,-,5.10%,4.82%,-,5.33%,Upgrade
26,Earnings Yield,-9.08%,-14.25%,-16.09%,-11.13%,-8.52%,-4.05%,-1.46%,-1.23%,-0.53%,-2.83%,-3.41%,-3.74%,-3.30%,-3.43%,-3.13%,-1.32%,-1.15%,0.55%,0.62%,-0.54%,0.42%,Upgrade
27,FCF Yield,-1.28%,-2.01%,-1.37%,0.92%,0.20%,3.23%,2.96%,2.03%,1.52%,-0.45%,-1.71%,-1.48%,-1.50%,-3.76%,-0.78%,1.21%,1.95%,4.81%,2.65%,3.24%,1.49%,Upgrade
28,Payout Ratio,0.00%,-,-,-,-,-,-,-,-,25.61%,-,-,-,532.40%,-,-,-,47.66%,38.48%,-,-,Upgrade
29,Buyback Yield / Dilution,3.10%,-0.37%,0.88%,0.01%,9.59%,-11.94%,-1.53%,1.55%,-15.23%,9.79%,1.82%,-1.50%,2.27%,10.49%,-7.70%,1.40%,1.29%,-8.89%,38.64%,-0.98%,26.66%,Upgrade
30,Total Shareholder Return,3.10%,-0.37%,0.88%,0.01%,9.59%,-11.94%,-1.53%,1.55%,-15.23%,9.79%,1.82%,-1.50%,2.27%,10.49%,-7.70%,1.40%,1.29%,-8.89%,38.64%,-0.98%,26.66%,Upgrade
