,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Market Capitalization,9604,10482,10452,9566,11938,12330,13954,13769,14131,13503,12621,9610,14098,9268,7676,6744,9578,8580,-,-,-,Upgrade
1,Market Cap Growth,-14.99%,-14.99%,-25.10%,-30.52%,-15.52%,-8.69%,10.56%,43.27%,0.23%,45.69%,64.42%,42.50%,47.19%,8.02%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,9452,10294,10281,9402,11774,12109,13679,13420,13783,13122,12189,9192,13680,8756,7186,6220,9054,8571,-,-,-,Upgrade
3,Last Close Price,24.28,26.39,26.33,23.83,29.74,30.71,34.78,34.45,35.36,33.79,31.58,24.12,35.39,23.26,19.27,16.83,23.90,21.41,-,-,-,Upgrade
4,PE Ratio,29.25,31.98,30.47,28.33,36.14,37.30,44.13,46.22,55.46,57.50,60.32,51.77,77.75,56.89,48.39,51.17,87.81,80.42,-,-,-,Upgrade
5,Forward PE,26.11,26.07,25.92,21.62,29.01,31.77,39.24,43.79,49.30,51.19,51.95,42.33,68.78,49.83,58.15,52.27,67.94,60.86,-,-,-,Upgrade
6,PS Ratio,6.85,7.49,7.33,6.82,8.62,9.01,11.07,11.96,13.69,14.90,15.55,12.63,20.20,14.09,12.04,11.35,17.53,15.86,-,-,-,Upgrade
7,PB Ratio,4.86,5.31,5.49,4.98,6.53,7.01,8.34,8.73,9.50,9.57,9.43,7.54,11.50,7.92,6.85,6.14,9.03,8.33,-,-,-,Upgrade
8,P/TBV Ratio,5.50,5.50,5.70,5.17,6.80,7.23,8.62,9.04,9.85,9.95,9.82,7.87,12.03,8.31,7.21,6.47,9.39,8.69,-,-,-,Upgrade
9,P/FCF Ratio,84.49,-,89.47,-153.94,-,-,-,-,-1973.19,-,-,-,-3661.34,-,91.43,-,161.08,65.18,-,-,-,Upgrade
10,P/OCF Ratio,31.94,-,26.29,34.73,119.30,75.55,117.61,-,58.05,80.90,83.56,49.25,78.83,74.15,45.89,-,106.17,59.32,-,-,-,Upgrade
