,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,60.98,66.58,57.84,35.72,33.37,39.36,34.37,40.66,35.62,30.35,Upgrade
1,Revenue Growth (YoY),5.43%,86.43%,73.34%,-9.26%,-2.92%,-3.20%,-3.50%,34.00%,-13.47%,-25.51%,Upgrade
2,Cost of Revenue,40.19,35.36,43.34,19.32,24.19,23.1,22.35,26.17,20.27,14.38,Upgrade
3,Gross Profit,20.79,31.22,14.5,16.39,9.18,16.26,12.02,14.49,15.35,15.97,Upgrade
4,"Selling, General & Admin",10.85,14.39,12.4,13.54,10.91,14.03,12.21,14.9,11.5,15.28,Upgrade
5,Research & Development,2.66,3.17,1.5,2.73,1.59,3.49,1.02,1.04,2.83,3.22,Upgrade
6,Operating Expenses,13.51,17.24,13.9,16.23,12.5,17.68,13.23,17.41,14.33,18.46,Upgrade
7,Operating Income,7.28,13.98,0.61,0.16,-3.33,-1.43,-1.21,-2.92,1.02,-2.5,Upgrade
8,Interest & Investment Income,0.45,0.69,0.28,1.14,0.09,0.99,0.68,0.73,0.8,0.69,Upgrade
9,Currency Exchange Gain (Loss),-0.13,-0.35,0.06,-1.12,-,0.18,0.34,0.31,-,-,Upgrade
10,Other Non Operating Income (Expenses),1.64,1.84,0.81,1.17,1.42,2.21,1.25,1.69,1.09,2.13,Upgrade
11,EBT Excluding Unusual Items,9.23,16.17,1.75,1.34,-1.82,1.95,1.06,-0.19,2.91,0.31,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-0.02,Upgrade
13,Asset Writedown,-,-,-,-0.12,-,0.36,-,-0.23,-,0.45,Upgrade
14,Pretax Income,9.23,16.17,1.75,1.23,-1.82,2.31,1.06,-0.42,2.91,0.74,Upgrade
15,Income Tax Expense,1.68,3.41,0.95,1.56,0.21,3.27,-0.62,1.67,1.61,1.61,Upgrade
16,Net Income,7.56,12.75,0.8,-0.33,-2.03,-0.96,1.68,-2.09,1.3,-0.87,Upgrade
17,Net Income to Common,7.56,12.75,0.8,-0.33,-2.03,-0.96,1.68,-2.09,1.3,-0.87,Upgrade
18,Net Income Growth,839.68%,-,-,-,-,-,29.03%,-,-17.12%,-,Upgrade
19,Shares Outstanding (Basic),804,804,804,804,804,804,804,804,804,804,Upgrade
20,Shares Outstanding (Diluted),804,804,804,804,804,804,804,804,804,804,Upgrade
21,EPS (Basic),0.01,0.02,0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,Upgrade
22,EPS (Diluted),0.01,0.02,0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,Upgrade
23,EPS Growth,839.60%,-,-,-,-,-,29.03%,-,-17.10%,-,Upgrade
24,Free Cash Flow,-12.18,20.69,-24.59,27.18,-35.06,35.99,-25.86,22.33,-0.15,27.23,Upgrade
25,Free Cash Flow Per Share,-0.02,0.03,-0.03,0.03,-0.04,0.04,-0.03,0.03,-0.00,0.03,Upgrade
26,Operating Margin,11.94%,21.00%,1.05%,0.45%,-9.97%,-3.62%,-3.51%,-7.18%,2.87%,-8.23%,Upgrade
27,Profit Margin,12.39%,19.16%,1.39%,-0.94%,-6.08%,-2.44%,4.89%,-5.13%,3.66%,-2.86%,Upgrade
28,Free Cash Flow Margin,-19.97%,31.08%,-42.51%,76.09%,-105.06%,91.44%,-75.25%,54.92%,-0.41%,89.73%,Upgrade
29,EBITDA,8.35,15.07,1.66,1.11,-2.68,-0.68,-0.47,-2.7,2.22,-2.03,Upgrade
30,D&A For EBITDA,1.07,1.09,1.06,0.95,0.65,0.75,0.74,0.22,1.2,0.47,Upgrade
31,EBIT,7.28,13.98,0.61,0.16,-3.33,-1.43,-1.21,-2.92,1.02,-2.5,Upgrade
