,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,95.59,100.9,127.92,167.49,115.38,110.14,168.98,369.79,564.6,238.19,Upgrade
1,Short-Term Investments,5.32,1.92,1.63,1.9,4.65,2.23,33.4,1.51,-,2.22,Upgrade
2,Cash & Short-Term Investments,100.91,102.82,129.55,169.39,120.03,112.37,202.38,371.29,564.6,240.41,Upgrade
3,Cash Growth,-22.11%,-39.30%,7.93%,50.74%,-40.69%,-69.74%,-64.16%,54.44%,185.93%,-45.24%,Upgrade
4,Accounts Receivable,23.09,22.28,23.12,27.96,26.65,21.89,18.86,36.41,73.85,82.45,Upgrade
5,Other Receivables,-,-,-,-,-,-,-,-,109.27,-,Upgrade
6,Receivables,65.18,69.1,56.13,41.44,72.6,80.28,82.05,72,183.12,86.22,Upgrade
7,Inventory,336.19,399.92,486.64,487.63,350.99,402.49,393.74,408.26,393.14,488.43,Upgrade
8,Other Current Assets,-,-,-,-,200.99,-,-,-,-,391.68,Upgrade
9,Total Current Assets,502.28,571.83,672.32,698.46,744.61,595.14,678.17,851.56,1141,1207,Upgrade
10,"Property, Plant & Equipment",36.26,37.41,38.55,34.81,35.71,36.45,37.29,38.11,39.04,39.91,Upgrade
11,Long-Term Investments,357.46,383.86,445.41,466.12,550.71,596.98,597.03,500.78,464.71,394.82,Upgrade
12,Other Long-Term Assets,99.2,154.5,157,158.7,158.5,362.5,166.62,158.24,160.82,162.24,Upgrade
13,Total Assets,995.2,1148,1313,1358,1490,1591,1479,1549,1805,1804,Upgrade
14,Accounts Payable,14.48,0.98,0.03,0.88,0.22,0.92,1.27,1,3.75,2.87,Upgrade
15,Short-Term Debt,167.98,30.11,153.47,156.77,160.08,273.56,98.07,103.01,237.15,296.16,Upgrade
16,Current Portion of Long-Term Debt,26.61,227.46,94.12,60.11,60.01,58.03,72.97,137.98,102.42,78.65,Upgrade
17,Current Portion of Leases,0.55,0.53,0.51,-,-,-,-,-,-,0.01,Upgrade
18,Current Income Taxes Payable,1.21,1.21,1.21,1.22,1.27,1.32,1.26,1.48,1.31,1.31,Upgrade
19,Current Unearned Revenue,0.32,0.62,0.64,0.28,0.64,7.51,0.64,0.28,2.54,0.59,Upgrade
20,Other Current Liabilities,-,12.62,12.1,13.02,78.6,17.95,32.74,26.12,27.8,74.96,Upgrade
21,Total Current Liabilities,211.14,273.53,262.08,232.28,300.81,359.28,206.94,269.87,374.96,454.55,Upgrade
22,Long-Term Debt,18.4,18.52,81.25,95.92,24.8,-,-,-,-,8.37,Upgrade
23,Long-Term Leases,2.72,3.02,3.3,-,-,-,-,-,-,-,Upgrade
24,Long-Term Deferred Tax Liabilities,1.06,1.06,-,-,-,-,-,-,-,-,Upgrade
25,Total Liabilities,233.33,296.13,346.63,328.2,325.61,359.28,206.94,269.87,374.96,462.92,Upgrade
26,Common Stock,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,4.77,4.77,Upgrade
27,Additional Paid-In Capital,400.86,400.86,400.86,400.86,400.86,400.86,400.86,400.86,469.13,469.13,Upgrade
28,Retained Earnings,345.51,434.27,549.55,608.16,746.93,797.48,838.96,843.62,872.65,839.12,Upgrade
29,Comprehensive Income & Other,23.62,22.49,20.37,23.11,20.97,31.82,30.06,28.92,28.29,10.36,Upgrade
30,Total Common Equity,773.74,861.37,974.53,1036,1173,1234,1274,1277,1375,1323,Upgrade
31,Minority Interest,-11.87,-9.9,-7.88,-5.99,-8.6,-2.13,-1.47,1.66,55.62,17.39,Upgrade
32,Shareholders' Equity,761.87,851.47,966.65,1030,1164,1232,1272,1279,1430,1341,Upgrade
33,Total Liabilities & Equity,995.2,1148,1313,1358,1490,1591,1479,1549,1805,1804,Upgrade
34,Total Debt,216.26,279.64,332.65,312.8,244.89,331.59,171.04,240.99,339.56,383.19,Upgrade
35,Net Cash (Debt),-115.35,-176.83,-203.1,-143.41,-124.86,-219.22,31.34,130.3,225.03,-142.79,Upgrade
36,Net Cash Growth,-,-,-,-,-,-,-86.07%,-,-,-,Upgrade
37,Net Cash Per Share,-0.31,-0.47,-0.54,-0.38,-0.33,-0.58,0.08,0.31,0.47,-0.30,Upgrade
38,Filing Date Shares Outstanding,375.45,375.45,375.45,375.45,375.45,375.45,375.45,375.45,477.45,477.45,Upgrade
39,Total Common Shares Outstanding,375.45,375.45,375.45,375.45,375.45,375.45,375.45,375.45,477.45,477.45,Upgrade
40,Working Capital,291.14,298.31,410.24,466.19,443.8,235.86,471.23,581.69,765.9,752.19,Upgrade
41,Book Value Per Share,2.06,2.29,2.60,2.76,3.12,3.29,3.39,3.40,2.88,2.77,Upgrade
42,Tangible Book Value,773.74,861.37,974.53,1036,1173,1234,1274,1277,1375,1323,Upgrade
43,Tangible Book Value Per Share,2.06,2.29,2.60,2.76,3.12,3.29,3.39,3.40,2.88,2.77,Upgrade
44,Buildings,-,47.49,-,47.49,-,47.49,-,47.49,-,47.49,Upgrade
45,Machinery,-,3.73,-,3.16,-,3.48,-,3.51,-,3.72,Upgrade
46,Leasehold Improvements,-,7.59,-,7.41,-,7.43,-,7.95,-,9.03,Upgrade
