,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,14365,16437,14280,16258,17094,16607,16691,18443,15623,14725,16557,16139,21448,19580,24413,20604,20044,22133,24440,14494,15849,Upgrade
1,Market Cap Growth,-1.02%,-1.02%,-14.44%,-11.85%,9.42%,12.78%,0.81%,14.28%,-27.16%,-24.80%,-32.18%,-21.67%,7.00%,-11.54%,-0.11%,42.15%,26.47%,39.83%,46.35%,-10.95%,18.95%,Upgrade
2,Enterprise Value,13345,15534,12957,15054,16089,15816,15595,17497,14822,14023,15526,15155,20627,18940,23571,20005,19445,21599,23825,14206,15561,Upgrade
3,Last Close Price,8.61,9.71,8.44,9.36,9.84,9.58,9.63,10.38,8.79,8.46,9.50,9.05,12.03,10.99,13.70,11.45,11.14,12.30,13.58,7.99,8.74,Upgrade
4,PE Ratio,18.34,21.01,16.47,18.49,20.18,21.75,22.10,25.76,22.21,39.63,53.92,63.55,-,40.02,55.41,51.11,55.84,132.86,175.04,103.89,-,Upgrade
5,Forward PE,-,15.60,14.47,16.47,17.47,17.93,20.00,23.51,21.27,21.20,26.09,28.35,35.62,35.41,42.95,42.21,43.82,51.60,59.67,30.90,36.81,Upgrade
6,PS Ratio,5.19,5.94,4.96,5.55,5.97,6.28,6.58,7.71,6.70,6.32,7.26,7.28,9.89,9.34,12.46,11.01,11.78,13.00,14.71,8.62,9.25,Upgrade
7,PB Ratio,3.77,3.98,3.61,3.90,4.35,4.46,4.87,5.09,4.59,4.57,5.47,5.13,7.39,6.34,8.41,6.74,6.84,7.75,9.03,5.22,5.87,Upgrade
8,P/TBV Ratio,4.77,4.77,4.39,4.70,5.31,5.20,5.74,5.97,5.43,5.13,6.18,5.70,8.24,7.92,10.58,8.37,8.58,9.74,11.51,6.60,7.50,Upgrade
9,P/FCF Ratio,24.11,27.59,22.57,22.81,22.56,35.20,46.55,63.31,-,38.21,36.99,34.24,46.53,38.44,62.93,53.31,61.43,93.46,110.59,90.23,145.21,Upgrade
10,P/OCF Ratio,21.97,21.97,17.29,18.23,17.94,18.80,20.98,24.57,22.35,23.29,26.05,23.98,36.22,31.19,47.97,41.92,43.12,55.31,64.72,42.25,53.61,Upgrade
11,EV/Sales Ratio,4.83,5.62,4.50,5.14,5.61,5.98,6.15,7.32,6.36,6.02,6.81,6.83,9.51,9.03,12.03,10.69,11.43,12.69,14.34,8.45,9.09,Upgrade
12,EV/EBITDA Ratio,14.37,16.76,12.69,14.45,15.94,17.32,17.60,20.51,17.77,16.04,19.28,20.82,30.76,30.94,42.16,39.11,42.28,42.08,50.06,29.69,33.87,Upgrade
13,EV/EBIT Ratio,16.32,18.73,13.98,15.79,17.40,19.03,19.37,22.61,19.61,17.60,21.26,23.18,34.42,34.83,47.96,44.71,49.02,47.90,57.38,34.00,38.86,Upgrade
14,EV/FCF Ratio,22.40,26.08,20.47,21.12,21.24,33.52,43.49,60.07,-,36.38,34.69,32.15,44.75,37.19,60.76,51.76,59.60,91.20,107.81,88.43,142.56,Upgrade
15,Debt / Equity Ratio,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.01,0.01,Upgrade
16,Debt / EBITDA Ratio,0.06,0.06,0.06,0.05,0.07,0.03,0.03,0.03,0.09,0.02,0.03,0.03,0.05,0.02,0.04,0.05,0.05,0.02,0.06,0.06,0.06,Upgrade
17,Debt / FCF Ratio,0.09,0.09,0.09,0.08,0.07,0.08,0.09,0.10,-,0.07,0.06,0.06,0.06,0.04,0.06,0.09,0.04,0.06,0.13,0.17,0.26,Upgrade
18,Asset Turnover,0.51,0.52,0.52,0.71,0.66,0.63,0.54,0.62,0.66,0.58,0.56,0.68,0.65,0.54,0.54,0.64,0.54,0.49,0.39,0.68,Upgrade,
19,Inventory Turnover,2.28,1.88,1.92,2.40,3.24,2.55,2.50,2.76,3.22,2.48,2.26,2.23,3.35,2.35,2.29,2.27,3.42,2.10,2.21,1.92,4.47,Upgrade
20,Quick Ratio,2.66,2.66,2.41,2.76,2.43,2.62,2.43,2.68,2.45,3.24,2.94,2.88,2.74,3.25,3.09,3.19,3.10,3.54,3.17,3.52,3.21,Upgrade
21,Current Ratio,3.20,3.20,2.92,3.17,2.75,3.05,2.87,3.09,2.83,3.75,3.44,3.25,3.07,3.66,3.53,3.54,3.47,4.05,3.63,3.97,3.56,Upgrade
22,Return on Equity (ROE),17.43%,19.89%,21.92%,20.27%,29.39%,24.17%,21.51%,16.02%,32.44%,22.67%,23.41%,-30.45%,24.66%,16.19%,16.86%,6.72%,19.43%,11.84%,11.94%,-20.72%,Upgrade,
23,Return on Assets (ROA),10.36%,11.07%,12.24%,8.28%,17.03%,14.17%,12.47%,3.98%,18.26%,14.23%,13.17%,7.17%,14.61%,9.75%,10.10%,3.65%,11.99%,7.38%,7.28%,8.05%,Upgrade,
24,Return on Capital (ROIC),12.43%,13.41%,15.03%,10.19%,20.85%,17.39%,15.37%,4.83%,21.84%,17.36%,16.37%,8.73%,17.32%,11.59%,12.04%,4.29%,13.99%,8.61%,8.54%,9.26%,Upgrade,
25,Return on Capital Employed (ROCE),19.06%,19.33%,22.58%,22.00%,22.53%,21.28%,22.32%,20.39%,21.10%,23.67%,23.02%,19.84%,19.70%,16.95%,16.25%,14.08%,13.08%,15.20%,14.75%,14.46%,14.24%,Upgrade
26,Earnings Yield,5.45%,4.76%,6.07%,5.41%,4.96%,4.60%,4.52%,3.88%,4.50%,2.52%,1.85%,1.57%,0.96%,2.50%,1.80%,1.96%,1.79%,0.75%,0.57%,0.96%,0.79%,Upgrade
27,FCF Yield,4.15%,3.62%,4.43%,4.38%,4.43%,2.84%,2.15%,1.58%,1.44%,2.62%,2.70%,2.92%,2.15%,2.60%,1.59%,1.88%,1.63%,1.07%,0.90%,1.11%,0.69%,Upgrade
28,Dividend Yield,2.31%,3.60%,-,-,2.54%,-,-,-,2.84%,-,-,-,1.66%,-,-,-,1.50%,-,-,-,1.10%,Upgrade
29,Payout Ratio,52.83%,-,207.15%,-,-,-,193.88%,0.02%,0.01%,0.01%,190.76%,0.19%,-,0.19%,231.27%,0.11%,0.69%,0.90%,194.54%,-,-,Upgrade
30,Buyback Yield / Dilution,-0.64%,0.31%,-1.45%,-0.15%,-1.35%,-3.53%,0.76%,-2.13%,-13.25%,1.70%,-1.58%,-0.09%,9.00%,2.06%,0.22%,-0.58%,12.82%,-5.59%,6.55%,-10.17%,-10.46%,Upgrade
