,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8518,3973,3011,3959,5619,4545,4406,5089,6371,5103,6469,4852,4545,4517,4824,4559,5131,6357,5577,5437,4615,Upgrade
1,Market Cap Growth,-12.58%,-12.58%,-31.65%,-22.19%,-11.82%,-10.93%,-31.90%,4.89%,40.18%,12.96%,34.10%,6.42%,-11.41%,-28.95%,-13.50%,-16.15%,11.18%,44.76%,18.34%,-4.18%,4.05%,Upgrade
2,Enterprise Value,14258,9557,8726,9866,11525,10351,10021,10868,12151,10882,12252,11266,10959,11021,11111,9413,9985,11315,10363,9919,9096,Upgrade
3,Last Close Price,6.11,2.84,2.16,2.82,4.00,3.24,3.14,3.63,4.54,3.64,4.61,3.46,3.24,3.22,3.44,3.24,3.65,4.52,3.96,3.84,3.26,Upgrade
4,PE Ratio,112.10,52.43,47.70,59.91,-,-268.57,104.69,412.95,-,86.49,591.22,61.96,-,24.80,19.08,21.43,-,39.65,36.89,28.67,-,Upgrade
5,Forward PE,-,31.00,30.86,43.69,67.17,34.75,35.11,29.80,39.74,33.64,44.19,17.62,17.04,14.90,16.18,15.76,19.37,26.43,21.05,17.73,13.11,Upgrade
6,PS Ratio,6.59,3.08,2.40,3.03,4.19,3.40,3.16,3.32,3.51,2.36,2.69,1.89,1.76,1.64,1.76,1.80,2.20,1.90,1.37,1.08,0.74,Upgrade
7,PB Ratio,1.25,0.57,0.43,0.57,0.82,0.65,0.63,0.74,0.93,-,0.93,0.70,0.66,0.65,0.64,0.61,0.68,0.85,0.74,0.72,0.61,Upgrade
8,P/TBV Ratio,0.61,0.61,0.46,0.61,0.88,0.70,0.68,0.80,1.00,-,1.02,0.77,0.72,0.72,0.73,0.69,0.78,0.97,0.86,0.84,0.72,Upgrade
9,P/FCF Ratio,31.52,-,8.40,13.05,16.87,-,-296.80,351.00,23.32,-,8.88,6.76,11.06,9.31,14.39,18.82,-86.33,-,-12.23,-,-,Upgrade
10,P/OCF Ratio,11.86,-,7.00,10.53,13.86,14.98,61.33,49.99,17.55,-,7.58,5.76,8.00,7.17,9.39,11.22,39.80,67.87,31092.34,-,397.29,Upgrade
11,PEG Ratio,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,Upgrade
12,EV/Sales Ratio,11.07,7.42,6.96,7.54,8.59,7.75,7.20,7.10,6.70,5.03,5.10,4.39,4.24,4.01,4.04,3.72,4.29,3.39,2.55,1.97,1.45,Upgrade
13,EV/EBITDA Ratio,67.15,79.64,62.86,62.45,-,86.67,74.62,70.39,-,35.63,40.88,35.80,32.82,28.76,25.97,24.17,41.16,51.66,52.98,42.38,22.42,Upgrade
14,EV/EBIT Ratio,-,-,-,-163.56,-,-,-87.51,-87.33,-,-,-,290.68,-,-,54.31,56.41,477.98,-6208.57,-448.96,-,49.40,Upgrade
15,EV/FCF Ratio,52.75,-,24.35,32.51,34.61,-,-675.12,749.66,44.48,-,16.82,15.70,26.67,22.71,33.15,38.87,-168.01,-,-22.73,-,-,Upgrade
