,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,237.22,298.38,186.32,249.69,165.83,223.99,205.67,141.64,-,183.94,147.14,122.85,181.52,278.24,267.6,461.54,296.88,131.02,132.41,183.36,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,120.17,-,140.35,-,70,-,9,-,-,-,-,Upgrade
2,Trading Asset Securities,117.21,107.2,242.18,175.51,192.63,111.19,117.58,292.23,-,196.71,176.01,292.48,228.04,93.3,317.69,190.85,255.49,73.78,144.36,89.37,Upgrade
3,Cash & Short-Term Investments,354.44,405.58,428.5,425.2,358.46,335.18,323.25,433.87,-,500.82,323.14,555.68,409.57,441.53,585.29,661.4,552.37,204.79,276.77,272.73,Upgrade
4,Cash Growth,-1.12%,21.00%,32.56%,-2.00%,-,-33.07%,0.03%,-21.92%,-,13.43%,-44.79%,-15.98%,-25.85%,115.60%,111.47%,142.51%,160.19%,26.25%,78.99%,-8.95%,Upgrade
5,Accounts Receivable,323.49,302.82,250.72,246.89,357.17,383.84,369.08,307.63,-,223.93,202.17,171.59,261.19,266.88,252.44,161.96,204.99,142.63,133.98,116.39,Upgrade
6,Other Receivables,10.56,8.92,10.68,3.33,7.5,5.94,5.58,4.12,-,2.81,3.79,2.86,3.78,2.69,3.82,2.14,348.87,2.23,2.66,-13.26,Upgrade
7,Receivables,334.04,311.74,261.41,250.22,364.67,389.78,374.66,311.75,-,226.74,205.96,174.45,264.97,269.57,256.26,164.1,553.86,144.86,136.64,104.1,Upgrade
8,Inventory,177.19,170.51,174.59,162.91,144.05,150.94,163.47,159.14,-,152.8,139.95,114.07,109.29,89.53,83.15,81.9,88.08,91.2,117.36,75.87,Upgrade
