,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6367,6894,5832,6685,8638,8390,8858,9325,9133,8885,10013,10591,9710,8748,8968,8610,11031,11327,11575,12625,10304,Upgrade
1,Market Cap Growth,-17.84%,-17.84%,-34.16%,-28.32%,-5.42%,-5.57%,-11.54%,-11.95%,-5.95%,1.57%,11.66%,23.00%,-11.97%,-22.77%,-22.53%,-31.80%,7.05%,23.49%,20.40%,8.81%,30.65%,Upgrade
2,Enterprise Value,15229,14881,14505,17022,18975,18393,19075,19301,19108,18242,19610,21032,20151,19455,18993,16028,18448,18008,19776,20687,18367,Upgrade
3,Last Close Price,2.42,2.62,2.12,2.43,3.14,3.05,3.22,3.39,3.32,3.23,3.64,3.85,3.53,3.18,3.26,3.13,4.01,4.10,4.19,4.57,3.73,Upgrade
4,PE Ratio,-,-3.98,-3.37,-3.88,-,-7.84,-8.41,-9.11,-,771.87,149.85,145.62,-,-31.79,-32.44,-31.17,-,275.00,88.53,82.26,-,Upgrade
5,Forward PE,-,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,18.08,Upgrade
6,PS Ratio,0.19,0.21,0.18,0.19,0.24,0.22,0.22,0.24,0.24,0.23,0.26,0.26,0.24,0.21,0.21,0.20,0.28,0.29,0.30,0.32,0.25,Upgrade
7,PB Ratio,2.10,1.65,1.37,1.57,2.05,1.36,1.43,1.51,1.49,1.20,1.35,1.43,1.33,1.17,1.22,1.13,1.47,1.39,1.44,1.58,1.31,Upgrade
8,P/TBV Ratio,3.81,3.81,3.21,3.69,4.91,3.18,3.37,3.57,3.60,2.77,3.16,3.37,3.17,2.94,3.05,2.69,3.53,3.66,4.13,4.64,3.90,Upgrade
9,P/FCF Ratio,-,-,-9.32,-11.88,-,-,-11.99,-42.07,-,-,14.45,20.51,-,3.55,5.58,4.60,7.34,-,4.70,-,4.90,Upgrade
10,P/OCF Ratio,-,-,-11.36,-14.44,-,-,-13.99,-75.97,-,-,12.56,16.44,-,3.36,5.11,4.28,6.68,-,4.47,5.67,4.54,Upgrade
11,EV/Sales Ratio,0.47,0.46,0.44,0.49,0.52,0.49,0.48,0.50,0.51,0.46,0.50,0.52,0.49,0.46,0.45,0.38,0.46,0.46,0.51,0.53,0.44,Upgrade
12,EV/EBITDA Ratio,18.61,20.86,21.36,21.15,-,17.71,19.13,20.99,20.44,14.38,13.63,13.62,12.36,11.56,10.26,8.30,9.43,8.42,9.21,9.16,7.89,Upgrade
13,EV/EBIT Ratio,29.48,27.98,28.81,27.58,-,21.31,23.22,25.75,-,16.60,15.52,15.26,13.81,12.91,11.26,9.11,10.27,9.05,9.88,9.76,8.37,Upgrade
