,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7099,5991,4664,5461,3266,3130,3056,3346,3128,3242,3677,4063,4542,4511,4427,3923,4088,4595,3347,3512,3954,Upgrade
1,Market Cap Growth,91.42%,91.42%,52.59%,63.22%,4.43%,-3.46%,-16.89%,-17.64%,-31.13%,-28.12%,-16.94%,3.57%,11.09%,-1.83%,32.30%,11.69%,3.40%,21.79%,-21.58%,-29.28%,10.99%,Upgrade
2,Enterprise Value,7633,6325,4864,5805,3610,3369,3272,3383,3164,3158,3555,3881,4360,4281,4639,4061,4227,4674,3324,3482,3924,Upgrade
3,Last Close Price,6.15,5.19,4.04,5.15,3.08,2.95,2.88,3.19,2.98,3.09,3.50,3.87,4.32,4.29,4.21,4.22,4.40,4.95,3.61,3.71,4.17,Upgrade
4,PE Ratio,232.00,202.59,162.10,261.80,400.99,-174.26,-,-,-,-,42.39,47.69,43.72,46.77,41.68,33.87,35.50,37.63,27.57,21.63,24.72,Upgrade
5,Forward PE,-,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,19.62,Upgrade
6,PS Ratio,7.12,6.22,5.23,6.51,4.04,4.22,4.40,5.09,4.16,3.84,3.86,4.16,4.32,4.25,4.19,3.81,4.11,4.88,3.51,3.18,3.52,Upgrade
7,PB Ratio,2.78,2.31,1.80,2.08,1.38,1.33,1.30,1.42,1.33,1.38,-,1.74,1.97,1.97,1.96,2.17,2.33,2.63,1.96,2.00,2.31,Upgrade
8,P/TBV Ratio,2.60,2.60,2.02,2.22,1.48,1.43,1.40,1.53,1.43,1.48,-,1.86,2.11,2.07,2.06,2.31,2.49,2.82,2.06,2.10,2.43,Upgrade
9,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-173.83,-,-35.90,-,-,-,-,-,-133.45,Upgrade
10,P/OCF Ratio,-,-,430.81,-,27.22,-,95.72,916.71,-,-,81.70,-,26.90,27.85,32.39,37.07,57.77,47.41,26.73,-,30.32,Upgrade
11,EV/Sales Ratio,7.92,6.56,5.46,6.92,4.46,4.54,4.71,5.15,4.21,3.74,3.73,3.98,4.14,4.04,4.39,3.94,4.25,4.97,3.49,3.16,3.49,Upgrade
12,EV/EBITDA Ratio,87.84,68.41,55.29,89.83,73.92,84.64,125.75,90.35,38.40,33.25,25.71,28.30,31.95,35.26,35.14,26.76,-,24.00,16.90,13.85,15.86,Upgrade
13,EV/EBIT Ratio,246.52,204.29,190.09,1100.79,-,-157.95,-,-,-,-,42.33,45.14,51.04,60.79,56.29,39.85,-,31.66,22.24,16.76,19.26,Upgrade
14,EV/FCF Ratio,-25.16,-,-,-,-,-,-,-,-,-,-,-,-166.86,-,-37.62,-,-,-,-,-,-132.45,Upgrade
15,Debt / Equity Ratio,0.29,0.29,0.21,0.19,0.26,0.24,0.20,0.20,0.21,0.14,-,0.09,0.10,0.10,0.10,0.24,0.22,0.21,0.19,0.11,0.09,Upgrade
16,Debt / EBITDA Ratio,8.65,8.16,3.76,5.36,15.00,7.46,8.91,15.90,60.17,16.99,-,1.02,3.84,1.16,2.32,2.09,-,1.53,1.92,0.63,2.09,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-8.98,-,-1.80,-,-,-,-,-,-5.07,Upgrade
18,Asset Turnover,0.30,0.32,0.24,0.28,0.26,0.30,0.23,0.21,-,-,0.38,0.36,0.39,0.33,0.58,0.44,0.46,0.34,0.59,0.40,Upgrade,
19,Inventory Turnover,1.86,2.13,2.05,1.64,1.81,1.52,1.70,1.23,0.99,-,-,1.74,2.02,1.80,1.54,2.35,1.88,1.51,1.05,1.82,1.18,Upgrade
20,Quick Ratio,0.91,0.91,0.98,1.24,1.16,1.31,1.48,1.72,1.95,1.79,-,1.76,2.30,2.36,2.38,1.31,1.25,1.31,1.55,1.99,1.81,Upgrade
21,Current Ratio,1.54,1.54,1.61,1.97,1.86,2.13,2.43,3.12,3.31,3.17,-,2.94,3.57,3.64,3.69,2.16,2.21,2.34,2.70,3.30,3.46,Upgrade
22,Return on Equity (ROE),0.21%,1.11%,1.02%,3.10%,0.11%,0.04%,-1.17%,-1.30%,-,-,5.63%,2.69%,4.52%,2.88%,11.28%,1.82%,8.18%,5.59%,11.44%,3.44%,Upgrade,
23,Return on Assets (ROA),0.59%,1.34%,0.65%,-0.36%,0.25%,-0.15%,-0.69%,-1.23%,-,-,3.57%,0.07%,3.32%,1.04%,4.11%,-1.55%,5.35%,3.52%,7.67%,0.82%,Upgrade,
24,Return on Capital (ROIC),0.65%,1.48%,0.70%,-0.38%,0.27%,-0.16%,-0.72%,-1.31%,-,-,3.87%,0.07%,3.53%,1.11%,4.44%,-1.68%,5.70%,3.76%,8.37%,0.90%,Upgrade,
25,Return on Capital Employed (ROCE),1.11%,1.11%,0.93%,0.19%,-,-0.84%,-,-,-,-,-,3.64%,3.68%,3.06%,3.63%,5.61%,-,8.42%,8.70%,11.76%,11.89%,Upgrade
26,Earnings Yield,0.42%,0.49%,0.62%,0.38%,0.25%,-0.57%,-0.82%,-0.22%,1.00%,1.69%,2.36%,2.10%,2.29%,2.14%,2.40%,2.95%,2.82%,2.66%,3.63%,4.62%,4.04%,Upgrade
27,FCF Yield,-4.27%,-5.06%,-4.52%,-3.85%,-4.83%,-8.23%,-9.00%,-8.99%,-11.92%,-6.30%,-3.99%,-2.07%,-0.58%,-2.23%,-2.79%,-3.89%,-3.49%,-1.64%,-0.41%,-0.93%,-0.75%,Upgrade
28,Dividend Yield,0.62%,-,-,-,1.30%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.92%,Upgrade
29,Payout Ratio,224.26%,522.73%,856.98%,86.43%,28.38%,1516.69%,-,-,-,-,4.11%,4.50%,8.79%,14.96%,19.65%,4.73%,44.46%,5.90%,330.69%,5.84%,5.77%,Upgrade
30,Buyback Yield / Dilution,-6.27%,-12.02%,-7.41%,-7.68%,2.07%,0.64%,-1.14%,0.57%,1.22%,0.22%,-3.96%,-12.98%,-10.43%,-16.07%,-8.70%,0.17%,-1.55%,1.84%,-0.49%,-0.49%,-6.66%,Upgrade
31,Total Shareholder Return,-5.66%,-12.02%,-7.41%,-7.68%,3.37%,0.64%,-1.14%,0.57%,1.22%,0.22%,-3.96%,-12.98%,-10.43%,-16.07%,-8.70%,0.17%,-1.55%,1.84%,-0.49%,-0.49%,-4.74%,Upgrade
