,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,3042,3616,3465,4040,3723,3583,3347,2793,2906,3482,2821,4077,4744,4751,4321,982.95,5397,4562,4226,4289,Upgrade
1,Revenue Growth (YoY),-18.30%,0.92%,3.53%,44.63%,28.14%,2.90%,18.64%,-31.50%,-38.75%,-26.71%,-34.72%,314.82%,-12.10%,4.15%,2.26%,-77.08%,25.25%,4.42%,24.20%,19.26%,Upgrade
2,Cost of Revenue,2720,3433,3144,3904,3485,3337,3081,2782,2682,3248,2591,3962,4524,4553,4099,851.61,5180,4358,3989,4081,Upgrade
3,Gross Profit,321.77,183.26,320.9,135.71,237.82,246.14,265.43,11.11,224.05,234.36,229.64,115.27,219.37,198.53,222.52,131.35,216.95,203.73,236.54,207.94,Upgrade
4,"Selling, General & Admin",45.59,48.88,39.87,68.58,45.31,49.36,38.48,69.18,44.76,52.79,40.39,72.56,43.33,46.73,39.83,59.6,41.52,32.84,43.26,106.09,Upgrade
5,Research & Development,1.05,1.05,1.05,5.7,1.52,1.06,1.05,5.09,4.44,1.33,1.01,2.78,1.78,0.14,0.12,3.27,0.08,0.25,-,-,Upgrade
6,Other Operating Expenses,8.28,8.9,7.78,7.38,4.15,0.6,2.44,24.77,-9.27,5.58,6.26,24.56,6.3,8.16,-3.3,-10.32,-5.48,9.68,-3.63,22.53,Upgrade
7,Operating Expenses,64.33,58.5,40.9,94.71,54.52,53,24.27,110.47,29.74,55.94,59.18,110.42,47.42,59.08,50.5,47.96,39.21,45.19,42.56,125.16,Upgrade
8,Operating Income,257.44,124.77,280,41,183.31,193.14,241.16,-99.36,194.31,178.42,170.45,4.85,171.95,139.45,172.02,83.39,177.74,158.54,193.98,82.77,Upgrade
9,Interest Expense,-7.45,-7.13,-7.19,-10.91,-7.72,-8.21,-8.42,-10.89,-11.62,-11.87,-11.98,-12.1,-12.8,-12.82,-12.06,-16.46,-12.89,-9.39,-9.39,-9.38,Upgrade
10,Interest & Investment Income,-,2.69,18.13,-,2.93,11.93,7.2,13.49,9.89,10.64,6.69,17.42,5.8,4.69,3.67,6.64,6.37,1.62,1.35,5.63,Upgrade
11,Earnings From Equity Investments,-8.63,-,-,-,9.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Currency Exchange Gain (Loss),0.06,-0.06,-,-0.11,-0.25,0.25,-,0.78,-1.2,1.2,-,0.14,-0.25,0.25,-,-0.63,0.03,-0.03,-,-0.04,Upgrade
13,Other Non Operating Income (Expenses),0.64,-1.43,-0.01,1.07,1.26,-0.73,-0.39,-1.63,2.38,-1.86,0.31,-1.59,2.27,-2,0.57,0.59,-0.46,-0.54,-0.11,0.13,Upgrade
14,EBT Excluding Unusual Items,242.07,118.84,290.93,31.05,188.73,196.39,239.55,-97.61,193.76,176.53,165.47,8.71,166.97,129.57,164.19,73.53,170.79,150.2,185.82,79.11,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-12.27,-,3,-3,-,-,2.46,-2.46,-,-,-,-,-,0.67,0.94,-1.61,-,Upgrade
16,Gain (Loss) on Sale of Assets,1.52,2.77,0.3,0.01,-0.11,0.39,1.9,0.11,1.75,0.04,9.58,-0.05,0.1,0.12,0.23,0.28,0.15,10.19,4.95,0.29,Upgrade
17,Asset Writedown,-86.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-14.92,0.28,-0.28,-,-,Upgrade
18,Other Unusual Items,3.21,3.3,3.48,16.65,-,-,-,27.48,-,-,-,19.73,-0.33,0.33,-,-,-12.4,1.4,-,15.45,Upgrade
19,Pretax Income,160.01,124.91,294.71,35.43,188.62,199.78,238.45,-70.01,195.51,179.04,172.59,28.39,166.75,130.02,164.42,58.89,159.49,162.44,189.17,94.85,Upgrade
20,Income Tax Expense,48.67,60.36,75.38,20.08,52.86,51.38,65.32,-16.49,55.44,49.37,46.34,18.57,46.47,37.69,46.85,32.35,42.26,43.64,49.67,28.74,Upgrade
21,Earnings From Continuing Operations,111.34,64.55,219.33,15.35,135.76,148.4,173.13,-53.53,140.07,129.66,126.25,9.82,120.28,92.33,117.57,26.54,117.22,118.8,139.49,66.11,Upgrade
22,Minority Interest in Earnings,-0.07,0.05,-0.07,-0.02,-0.54,-0.21,-1.1,1.03,-3.96,-0.31,-1.73,-0.23,-0.5,-1.54,-0.42,0.04,-2.35,-0.55,1.4,0.12,Upgrade
23,Net Income,111.27,64.6,219.26,15.33,135.22,148.19,172.03,-52.5,136.11,129.35,124.52,9.59,119.78,90.79,117.15,26.58,114.87,118.25,140.89,66.23,Upgrade
24,Net Income to Common,111.27,64.6,219.26,15.33,135.22,148.19,172.03,-52.5,136.11,129.35,124.52,9.59,119.78,90.79,117.15,26.58,114.87,118.25,140.89,66.23,Upgrade
25,Net Income Growth,-17.71%,-56.41%,27.45%,-,-0.65%,14.57%,38.15%,-,13.63%,42.47%,6.29%,-63.94%,4.27%,-23.22%,-16.85%,-59.87%,-6.40%,-16.63%,13.75%,-33.54%,Upgrade
26,Shares Outstanding (Basic),1296,1311,1305,1301,1301,1311,1303,1299,1309,1293,1311,1313,1301,1314,1302,1310,1305,1300,1305,1316,Upgrade
27,Shares Outstanding (Diluted),1296,1311,1305,1301,1301,1311,1303,1299,1309,1293,1311,1313,1301,1314,1302,1310,1305,1300,1305,1316,Upgrade
28,Shares Change (YoY),-0.38%,0.03%,0.14%,0.16%,-0.62%,1.37%,-0.57%,-1.01%,0.59%,-1.59%,0.70%,0.20%,-0.29%,1.08%,-0.22%,-0.43%,-0.04%,-0.09%,0.06%,0.45%,Upgrade
29,EPS (Basic),0.09,0.05,0.17,0.01,0.10,0.11,0.13,-0.04,0.10,0.10,0.10,0.01,0.09,0.07,0.09,0.02,0.09,0.09,0.11,0.05,Upgrade
30,EPS (Diluted),0.09,0.05,0.17,0.01,0.10,0.11,0.13,-0.04,0.10,0.10,0.10,0.01,0.09,0.07,0.09,0.02,0.09,0.09,0.11,0.05,Upgrade
31,EPS Growth,-17.40%,-56.42%,27.27%,-,-0.03%,13.02%,38.95%,-,12.97%,44.77%,5.56%,-64.01%,4.57%,-24.04%,-16.67%,-59.69%,-6.37%,-16.55%,13.68%,-33.84%,Upgrade
32,Free Cash Flow,114.4,47.21,138.26,-41.32,144.05,125.08,-257.04,4.93,315.44,268.81,130.14,100.75,320.34,-17.69,94.73,-95.95,12.07,239.23,42.95,173.87,Upgrade
