,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7376,8160,7794,7468,7898,8081,7885,7337,7128,6789,6971,6632,6736,6423,6436,7428,7859,6736,7285,6227,7807,Upgrade
1,Market Cap Growth,0.97%,0.97%,-1.16%,1.78%,10.81%,19.04%,13.11%,10.63%,5.81%,5.69%,8.32%,-10.72%,-14.29%,-4.65%,-11.65%,19.29%,0.67%,-12.39%,-13.49%,-44.79%,-14.57%,Upgrade
2,Enterprise Value,6447,7228,6911,6688,7119,7419,7207,6380,6171,6134,6489,6375,6480,6467,6339,7227,7658,6529,7195,6154,8107,Upgrade
3,Last Close Price,5.65,6.25,5.86,5.61,5.94,6.07,5.93,5.44,5.28,5.03,5.17,4.84,4.92,4.69,4.70,5.32,5.62,4.82,5.21,4.37,5.48,Upgrade
4,PE Ratio,17.94,19.88,17.94,14.42,16.78,20.06,19.53,19.06,-,16.99,18.19,19.24,19.97,18.13,18.42,19.71,19.62,15.30,16.26,13.20,17.17,Upgrade
5,Forward PE,13.15,15.73,14.33,13.87,15.02,16.12,16.44,14.45,13.55,13.13,15.93,14.42,14.65,13.68,13.73,15.84,16.56,14.71,16.45,15.07,14.37,Upgrade
6,PS Ratio,0.52,0.58,0.53,0.50,0.54,0.60,0.62,0.59,0.59,0.51,0.46,0.40,0.38,0.43,0.42,0.49,0.52,0.36,0.42,0.36,0.48,Upgrade
7,PB Ratio,1.01,1.12,1.06,1.03,1.12,1.15,1.14,1.07,1.06,1.01,1.06,1.01,1.04,1.00,-,1.17,1.26,1.08,1.19,1.02,1.30,Upgrade
8,P/TBV Ratio,1.16,1.16,1.10,1.06,1.16,1.19,1.19,1.11,1.11,1.05,1.10,1.05,1.11,1.06,-,1.24,1.34,1.16,1.28,1.09,1.40,Upgrade
9,P/FCF Ratio,28.53,31.56,27.04,20.40,-,474.81,41.85,-,9.91,8.33,8.50,12.43,13.52,21.31,-,29.70,-,14.39,11.92,13.02,26.27,Upgrade
10,P/OCF Ratio,17.92,17.92,15.94,13.04,57.86,54.29,25.40,-,8.53,7.04,7.29,9.64,10.55,14.29,37.87,16.77,-,9.43,8.24,7.59,10.52,Upgrade
11,PEG Ratio,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.09,1.20,Upgrade
12,EV/Sales Ratio,0.46,0.51,0.47,0.45,0.48,0.55,0.57,0.51,0.51,0.46,0.43,0.39,0.36,0.44,0.41,0.47,0.50,0.35,0.41,0.36,0.50,Upgrade
13,EV/EBITDA Ratio,5.98,6.65,6.85,6.25,6.93,8.41,8.09,7.31,-,6.79,7.40,7.63,7.77,7.11,6.98,7.85,8.18,7.03,7.89,6.48,8.80,Upgrade
14,EV/EBIT Ratio,9.64,10.28,10.99,9.59,10.81,14.32,13.62,12.40,-,11.19,12.34,13.10,13.27,11.41,11.07,12.21,12.48,10.65,11.86,9.49,12.86,Upgrade
15,EV/FCF Ratio,24.93,27.96,23.98,18.27,-,435.92,38.25,-,8.58,7.52,7.91,11.95,13.01,21.45,-,28.90,-,13.95,11.78,12.86,27.28,Upgrade
16,Debt / Equity Ratio,0.11,0.11,0.12,0.12,0.12,0.12,0.13,0.12,0.14,0.17,0.18,0.19,0.19,0.19,-,0.20,0.19,0.31,0.20,0.19,0.19,Upgrade
17,Debt / EBITDA Ratio,0.76,0.59,0.93,0.57,1.42,0.78,0.76,0.63,31.53,1.04,1.10,1.20,2.78,1.22,-,1.26,1.79,1.90,1.27,1.07,1.81,Upgrade
18,Debt / FCF Ratio,3.21,3.21,2.99,2.35,-,50.15,4.72,-,1.32,1.45,1.49,2.33,2.47,4.17,-,5.17,-,4.16,2.00,2.44,3.93,Upgrade
19,Asset Turnover,1.24,1.47,1.39,1.63,1.56,1.52,1.41,1.18,1.22,1.47,1.22,1.74,-,-,1.77,0.40,2.18,1.98,1.79,1.75,Upgrade,
20,Inventory Turnover,6.61,5.79,6.91,5.73,7.01,6.87,6.33,6.38,7.07,7.08,8.88,6.84,9.17,-,-,6.56,1.40,9.39,8.25,6.34,5.69,Upgrade
21,Quick Ratio,1.84,1.84,2.09,1.67,1.35,1.47,2.03,1.36,2.01,2.25,2.26,2.22,2.27,1.49,-,1.15,0.99,1.08,0.76,0.83,0.52,Upgrade
22,Current Ratio,3.30,3.30,3.83,3.35,2.80,3.06,3.95,3.08,3.27,3.63,3.45,3.65,3.91,3.05,-,2.53,2.74,2.15,1.83,1.96,1.61,Upgrade
23,Return on Equity (ROE),6.08%,3.53%,12.24%,0.87%,7.78%,8.61%,10.21%,-3.19%,8.39%,7.86%,7.75%,0.61%,-,-,7.46%,1.70%,7.59%,7.76%,9.20%,4.44%,Upgrade,
24,Return on Assets (ROA),6.56%,3.18%,7.03%,1.04%,4.81%,5.12%,6.34%,-2.62%,5.08%,4.70%,4.59%,0.13%,-,-,4.40%,2.10%,4.49%,4.29%,5.12%,2.11%,Upgrade,
25,Return on Capital (ROIC),7.87%,3.82%,8.72%,1.30%,5.84%,6.23%,7.85%,-3.19%,6.17%,5.70%,5.49%,0.16%,-,-,5.69%,2.67%,5.73%,5.42%,6.71%,2.90%,Upgrade,
26,Return on Capital Employed (ROCE),8.10%,8.30%,7.37%,8.23%,7.96%,6.27%,6.49%,6.37%,-,6.63%,6.45%,5.96%,6.06%,7.01%,-,7.37%,7.84%,7.82%,8.76%,9.41%,9.37%,Upgrade
27,Earnings Yield,5.56%,5.03%,5.57%,6.94%,5.96%,4.99%,5.12%,5.25%,4.73%,5.89%,5.50%,5.20%,5.01%,5.52%,5.43%,5.07%,5.10%,6.54%,6.15%,7.57%,5.82%,Upgrade
28,FCF Yield,3.51%,3.17%,3.70%,4.90%,-0.37%,0.21%,2.39%,4.53%,10.09%,12.01%,11.76%,8.04%,7.39%,4.69%,-0.11%,3.37%,2.52%,6.95%,8.39%,7.68%,3.81%,Upgrade
29,Dividend Yield,1.95%,-,-,-,1.85%,-,-,-,1.51%,-,-,-,1.63%,-,-,-,1.78%,-,-,-,2.01%,Upgrade
30,Payout Ratio,35.39%,130.38%,0.09%,0.03%,0.40%,32.76%,49.02%,0.33%,-,24.04%,70.82%,3.06%,42.00%,28.12%,128.68%,3.87%,149.70%,5.09%,105.73%,18.93%,60.11%,Upgrade
31,Buyback Yield / Dilution,0.01%,0.38%,-0.03%,-0.14%,-0.16%,0.62%,-1.37%,0.57%,1.01%,-0.59%,1.59%,-0.70%,-0.20%,0.29%,-1.08%,0.22%,0.43%,0.04%,0.09%,-0.06%,-0.45%,Upgrade
32,Total Shareholder Return,1.97%,0.38%,-0.03%,-0.14%,1.69%,0.62%,-1.37%,0.57%,2.53%,-0.59%,1.59%,-0.70%,1.42%,0.29%,-1.08%,0.22%,2.21%,0.04%,0.09%,-0.06%,1.56%,Upgrade
