,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Revenue,5.98,5.98,5.84,5.84,-,7.69,8.9,8.16,7.1,5.88,6.02,6.99,7.08,7.21,4.89,4.15,1.48,2.12,2.95,10.07,Upgrade
1,Revenue Growth (YoY),-,-22.26%,-34.45%,-28.53%,-,30.92%,47.88%,16.75%,0.24%,-18.49%,23.16%,68.55%,379.03%,240.09%,65.72%,-58.78%,-88.40%,-87.73%,-85.24%,-55.88%,Upgrade
2,Cost of Revenue,2.54,2.54,2.73,2.73,-,3.47,4.22,3.53,3.55,2.91,3.11,3.12,3.29,2.98,2.3,2.69,1.14,1.3,1.59,4.96,Upgrade
3,Gross Profit,3.44,3.44,3.1,3.1,-,4.22,4.68,4.64,3.54,2.97,2.91,3.88,3.79,4.23,2.59,1.46,0.34,0.82,1.36,5.1,Upgrade
4,"Selling, General & Admin",6.67,6.67,5.16,5.16,-,6.08,7.15,6.01,8.54,7.34,10.92,10.02,7.03,6.46,6.03,4.31,3.63,2.08,10.68,5.83,Upgrade
5,Other Operating Expenses,-0,-0,-0.26,-0.26,-,-,0.26,-0.06,-0.25,-0.66,0.26,-0.16,-0.04,-0.45,2.63,-1.2,-1.11,-0.41,0.03,-0.23,Upgrade
6,Operating Expenses,7.97,7.97,7.33,7.33,-,7.85,10.29,8.31,10.68,8.54,14.55,11.23,7.91,6.91,8.37,4.5,3.47,3.13,13.01,9.59,Upgrade
7,Operating Income,-4.53,-4.53,-4.23,-4.23,-,-3.63,-5.61,-3.67,-7.13,-5.57,-11.64,-7.36,-4.11,-2.68,-5.78,-3.05,-3.13,-2.31,-11.65,-4.48,Upgrade
8,Interest Expense,-0.08,-0.08,-0.2,-0.2,-,-0.55,-0.53,-0.34,-0.19,-0.11,-0.17,-0.36,-0.38,-0.1,-0.08,-0.14,-0.09,-0.16,-0.13,-0.34,Upgrade
