,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+14 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+14 Quarters
0,Cash & Equivalents,2.39,2.39,7.8,7.8,6.53,-,2.73,-,1.56,-,5.72,-,33.36,-,17.27,-,27.16,-,34.09,-,Upgrade
1,Short-Term Investments,1.56,1.56,-,-,3.33,-,-,-,5.24,-,-,-,16.33,-,-,-,6.92,-,-,-,Upgrade
2,Cash & Short-Term Investments,3.94,3.94,7.8,7.8,9.85,2.73,2.73,6.79,6.79,5.72,5.72,-,49.69,17.27,17.27,-,34.08,34.09,34.09,-,Upgrade
3,Cash Growth,-59.98%,44.49%,185.67%,14.77%,45.05%,-52.32%,-52.32%,-,-86.33%,-66.85%,-66.85%,-,45.80%,-49.36%,-49.36%,-,-19.98%,-25.02%,-25.02%,-,Upgrade
4,Accounts Receivable,0.53,0.53,1.97,1.97,1.81,-,2.66,-,2.81,-,1.65,-,75.37,-,0.11,-,0.01,-,0.01,-,Upgrade
5,Other Receivables,-,-,0.63,0.63,-,-,0.7,-,0.36,-,2.46,-,1.3,-,1.89,-,-,-,0.98,-,Upgrade
6,Receivables,0.53,0.53,2.6,2.6,1.81,-,3.36,-,3.17,-,4.12,-,76.68,-,2,-,0.01,-,0.98,-,Upgrade
7,Inventory,-,-,0.03,0.03,0.42,-,0.24,-,0.58,-,0.13,-,23.14,-,0.06,-,0.03,-,0.02,-,Upgrade
8,Prepaid Expenses,-,-,0.83,0.83,-,-,1.01,-,-,-,4.48,-,-,-,2.29,-,-,-,0.68,-,Upgrade
