,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,19.58,48.86,54.61,151.71,44.81,148.57,23.31,115.02,75.52,48.22,9.33,233.8,27.77,23.91,29.46,118.81,0.78,-0.08,0.55,3.18,Upgrade
1,Other Revenue,-,-,-,-,-,-,-,1.55,-0.63,0.63,-,2.24,-1.37,1.37,-,1.39,-0.12,0.12,-,1.98,Upgrade
2,Revenue,19.58,48.86,54.61,151.71,44.81,148.57,23.31,116.57,74.89,48.84,9.33,236.03,26.4,25.27,29.46,120.2,0.66,0.04,0.55,5.16,Upgrade
3,Revenue Growth (YoY),-56.30%,-67.12%,134.27%,30.14%,-40.16%,204.19%,149.79%,-50.61%,183.65%,93.26%,-68.32%,96.36%,3899.30%,61116.96%,5214.03%,2229.10%,-28.24%,-99.33%,-88.73%,684.66%,Upgrade
4,Cost of Revenue,18.32,42.86,45.2,128.61,43.85,142.64,24.1,107.08,66.99,39.33,7.07,199.77,24.1,24.28,26.59,114.03,0.22,0.27,0.98,4.05,Upgrade
5,Gross Profit,1.26,6,9.41,23.1,0.97,5.93,-0.79,9.49,7.91,9.51,2.26,36.27,2.3,0.99,2.87,6.18,0.44,-0.23,-0.43,1.11,Upgrade
6,"Selling, General & Admin",5.64,8.07,5.52,6.28,4.89,4.97,7.04,13.25,6.39,13.61,7.78,12.49,11.83,14.38,6.66,4.9,4.67,3.27,3,4.08,Upgrade
7,Research & Development,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.73,0.73,0.44,0.44,0.16,0.18,0.16,Upgrade
8,Other Operating Expenses,0,0.07,0.09,-0.06,0.09,0.11,0.05,0.08,-0,-0.41,0.43,1.11,0.27,0.52,0.01,0.57,0.37,0.36,0.35,1.85,Upgrade
9,Operating Expenses,3.14,11.34,4.19,24.63,-2.93,9.14,9.23,18.84,3.75,9.23,11.54,21.61,11.39,14.73,4.68,12.25,5.42,3.71,2.66,25.93,Upgrade
10,Operating Income,-1.87,-5.34,5.22,-1.53,3.9,-3.21,-10.02,-9.34,4.16,0.28,-9.28,14.65,-9.09,-13.74,-1.8,-6.07,-4.98,-3.93,-3.09,-24.82,Upgrade
11,Interest Expense,-0.14,-0.18,-0.25,-0.3,-0.2,-0.25,-0.15,-1.27,-0.13,-0.58,-0.27,-0.46,-0.23,-0.24,-0.22,-0.09,-0.23,-,-,-0,Upgrade
12,Interest & Investment Income,-,0.03,-,1.24,1.01,0.04,0.01,6.66,0.08,0.08,-,10.05,-,0.01,0,0.02,-,0.06,0,0.05,Upgrade
13,Currency Exchange Gain (Loss),-0.06,0.06,-,0.03,-0.03,0.03,-,0.1,-0.12,0.12,-,0.02,-0.04,0.04,-,-0.02,0.02,-0.02,-,-0.01,Upgrade
14,Other Non Operating Income (Expenses),-0.8,-0.26,0.04,-1.65,0.47,-0.1,-0.12,-2.99,3.24,-3.19,3,6.27,-6.92,-0.21,-4.46,14.41,-7.06,-7.35,0,27.71,Upgrade
15,EBT Excluding Unusual Items,-2.87,-5.7,5.02,-2.21,5.15,-3.49,-10.28,-6.83,7.22,-3.28,-6.55,30.54,-16.28,-14.14,-6.47,8.25,-12.25,-11.25,-3.08,2.92,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-16.26,Upgrade
17,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-0.39,0.04,0.04,39.25,0.02,0.11,-0.12,-0.01,1.97,0.14,-,-,-0.01,Upgrade
18,Asset Writedown,-1.69,-0.03,0.03,0.89,-0.89,-1.17,1.16,1.1,-1.18,-,-,-,-,-,-,-0.45,-,-,-,-0.75,Upgrade
19,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-14.62,-,-,-,-18.6,Upgrade
20,Other Unusual Items,0.03,-0.03,-,-0.67,-,-,-,-16.68,-3.07,3.07,-,-3.83,4.17,0.04,-,0.09,-,-,-,-6.89,Upgrade
21,Pretax Income,-4.53,-5.75,5.04,-1.99,4.26,-4.65,-9.12,-22.81,3.02,-0.18,32.7,26.73,-12,-14.22,-6.48,-4.76,-12.11,-11.25,-3.08,-39.58,Upgrade
22,Income Tax Expense,0.08,-0.47,0.32,-1.13,0.34,-2.03,-0.05,0.02,0.33,-0.35,0.03,-0.94,-,-,0.86,0.97,-,-,-,-,Upgrade
23,Earnings From Continuing Operations,-4.61,-5.28,4.72,-0.86,3.92,-2.62,-9.07,-22.83,2.69,0.17,32.68,27.67,-12,-14.22,-7.35,-5.73,-12.11,-11.25,-3.08,-39.58,Upgrade
24,Minority Interest in Earnings,0,0,0.06,0.04,-0.06,0,0.06,0.04,-0.04,0.03,-0.13,0.01,0.04,0.04,-0.07,0.17,0,-,-,0.28,Upgrade
25,Net Income,-4.61,-5.28,4.79,-0.82,3.87,-2.62,-9,-22.79,2.65,0.2,32.55,27.68,-11.96,-14.18,-7.42,-5.56,-12.11,-11.25,-3.08,-39.31,Upgrade
26,Net Income to Common,-4.61,-5.28,4.79,-0.82,3.87,-2.62,-9,-22.79,2.65,0.2,32.55,27.68,-11.96,-14.18,-7.42,-5.56,-12.11,-11.25,-3.08,-39.31,Upgrade
27,Net Income Growth,-,-,-,-,45.74%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Shares Outstanding (Basic),207,195,200,201,201,202,199,201,200,200,200,198,194,200,200,200,191,209,200,200,Upgrade
29,Shares Outstanding (Diluted),207,195,200,201,201,202,199,201,200,201,200,198,194,200,200,200,191,209,200,200,Upgrade
30,Shares Change (YoY),3.15%,-3.04%,0.56%,-0.03%,0.12%,0.30%,-0.44%,1.30%,3.29%,0.51%,0.04%,-0.95%,1.73%,-4.39%,-0.14%,-0.01%,-4.71%,4.22%,0.28%,0.04%,Upgrade
31,EPS (Basic),-0.02,-0.03,0.02,-0.00,0.02,-0.01,-0.05,-0.11,0.01,0.00,0.16,0.14,-0.06,-0.07,-0.04,-0.03,-0.06,-0.05,-0.02,-0.20,Upgrade
32,EPS (Diluted),-0.02,-0.03,0.02,-0.00,0.02,-0.01,-0.05,-0.11,0.01,0.00,0.16,0.14,-0.06,-0.07,-0.04,-0.03,-0.06,-0.05,-0.02,-0.20,Upgrade
33,EPS Growth,-,-,-,-,45.57%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Free Cash Flow,0.74,1.03,-19.7,-4.86,27.83,-0.66,-4.93,-0.77,-33.94,-50.04,8.15,3.59,-18.9,-34,34.04,-11.05,-6.53,-8.48,-1.45,2.03,Upgrade
35,Free Cash Flow Per Share,0.00,0.01,-0.10,-0.02,0.14,-0.00,-0.02,-0.00,-0.17,-0.25,0.04,0.02,-0.10,-0.17,0.17,-0.06,-0.03,-0.04,-0.01,0.01,Upgrade
36,Gross Margin,6.45%,12.28%,17.23%,15.23%,2.16%,3.99%,-3.41%,8.14%,10.56%,19.47%,24.21%,15.36%,8.72%,3.92%,9.75%,5.14%,66.70%,-,-77.24%,21.46%,Upgrade
37,Operating Margin,-9.57%,-10.93%,9.57%,-1.01%,8.71%,-2.16%,-43.00%,-8.02%,5.55%,0.57%,-99.40%,6.21%,-34.41%,-54.38%,-6.12%,-5.05%,-753.82%,-9529.33%,-556.95%,-480.98%,Upgrade
38,Profit Margin,-23.53%,-10.81%,8.77%,-0.54%,8.63%,-1.76%,-38.62%,-19.55%,3.54%,0.41%,348.79%,11.73%,-45.28%,-56.11%,-25.18%,-4.63%,-1834.56%,-27242.10%,-556.25%,-761.65%,Upgrade
39,Free Cash Flow Margin,3.77%,2.10%,-36.07%,-3.20%,62.11%,-0.44%,-21.13%,-0.66%,-45.32%,-102.45%,87.32%,1.52%,-71.56%,-134.51%,115.54%,-9.19%,-989.14%,-20542.83%,-261.20%,39.27%,Upgrade
40,EBITDA,-1.87,-5.24,5.23,-1.52,3.91,-3.18,-10.02,-9.34,5.54,0.28,-7.9,16.03,-7.43,-12.26,-0.15,-4.42,-2.96,-2.21,-1.07,-22.81,Upgrade
41,EBITDA Margin,-9.53%,-10.72%,9.58%,-1.00%,8.72%,-2.14%,-42.97%,-8.01%,7.39%,0.58%,-84.62%,6.79%,-28.14%,-48.52%,-0.50%,-3.67%,-,-,-193.11%,-,Upgrade
42,D&A For EBITDA,0.01,0.1,0.01,0.01,0.01,0.03,0.01,0.01,1.38,0.01,1.38,1.38,1.66,1.48,1.66,1.66,2.02,1.72,2.02,2.02,Upgrade
43,EBIT,-1.87,-5.34,5.22,-1.53,3.9,-3.21,-10.02,-9.34,4.16,0.28,-9.28,14.65,-9.09,-13.74,-1.8,-6.07,-4.98,-3.93,-3.09,-24.82,Upgrade
44,EBIT Margin,-9.57%,-10.93%,9.57%,-1.01%,8.71%,-2.16%,-43.00%,-8.02%,5.55%,0.57%,-99.40%,6.21%,-34.41%,-54.38%,-6.12%,-5.05%,-,-,-,-,Upgrade
45,Effective Tax Rate,-,-,6.32%,-,7.91%,-,-,-,10.80%,-,0.08%,-,-,-,-,-,-,-,-,-,Upgrade
46,Revenue as Reported,19.58,48.86,54.61,151.71,44.81,148.57,23.31,116.57,74.89,48.84,9.33,236.03,26.4,25.27,29.46,120.2,0.66,0.04,0.55,5.16,Upgrade
