,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,529.43,524.26,511.73,472.45,414.65,526.95,502.26,499.98,474.38,479.84,Upgrade
1,Short-Term Investments,-,22.16,-,15.97,-,25.07,-,14.22,-,20.23,Upgrade
2,Trading Asset Securities,2.09,1.92,1.81,1.85,1.82,2.04,120.65,153.15,99.83,76.44,Upgrade
3,Cash & Short-Term Investments,531.52,548.34,513.53,490.27,416.47,554.06,622.91,667.35,574.21,576.51,Upgrade
4,Cash Growth,3.50%,11.85%,23.31%,-11.51%,-33.14%,-16.98%,8.48%,15.76%,9.50%,-9.21%,Upgrade
5,Accounts Receivable,147.11,190.12,171.43,190.63,179.1,180.88,179.26,193.18,206.8,285.74,Upgrade
6,Other Receivables,1.49,1.27,1.61,1.39,3.55,3.89,6.44,7.41,10.25,5.05,Upgrade
7,Receivables,148.6,191.39,173.04,192.02,182.65,184.77,185.7,200.59,217.05,290.79,Upgrade
8,Inventory,18.89,23.75,25.78,37.07,42.37,37.91,24.56,18.13,35.29,35.57,Upgrade
9,Prepaid Expenses,42.62,11.68,36.6,11.24,40.31,11.75,32.15,14.19,31.33,15.1,Upgrade
10,Other Current Assets,-,-,-,35.16,-,-,-,-,-,-,Upgrade
11,Total Current Assets,741.63,775.16,748.94,765.74,681.8,788.49,865.32,900.26,857.88,917.97,Upgrade
12,"Property, Plant & Equipment",1060,1084,1093,1126,1106,1124,1134,1168,1138,1187,Upgrade
13,Long-Term Investments,26.83,31.15,36.1,50.01,114.3,106.99,106.2,106.3,81.75,87.93,Upgrade
14,Other Intangible Assets,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,Upgrade
15,Long-Term Deferred Tax Assets,4.57,4.57,4.57,4.57,4.57,4.57,3.01,3.01,3.18,3.18,Upgrade
16,Other Long-Term Assets,113.65,115.87,109.38,108.39,128.21,130.16,123.22,124,190.96,195.03,Upgrade
17,Total Assets,1946,2011,1992,2055,2035,2154,2232,2302,2272,2391,Upgrade
18,Accounts Payable,25.38,29.31,26.25,29.19,27.71,42.04,35.21,33.42,29.57,37.58,Upgrade
19,Accrued Expenses,-,38.54,-,38.82,-,43.18,-,48.83,-,63.58,Upgrade
20,Current Portion of Leases,10.06,10.4,13.41,16.21,9.37,7.61,16.13,21.88,20.43,29.33,Upgrade
21,Current Income Taxes Payable,0.12,0.29,0.85,0.28,0.22,0.22,0.13,0.17,0.65,1.58,Upgrade
22,Current Unearned Revenue,-,9.72,-,11.45,-,19.85,-,17.79,-,21.7,Upgrade
23,Other Current Liabilities,120.28,75.17,118.23,80.02,135.5,81.57,136.63,81.2,152.03,97.74,Upgrade
24,Total Current Liabilities,155.85,163.42,158.74,175.97,172.8,194.47,188.1,203.29,202.68,251.51,Upgrade
25,Long-Term Leases,10.09,13.09,18.07,23.49,7.63,5.24,8.9,6.8,9.88,15.72,Upgrade
26,Long-Term Deferred Tax Liabilities,130,133.83,127.4,127.4,113.07,113.07,113.31,113.39,118.38,120.19,Upgrade
27,Total Liabilities,295.94,310.34,304.21,326.86,293.51,312.78,310.31,323.48,330.93,387.42,Upgrade
28,Common Stock,176.11,176.11,176.11,176.11,176.11,176.11,176.11,176.11,175.71,175.33,Upgrade
29,Additional Paid-In Capital,451.41,451.41,451.41,451.41,451.41,451.41,451.41,451.41,449.07,446.55,Upgrade
30,Retained Earnings,673.18,719.87,725.96,766.13,764.91,872.42,962.27,1018,1037,1098,Upgrade
31,Comprehensive Income & Other,349.76,353.48,334.56,334.13,349.27,341.32,332.12,333.14,279,283.17,Upgrade
32,Total Common Equity,1650,1701,1688,1728,1742,1841,1922,1978,1941,2003,Upgrade
33,Shareholders' Equity,1650,1701,1688,1728,1742,1841,1922,1978,1941,2003,Upgrade
34,Total Liabilities & Equity,1946,2011,1992,2055,2035,2154,2232,2302,2272,2391,Upgrade
35,Total Debt,20.15,23.49,31.48,39.71,17.01,12.86,25.03,28.69,30.31,45.04,Upgrade
36,Net Cash (Debt),511.36,524.86,482.05,450.56,399.47,541.2,597.88,638.66,543.9,531.47,Upgrade
37,Net Cash Growth,6.08%,16.49%,20.67%,-16.75%,-33.19%,-15.26%,9.92%,20.17%,5.89%,-16.31%,Upgrade
38,Net Cash Per Share,0.58,0.60,0.55,0.51,0.45,0.61,0.68,0.73,0.62,0.61,Upgrade
39,Filing Date Shares Outstanding,880.54,880.54,880.54,880.54,880.54,880.54,880.54,880.54,878.53,876.62,Upgrade
40,Total Common Shares Outstanding,880.54,880.54,880.54,880.54,880.54,880.54,880.54,880.54,878.53,876.62,Upgrade
41,Working Capital,585.78,611.74,590.2,589.78,508.99,594.02,677.22,696.97,655.2,666.46,Upgrade
42,Book Value Per Share,1.87,1.93,1.92,1.96,1.98,2.09,2.18,2.25,2.21,2.29,Upgrade
43,Tangible Book Value,1650,1701,1688,1728,1742,1841,1922,1978,1941,2003,Upgrade
44,Tangible Book Value Per Share,1.87,1.93,1.92,1.96,1.98,2.09,2.18,2.25,2.21,2.29,Upgrade
45,Land,-,870.65,-,881.34,-,892.27,-,907.44,-,915.76,Upgrade
46,Machinery,-,617.32,-,613.48,-,599.27,-,586.84,-,513.46,Upgrade
47,Leasehold Improvements,-,46.11,-,43.55,-,39.78,-,35.78,-,35.79,Upgrade
