,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,379.58,431.39,388.47,447.96,367.05,452.35,382.44,425.55,400.2,630.38,Upgrade
1,Revenue Growth (YoY),-2.29%,-3.70%,5.84%,-0.97%,-4.02%,6.30%,-4.44%,-32.49%,-36.62%,-14.17%,Upgrade
2,Cost of Revenue,270.18,284.67,282.72,305.18,302.59,328.75,256.92,279.55,274.72,382.44,Upgrade
3,Gross Profit,109.4,146.72,105.76,142.78,64.46,123.6,125.52,146,125.48,247.94,Upgrade
4,"Selling, General & Admin",167.72,170.08,169.2,178.59,191.13,215.41,193.43,196.9,197.1,253.51,Upgrade
5,Other Operating Expenses,0.78,23.26,2.24,4.05,1.61,-0.64,-1.51,6.14,3.96,8.61,Upgrade
6,Operating Expenses,168.49,193.34,171.43,182.64,192.74,214.8,191.93,203.05,201.06,262.28,Upgrade
7,Operating Income,-59.09,-46.62,-65.68,-39.85,-128.28,-91.2,-66.4,-57.05,-75.58,-14.34,Upgrade
8,Interest Expense,-0.48,-0.55,-0.7,-0.83,-0.41,-0.35,-0.63,-0.54,-0.76,-2.18,Upgrade
9,Interest & Investment Income,11.18,11.57,8.72,4.87,0.39,4.4,0.51,3.35,3.75,4.45,Upgrade
10,Earnings From Equity Investments,-2.66,-2,-4.96,-12.07,2.57,-0.17,-2.91,-0.22,-4.04,-1.94,Upgrade
11,Currency Exchange Gain (Loss),-1.15,1.9,-3.07,-5.23,-4.9,1.06,-0.1,7.77,0.11,-2,Upgrade
12,Other Non Operating Income (Expenses),5.22,24.7,23.19,11.38,2.86,0.3,4.74,-8.11,12.91,9.85,Upgrade
13,EBT Excluding Unusual Items,-46.98,-11,-42.51,-41.72,-127.77,-85.96,-64.79,-54.8,-63.61,-6.16,Upgrade
14,Gain (Loss) on Sale of Investments,0.16,-0.45,-0.2,-0.28,-0.21,5.8,0.18,6.01,-0.97,-2.19,Upgrade
15,Gain (Loss) on Sale of Assets,-,0.3,0.62,0.07,3.04,-0.31,0.92,-1.22,0.36,-0.89,Upgrade
16,Asset Writedown,-,6.37,-,16.93,-,4.72,-,-24.44,-,-8.52,Upgrade
17,Other Unusual Items,-,-,-,7.42,15.63,0.36,-,48.71,2.46,4.61,Upgrade
18,Pretax Income,-46.82,-4.78,-42.08,-17.59,-109.3,-75.39,-63.69,-25.74,-61.75,-13.14,Upgrade
19,Income Tax Expense,-0.01,1.61,0.59,11.88,0.02,1.24,-0.5,-6.13,-0.46,1.85,Upgrade
20,Earnings From Continuing Operations,-46.8,-6.39,-42.68,-29.46,-109.32,-76.63,-63.19,-19.61,-61.3,-14.99,Upgrade
21,Net Income,-46.8,-6.39,-42.68,-29.46,-109.32,-76.63,-63.19,-19.61,-61.3,-14.99,Upgrade
22,Net Income to Common,-46.8,-6.39,-42.68,-29.46,-109.32,-76.63,-63.19,-19.61,-61.3,-14.99,Upgrade
23,Shares Outstanding (Basic),881,881,881,881,881,881,881,880,878,869,Upgrade
24,Shares Outstanding (Diluted),881,881,881,881,881,881,881,880,878,869,Upgrade
25,Shares Change (YoY),-,-,-,-,-,0.02%,0.27%,1.36%,1.39%,0.29%,Upgrade
26,EPS (Basic),-0.05,-0.01,-0.05,-0.03,-0.12,-0.09,-0.07,-0.02,-0.07,-0.02,Upgrade
27,EPS (Diluted),-0.05,-0.01,-0.05,-0.03,-0.12,-0.09,-0.07,-0.02,-0.07,-0.02,Upgrade
28,Free Cash Flow,10.52,-2.19,-1.9,-1.77,-97.93,-110.49,11.75,17.76,14.19,67.64,Upgrade
29,Free Cash Flow Per Share,0.01,-0.00,-0.00,-0.00,-0.11,-0.13,0.01,0.02,0.02,0.08,Upgrade
30,Operating Margin,-15.57%,-10.81%,-16.91%,-8.90%,-34.95%,-20.16%,-17.36%,-13.41%,-18.89%,-2.28%,Upgrade
31,Profit Margin,-12.33%,-1.48%,-10.99%,-6.58%,-29.78%,-16.94%,-16.52%,-4.61%,-15.32%,-2.38%,Upgrade
32,Free Cash Flow Margin,2.77%,-0.51%,-0.49%,-0.39%,-26.68%,-24.43%,3.07%,4.17%,3.55%,10.73%,Upgrade
33,EBITDA,-29.16,-16.54,-34.88,-7.02,-94.53,-55.03,-30.6,-16.66,-34.17,27.72,Upgrade
34,D&A For EBITDA,29.93,30.07,30.8,32.84,33.75,36.17,35.8,40.39,41.41,42.06,Upgrade
35,EBIT,-59.09,-46.62,-65.68,-39.85,-128.28,-91.2,-66.4,-57.05,-75.58,-14.34,Upgrade
