,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+4 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+4 Quarters
0,Market Capitalization,2127,2514,2016,2273,2849,3038,3444,5191,4992,5125,5650,5889,5765,5930,7089,7415,5325,6168,6824,4621,4941,Upgrade
1,Market Cap Growth,-17.26%,-17.26%,-41.46%,-56.21%,-42.92%,-40.71%,-39.04%,-11.85%,-13.41%,-13.58%,-20.30%,-20.58%,8.27%,-3.87%,3.88%,60.47%,7.76%,-,-,-,-,Upgrade
2,Enterprise Value,1863,2303,1807,2015,2591,2756,3102,4648,4641,4710,5214,5265,5337,5441,6581,6741,4745,5614,6307,4005,4854,Upgrade
3,Last Close Price,9.40,10.98,8.81,9.56,11.98,12.78,14.48,21.32,20.50,21.05,23.20,23.96,23.45,24.11,28.83,30.22,21.70,25.14,27.81,18.70,19.99,Upgrade
4,PE Ratio,15.21,17.84,12.95,14.94,17.79,18.52,19.25,27.29,26.86,26.05,30.57,34.00,34.72,37.40,46.69,52.10,40.58,52.84,61.64,43.72,47.30,Upgrade
5,Forward PE,12.28,14.25,10.71,10.86,12.95,12.95,12.64,18.19,16.93,25.46,22.56,24.03,24.57,27.09,34.96,40.47,32.73,40.18,45.81,30.91,35.62,Upgrade
6,PS Ratio,0.63,0.74,0.60,0.70,0.91,1.02,1.22,1.91,1.92,2.00,2.31,2.59,2.76,3.17,4.30,5.05,4.04,5.16,6.03,4.24,4.69,Upgrade
7,PB Ratio,1.73,1.97,1.62,1.81,2.33,2.54,2.99,4.39,4.41,4.74,5.57,5.67,5.84,6.40,7.85,8.33,6.24,7.57,8.93,5.93,6.55,Upgrade
8,P/TBV Ratio,2.46,2.46,1.93,2.14,2.76,2.99,3.26,4.76,4.79,5.02,5.92,6.02,6.22,6.76,8.30,8.79,6.59,7.63,8.97,5.95,6.58,Upgrade
9,P/FCF Ratio,11.78,13.92,13.66,-,18.01,42.42,334.57,-,104.69,-,88.43,-,148.22,12967.79,-,-,35.21,70.71,126.26,-,205.90,Upgrade
10,P/OCF Ratio,11.59,11.59,9.75,-,12.59,21.05,54.96,-,55.66,-,48.81,-,80.19,146.90,-,-,30.72,63.33,98.61,-,96.44,Upgrade
11,PEG Ratio,0.66,0.66,0.71,0.72,0.86,0.59,0.60,0.62,0.45,0.62,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/Sales Ratio,0.55,0.68,0.54,0.62,0.83,0.93,1.10,1.71,1.79,1.84,2.13,2.32,2.56,2.91,3.99,4.59,3.60,4.70,5.57,3.68,4.60,Upgrade
13,EV/EBITDA Ratio,9.77,13.41,10.17,11.51,14.31,13.08,14.53,20.05,20.47,21.12,24.80,27.36,29.34,32.12,42.38,45.07,35.12,43.66,48.91,32.97,40.09,Upgrade
14,EV/EBIT Ratio,12.58,15.56,11.53,12.93,15.76,14.00,15.57,21.22,21.73,22.48,26.33,28.98,30.96,33.78,44.67,47.61,37.22,46.28,51.73,35.01,42.49,Upgrade
15,EV/FCF Ratio,10.32,12.76,12.24,-,16.37,38.48,301.32,-,97.33,-,81.61,-,137.22,11898.52,-,-,31.38,64.36,116.70,-,202.29,Upgrade
16,Debt / Equity Ratio,0.05,0.05,0.05,0.06,0.05,0.05,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.05,-,-,0.01,-,-,-,-,Upgrade
17,Debt / EBITDA Ratio,0.35,0.30,0.31,0.33,0.52,0.25,0.17,0.16,0.19,0.11,0.12,0.14,0.16,0.24,-,-,0.07,-,-,-,-,Upgrade
18,Debt / FCF Ratio,0.37,0.37,0.44,-,0.39,0.86,3.19,-,0.90,-,0.50,-,0.84,109.56,-,-,0.06,-,-,-,-,Upgrade
19,Asset Turnover,1.67,1.71,1.71,1.68,1.81,1.77,1.72,1.71,1.76,1.74,1.68,1.87,1.74,1.56,1.39,1.48,1.26,1.18,1.11,1.61,Upgrade,
20,Inventory Turnover,410.94,375.26,392.40,325.08,375.81,585.87,638.11,662.37,647.79,552.58,402.35,302.14,395.36,546.96,500.51,496.43,719.76,839.56,1099.44,1460.86,1643.72,Upgrade
21,Quick Ratio,2.00,2.00,1.99,1.99,1.86,2.00,2.32,2.49,2.40,2.66,2.59,2.89,2.57,3.00,3.14,3.04,2.60,3.61,3.63,4.05,3.55,Upgrade
22,Current Ratio,2.06,2.06,2.04,2.05,1.91,2.04,2.38,2.56,2.44,2.72,2.66,2.94,2.62,3.05,3.18,3.09,2.62,3.64,3.66,4.08,3.56,Upgrade
