,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+4 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+4 Quarters
0,Cash & Equivalents,380.09,317.97,309.86,615.82,343.75,330.49,395.59,600.05,393.01,460.12,480.97,670.45,425.89,436.68,422.05,676.51,421.74,244.98,518.38,617.59,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,60,60.06,90.19,-,161.02,310.66,-,-,Upgrade
2,Cash & Short-Term Investments,380.09,317.97,309.86,615.82,343.75,330.49,395.59,600.05,393.01,460.12,480.97,670.45,485.89,496.74,512.24,676.51,582.76,555.64,518.38,617.59,Upgrade
3,Cash Growth,10.57%,-3.79%,-21.67%,2.63%,-12.53%,-28.17%,-17.75%,-10.50%,-19.11%,-7.37%,-6.10%,-0.90%,-16.62%,-10.60%,-1.18%,9.54%,382.50%,309.27%,110.56%,150.86%,Upgrade
4,Accounts Receivable,931.95,925.01,939.24,689.5,839.34,705.74,682.84,481.08,590.05,535.1,510.45,321.21,373.8,331.4,312.81,202.96,214.56,194.27,214.04,139.2,Upgrade
5,Other Receivables,141.38,146.44,147.26,142.35,157.45,143.08,142.24,132.74,138.87,120.91,124.77,122.01,113.2,100.62,94.85,86.21,76.24,73.04,84.78,65.7,Upgrade
6,Receivables,1073,1071,1086,831.86,996.8,848.82,825.08,613.81,728.92,656.01,635.21,443.22,487,432.02,407.66,289.17,290.8,267.31,298.82,204.9,Upgrade
7,Inventory,9.1,6.99,8.19,10.54,5.59,4.11,4,3.38,3.92,4.07,6.53,6.75,3.74,2.93,3.16,2.36,1.36,1.09,0.57,0.62,Upgrade
8,Prepaid Expenses,-,0.31,-,0.43,-,-,-,0,-,-,-,0.03,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,29.86,31.26,30.88,25.36,23.84,25.78,33.05,19,21.61,25.15,12.1,12.87,11.99,10.23,10.03,5.64,6.25,5.75,3.87,3.02,Upgrade
10,Total Current Assets,1492,1428,1435,1484,1370,1209,1258,1236,1147,1145,1135,1133,988.62,941.92,933.09,973.67,881.17,829.78,821.64,826.13,Upgrade
11,"Property, Plant & Equipment",208.65,259.1,263.91,253.86,248.16,242.81,225.97,215.18,161.66,151.26,154.38,180.26,192.56,139.88,135.51,143.64,97.85,130.3,129.03,130.54,Upgrade
12,Long-Term Investments,25.35,56.34,56.44,53.36,51.31,51.49,48.87,46.87,52.33,37.32,32.91,32.91,32.91,32.91,42.66,32.91,32.91,32.91,32.91,32.91,Upgrade
13,Goodwill,127.79,127.79,127.79,127.79,131.7,69.78,69.78,69.78,40.21,40.21,40.21,40.21,36.89,36.89,36.89,36.89,-,-,-,-,Upgrade
14,Other Intangible Assets,77.26,30.2,30.67,33.14,22.75,9.69,6.69,5.87,6.01,6.31,6.32,6.84,4.69,4.99,5.41,5.17,2.89,1.95,2.13,2.39,Upgrade
15,Long-Term Accounts Receivable,-,1.59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,5.27,4.98,4.43,3.52,6.14,5.74,6.29,5.62,6.26,5.87,6.2,7.17,4.35,4.91,4.9,4.19,4.09,3.96,4.13,3.38,Upgrade
17,Long-Term Deferred Charges,1.22,1.45,1.69,1.96,2.27,2.63,2.7,2.58,2.45,3.12,3.91,3.01,5.76,3.44,0.14,0.15,-,-,-,-,Upgrade
18,Other Long-Term Assets,126.74,94.17,94.21,94.57,86.82,102.37,88.37,88.11,116.76,88.29,78.28,49.99,45.03,44.63,44.03,44.03,45.68,0.3,-,-,Upgrade
19,Total Assets,2065,2004,2015,2052,1919,1694,1706,1670,1533,1478,1457,1454,1311,1210,1203,1241,1065,999.2,989.84,995.35,Upgrade
20,Accounts Payable,274.75,271.48,259.42,257.09,204.85,161.89,140.92,124.95,113.07,104.5,93.39,96.06,74.28,65.03,78.75,81.79,38.46,45.24,45.83,36.94,Upgrade
21,Accrued Expenses,277.99,244.23,206.82,271.64,225.38,189.84,156.66,191.1,146.11,157.45,135.31,198.69,147.9,153.01,116.02,168.3,115.22,103.6,76.07,110.13,Upgrade
22,Short-Term Debt,2.78,2.78,4.58,4.58,4.58,1.57,1.57,1.57,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Long-Term Debt,14.7,1.42,17.29,2.37,16.31,0.35,15.32,0.35,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Current Portion of Leases,-,13.81,-,14.07,-,11.36,-,20.17,9.8,9.57,8.91,9.27,-,-,-,3.38,-,-,-,-,Upgrade
25,Current Income Taxes Payable,-,16.1,30.52,10.42,25.17,13.34,40.3,15.5,29.37,11.1,28.06,16.46,19.87,6.96,24.34,15.26,16.86,8.54,19.68,10.08,Upgrade
26,Current Unearned Revenue,24.82,23.11,29.81,39.1,34.69,26.67,27.91,35.23,30.82,38.03,38.22,33.1,20.45,17.19,29.19,26.14,19.49,23.72,19.22,23.44,Upgrade
27,Other Current Liabilities,130.61,125.77,152.75,178.62,159.98,103.21,107.92,116.78,93.31,109.57,82.03,79.1,61.89,53.82,54.02,77.04,51.73,45.38,40.76,51.34,Upgrade
28,Total Current Liabilities,725.65,698.7,701.19,777.88,670.97,508.21,490.6,505.64,422.48,430.23,385.92,432.67,324.38,296,302.31,371.92,241.77,226.48,201.55,231.93,Upgrade
29,Long-Term Debt,32.34,32.34,32.34,24.5,23.65,0.06,0.15,0.23,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Long-Term Leases,17.24,14.68,16,16.86,17.2,19.48,19.59,20.64,18.96,22.08,21.94,23.37,50.1,-,-,5.44,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,7.12,7.19,7.26,7.34,7.41,7.48,7.55,7.62,7.69,7.77,7.84,7.91,7.98,8.05,8.13,8.2,8.27,8.34,8.41,8.48,Upgrade
32,Long-Term Deferred Tax Liabilities,5.31,5.3,5.11,5.34,5.35,5.13,4.98,4.91,2.85,2.71,2.54,2.38,1.99,1.94,1.85,1.85,-,-,-,-,Upgrade
33,Total Liabilities,787.66,758.22,761.9,831.92,724.59,540.36,522.87,539.03,451.98,462.78,418.23,466.32,384.45,306,312.29,387.41,250.04,234.82,209.97,240.41,Upgrade
34,Common Stock,226.28,226.28,227.76,227.76,227.76,227.76,229.09,229.09,229.09,229.09,162.68,162.68,162.72,162.78,107.46,107.46,107.46,107.46,71.64,71.64,Upgrade
35,Additional Paid-In Capital,373.93,373.84,389.42,389.42,395.32,401.7,416.57,414.28,410.73,413.72,456.6,449.34,443.02,436.54,461.64,461.64,461.64,461.64,497.46,497.46,Upgrade
36,Retained Earnings,618.54,593.33,615.04,574.94,541.02,501.05,530.26,482.87,444.79,389.99,421.16,378.17,329.39,286.49,307.06,271.21,229.88,193.68,209.16,184.42,Upgrade
37,Treasury Stock,-15.19,-15.19,-35.2,-23.2,-17.91,-17.91,-34.08,-34.08,-41.66,-41.66,-26.11,-26.11,-26.77,-,-,-,-,-,-,-,Upgrade
38,Comprehensive Income & Other,24.79,24.79,24.81,24.81,24.83,24.91,24.91,24.91,24.91,10.31,10.12,9.99,9.99,9.99,9.99,9.99,12.65,-,-,-,Upgrade
39,Total Common Equity,1228,1203,1222,1194,1171,1138,1167,1117,1068,1001,1024,974.08,918.34,895.79,886.15,850.3,811.64,762.79,778.26,753.53,Upgrade
40,Minority Interest,48.64,42.31,30.84,26.57,23.52,15.86,16.77,14.14,13.29,13.51,14.33,13.31,8.03,7.78,4.18,2.94,2.93,1.6,1.61,1.42,Upgrade
41,Shareholders' Equity,1277,1245,1253,1220,1195,1153,1184,1131,1081,1015,1039,987.39,926.37,903.57,890.33,853.24,814.57,764.39,779.88,754.94,Upgrade
42,Total Liabilities & Equity,2065,2004,2015,2052,1919,1694,1706,1670,1533,1478,1457,1454,1311,1210,1203,1241,1065,999.2,989.84,995.35,Upgrade
43,Total Debt,67.05,65.03,70.21,62.39,61.75,32.8,36.62,42.95,28.76,31.65,30.85,32.64,50.1,-,-,8.82,-,-,-,-,Upgrade
44,Net Cash (Debt),313.04,252.94,239.65,553.43,282.01,297.69,358.97,557.1,364.25,428.47,450.13,637.81,435.79,496.74,512.24,667.69,582.76,555.64,518.38,617.59,Upgrade
45,Net Cash Growth,11.00%,-15.03%,-33.24%,-0.66%,-22.58%,-30.52%,-20.25%,-12.65%,-16.42%,-13.74%,-12.13%,-4.47%,-25.22%,-10.60%,-1.18%,8.11%,561.17%,447.05%,148.17%,195.66%,Upgrade
46,Net Cash Per Share,1.37,1.14,1.03,2.42,1.27,1.30,1.59,2.45,1.60,1.84,2.02,2.77,1.91,2.22,2.24,2.90,2.58,2.46,2.30,3.31,Upgrade
47,Filing Date Shares Outstanding,226.28,226.28,227.76,227.76,227.76,227.76,229.09,229.09,229.09,229.7,227.75,227.75,227.84,227.89,225.67,225.67,225.67,225.67,225.67,225.67,Upgrade
48,Total Common Shares Outstanding,226.28,226.28,227.76,227.76,227.76,227.76,229.09,229.09,229.09,229.7,227.75,227.75,227.84,227.89,225.67,225.67,225.67,225.67,225.67,225.67,Upgrade
49,Working Capital,766.72,729.27,734.24,706.14,699.01,700.98,767.12,730.6,724.98,715.13,748.89,700.65,664.24,645.92,630.77,601.75,639.4,603.3,620.09,594.21,Upgrade
