,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6627,7383,7648,9578,12111,11529,11927,15236,11866,13438,12519,13152,13274,11395,12147,12289,13010,14686,13749,11010,9730,Upgrade
1,Market Cap Growth,-35.96%,-35.96%,-35.87%,-37.13%,2.07%,-14.21%,-4.73%,15.84%,-10.61%,17.93%,3.07%,7.02%,2.03%,-22.41%,-11.65%,11.61%,33.71%,22.42%,64.98%,38.62%,51.97%,Upgrade
2,Enterprise Value,8360,8719,9013,10690,13222,12338,12547,15961,12591,13920,12851,13259,13381,11544,12257,12016,12901,14444,13660,11276,9995,Upgrade
3,Last Close Price,6.49,7.23,7.37,9.23,11.67,11.10,11.49,14.45,11.25,12.75,11.73,12.39,12.50,10.73,11.32,11.46,12.13,13.69,12.74,10.26,9.07,Upgrade
4,PE Ratio,75.40,84.00,-,28.25,30.05,21.09,21.23,27.38,21.57,29.89,27.57,27.05,25.83,28.49,31.54,27.17,-,31.74,31.30,37.85,-,Upgrade
5,Forward PE,16.60,15.67,14.94,13.94,17.03,17.28,17.95,22.31,17.35,20.94,19.76,22.65,22.97,20.44,22.30,22.25,22.78,26.25,29.97,25.33,23.33,Upgrade
6,PS Ratio,1.22,1.36,1.42,1.75,2.24,1.95,2.06,2.61,2.01,2.43,2.36,2.56,2.50,2.17,2.29,2.35,2.60,3.04,3.00,2.50,2.35,Upgrade
7,PB Ratio,1.21,1.14,1.16,1.45,1.85,1.75,1.86,2.36,1.87,2.15,2.01,2.18,2.26,1.97,2.12,2.21,2.42,2.88,2.72,2.30,2.04,Upgrade
8,P/TBV Ratio,1.54,1.54,1.56,1.96,2.53,2.41,2.52,3.19,2.56,2.95,2.74,2.97,3.12,2.74,2.94,3.09,3.41,3.83,3.63,3.02,2.73,Upgrade
9,P/FCF Ratio,-,-,-17.63,-,-44.83,-,-,-,-,-,-,-,-138.65,606.02,-,-,97.00,-,-,-,-22.31,Upgrade
10,P/OCF Ratio,103.85,-,26.97,-,32.52,117.70,116.86,-,-53.43,313.73,-,-,34.66,24.29,-,-,19.53,27.59,38.05,29.12,401.98,Upgrade
11,PEG Ratio,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,Upgrade
12,EV/Sales Ratio,1.54,1.61,1.68,1.95,2.45,2.08,2.16,2.74,2.14,2.52,2.42,2.58,2.52,2.20,2.31,2.30,2.58,2.99,2.98,2.56,2.42,Upgrade
13,EV/EBITDA Ratio,25.54,28.63,23.45,21.94,-,20.86,22.14,27.60,19.74,21.73,18.52,18.06,18.64,16.10,18.42,20.89,24.04,31.34,31.16,30.17,29.00,Upgrade
14,EV/EBIT Ratio,1328.07,1328.07,-,51.68,-,37.72,41.07,49.51,32.72,35.62,27.99,26.28,26.57,22.29,26.21,30.93,36.71,52.15,52.91,54.48,-,Upgrade
15,EV/FCF Ratio,-16.63,-,-20.78,-,-48.94,-,-,-,-,-,-,-,-139.77,613.94,-,-,96.19,-,-,-,-22.91,Upgrade
16,Debt / Equity Ratio,0.21,0.21,0.25,0.24,0.21,0.16,0.13,0.06,0.05,0.07,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.03,0.02,0.03,Upgrade
17,Debt / EBITDA Ratio,4.12,3.35,6.51,2.69,195.15,1.47,1.22,0.70,0.79,0.71,0.37,0.31,0.48,0.24,0.28,0.28,0.44,0.28,0.34,0.18,1.30,Upgrade
18,Debt / FCF Ratio,-,-,-3.74,-,-5.11,-,-,-,-,-,-,-,-2.42,10.51,-,-,1.41,-,-,-,-0.36,Upgrade
19,Asset Turnover,0.75,0.59,0.50,0.56,0.78,0.70,0.53,0.88,0.76,0.75,0.59,0.76,0.73,0.72,0.75,0.82,0.87,0.81,0.73,0.81,Upgrade,
20,Inventory Turnover,4.55,5.59,4.49,3.26,4.23,5.30,4.36,3.11,5.80,5.09,4.91,3.67,4.79,4.38,4.69,5.28,6.30,6.18,5.88,4.21,4.36,Upgrade
21,Quick Ratio,1.42,1.42,1.99,1.73,1.84,1.92,1.78,1.56,1.44,1.34,1.45,1.31,1.40,1.65,1.63,1.56,1.64,1.70,1.88,1.61,1.33,Upgrade
22,Current Ratio,2.14,2.14,2.77,2.56,2.66,2.74,2.69,2.41,2.30,2.05,2.19,2.03,2.10,2.35,2.37,2.22,2.30,2.25,2.58,2.41,2.32,Upgrade
23,Return on Equity (ROE),1.28%,-0.95%,4.50%,-1.01%,7.09%,7.16%,8.33%,8.88%,8.21%,9.24%,9.44%,4.42%,11.41%,12.63%,13.22%,-3.20%,10.78%,19.98%,11.12%,-1.96%,Upgrade,
24,Return on Assets (ROA),0.76%,-0.48%,1.98%,-2.12%,3.38%,2.89%,2.43%,1.22%,2.93%,3.56%,4.62%,1.53%,5.60%,5.49%,5.04%,2.24%,4.44%,3.25%,4.39%,-0.66%,Upgrade,
25,Return on Capital (ROIC),0.85%,-0.54%,2.23%,-2.41%,3.88%,3.37%,2.88%,1.46%,3.55%,4.37%,5.66%,1.86%,6.78%,6.68%,6.16%,2.73%,5.33%,3.86%,5.22%,-0.79%,Upgrade,
26,Return on Capital Employed (ROCE),0.09%,0.09%,-,2.72%,-,4.45%,4.38%,4.83%,5.91%,6.07%,7.13%,8.07%,8.28%,8.68%,7.88%,6.74%,6.31%,5.28%,5.02%,4.25%,-,Upgrade
27,Earnings Yield,1.33%,1.19%,2.57%,3.54%,3.33%,4.74%,4.71%,3.65%,4.64%,3.35%,3.63%,3.70%,3.87%,3.51%,3.17%,3.68%,3.23%,3.15%,3.19%,2.64%,2.56%,Upgrade
28,FCF Yield,-7.59%,-6.81%,-5.67%,-5.29%,-2.23%,-4.12%,-2.83%,-3.62%,-5.78%,-3.20%,-2.10%,-0.85%,-0.72%,0.17%,-1.63%,-1.82%,1.03%,-0.26%,-1.06%,-0.97%,-4.48%,Upgrade
29,Dividend Yield,1.82%,-,-,-,1.02%,-,-,-,1.60%,-,-,-,1.21%,-,-,-,1.03%,-,-,-,0.87%,Upgrade
30,Payout Ratio,183.84%,706.32%,-,5.26%,-,-,160.13%,1.14%,-,118.59%,2.12%,0.89%,9.61%,87.22%,1.27%,0.37%,-,61.24%,0.53%,0.27%,-,Upgrade
31,Buyback Yield / Dilution,-0.04%,0.01%,0.05%,-0.06%,-0.15%,-0.02%,-0.39%,-0.50%,-0.39%,-0.55%,-0.17%,-0.03%,-0.76%,-0.04%,0.05%,-0.02%,2.21%,-0.42%,-0.59%,-0.55%,-1.99%,Upgrade
32,Total Shareholder Return,1.78%,0.01%,0.05%,-0.06%,0.87%,-0.02%,-0.39%,-0.50%,1.21%,-0.55%,-0.17%,-0.03%,0.45%,-0.04%,0.05%,-0.02%,3.24%,-0.42%,-0.59%,-0.55%,-1.12%,Upgrade
