,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,384.53,122.07,179.65,514.67,312.65,536.06,612.86,774.31,257.11,110.53,125.09,276.48,269.31,172.53,91.64,170.96,153.35,237.47,230.72,212.48,Upgrade
1,Accounts Receivable,499.01,492.87,531.34,341.12,393.55,439.22,466.52,458.89,525.32,516.85,554.34,420.74,420.99,420.45,425.98,356.89,569.83,594.25,671.13,564.7,Upgrade
2,Other Receivables,114.02,173.73,137.96,199.17,155.42,227.48,161.09,211.45,187.71,287.93,190.32,336.19,456.03,571.8,479.34,567.81,529.28,650.69,574.93,602.66,Upgrade
3,Inventory,564.07,269.24,225.28,520.22,314.06,147.46,170.91,434.32,194.77,161.34,198.33,1070,265.62,157.41,161.16,219.69,119.18,111.47,112.26,386.35,Upgrade
4,Prepaid Expenses,-,3.12,-,-,-,5.71,-,-,-,6.14,-,5.72,-,6.46,-,6.4,-,6.4,-,6.48,Upgrade
5,Other Current Assets,254.07,135.61,276.7,204.75,231.97,69.46,220,142.07,325.65,45.77,221.31,107.99,452.76,100.18,216.86,144.88,579.68,264.16,361.02,459.78,Upgrade
6,Total Current Assets,1816,1197,1351,1780,1408,1425,1631,2021,1491,1129,1289,2217,1865,1429,1375,1467,1951,1864,1950,2232,Upgrade
7,"Property, Plant & Equipment",3403,3168,3220,3288,3113,3152,3170,3237,3143,3193,3201,3273,2862,2903,2945,3141,2954,2991,2937,2904,Upgrade
8,Other Intangible Assets,95.57,97.8,89.46,90.51,113.8,114.41,115.64,116.95,117.55,118.66,119.82,121.12,115.71,116.62,118.02,200.97,202.86,204.39,203.35,204.92,Upgrade
9,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,453.52,453.52,458.84,458.84,Upgrade
10,Long-Term Deferred Tax Assets,165.53,165.36,165.03,165.04,6.53,6.98,6.21,182.11,119.07,117.99,117.27,114.57,104.14,83.08,81.43,111.56,260.12,224.77,190.85,172.25,Upgrade
11,Long-Term Deferred Charges,18.88,20.35,19.08,21.26,21.79,3.52,3.48,3.9,3.73,3.94,4.16,4.42,4.67,4.93,5.19,5.45,5.68,6.02,6.43,6.85,Upgrade
12,Other Long-Term Assets,57.88,75.06,57.97,57.74,57.31,73.76,102.23,100.88,99.34,88.2,107.43,115.1,77.37,79.07,67.56,74.82,57.47,77.85,62.29,74.77,Upgrade
13,Total Assets,5556,4724,4902,5403,4720,4776,5029,5662,4973,4651,4839,5845,5029,4615,4592,5001,5885,5822,5809,6054,Upgrade
14,Accounts Payable,1280,1332,1431,1327,1726,1754,1864,1317,1535,1638,1735,1238,684.89,751.58,841.35,637.14,691.02,738.24,833.8,725.83,Upgrade
15,Accrued Expenses,30.16,34.43,32.22,43.99,67.45,144.98,72.56,160.79,1.79,7.18,1.6,6.85,1.57,4.55,1.4,6.54,1.73,4.19,2.27,5.98,Upgrade
16,Short-Term Debt,2668,2412,2294,1634,2373,2573,2568,2272,1985,1698,1705,1636,1689,1609,1618,1619,1541,1671,1631,2044,Upgrade
17,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,100,786.19,528,798.3,229,-,-,-,-,771.34,450,741.12,450,Upgrade
18,Current Unearned Revenue,663.8,47.75,46.92,1003,472.89,54.65,38.41,935.94,403.46,161.15,64.53,937.61,472.58,135.63,81.41,913.21,374.75,109.7,87.74,-,Upgrade
19,Current Portion of Leases,-,98.13,-,127.04,-,144.18,-,130.18,-,258.19,-,270,341.06,348.16,347.66,316.11,-,320.93,-,152.56,Upgrade
20,Current Income Taxes Payable,3.51,0.16,10.17,0.16,2.72,0.16,8.84,0.81,5.39,0.56,11.03,1.02,3.4,0.36,8.94,3.4,2.83,0.2,9.19,10.17,Upgrade
21,Other Current Liabilities,346.87,229.24,360.23,221.39,1703,1328,1370,1178,739.12,631.63,610.43,604.24,437.26,424.54,159.04,58.42,170.27,65.2,63.57,962.8,Upgrade
22,Total Current Liabilities,4991,4154,4175,4356,6345,5999,5922,6095,5456,4923,4926,4922,3630,3274,3058,3554,3553,3359,3369,4351,Upgrade
23,Long-Term Debt,228,228,228,228,228,228,228,228,-,-,-,300,528,300,300,300.1,300,300,300,-,Upgrade
24,Long-Term Leases,6.78,10.86,15.39,21.87,90.83,90.83,124.95,124.7,234.4,234.5,249.88,254.78,455.2,447.53,469.04,-,728.63,728.66,679.44,201.74,Upgrade
25,Long-Term Unearned Revenue,161.68,169.82,177.95,186.08,194.53,209.42,216.01,212.71,220.22,228.23,236.24,244.26,251.32,259.33,266.99,274.95,280.13,288.4,191.86,157.03,Upgrade
26,Pension & Post-Retirement Benefits,-,-,-,-,-,189.09,203.22,217.28,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Long-Term Deferred Tax Liabilities,161.56,161.56,161.65,161.65,-,-,-,176.05,-,-,-,-,-,-,-,-,15.12,15.12,15.12,15.12,Upgrade
28,Other Long-Term Liabilities,277.45,100.66,100.69,240.69,229.07,317.88,434.04,439.51,62.5,2.56,2.54,2.54,2.48,3.01,2.84,517.16,1.41,4,2.28,4.86,Upgrade
29,Total Liabilities,5827,4825,4859,5194,7087,7035,7129,7494,5973,5388,5414,5724,4867,4284,4097,4646,4878,4696,4557,4730,Upgrade
30,Common Stock,532.83,532.83,532.83,532.83,532.83,532.83,532.83,532.83,532.83,532.83,532.83,532.83,532.83,532.83,532.83,532.83,532.83,532.83,532.83,532.83,Upgrade
31,Additional Paid-In Capital,1514,1514,1514,1514,455.85,455.85,455.85,455.85,455.85,455.85,455.85,455.85,455.85,455.85,455.85,455.85,455.85,455.85,455.85,455.85,Upgrade
32,Retained Earnings,-2372,-2211,-2077,-1917,-3420,-3315,-3151,-2894,-2062,-1811,-1652,-955.4,-924.7,-762.38,-599.68,-734.45,-79.45,36.99,159.79,237.98,Upgrade
33,Comprehensive Income & Other,47.27,45.33,45.75,43.38,41.07,41.1,41.15,36.81,35.66,36.09,36.14,31.66,31.32,34.08,34.36,29.76,30.35,31.67,32.92,28.48,Upgrade
