,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,27.57,11.52,126.44,21.97,7.13,97.85,4.6,8.43,4.83,10,4.62,57.99,3.77,55.06,3.1,5.12,124.3,76.23,49.52,44.14,Upgrade
1,Trading Asset Securities,178.87,293.49,267.99,379,340.89,224.01,294.15,288.34,277.92,248.89,254.19,200.05,237.82,216.87,39.72,145.52,-,-,-,0,Upgrade
2,Cash & Short-Term Investments,206.45,305.02,394.44,400.97,348.03,321.87,298.75,296.77,282.75,258.89,258.81,258.04,241.59,271.93,42.82,150.64,124.3,76.23,49.52,44.14,Upgrade
3,Cash Growth,-40.68%,-5.24%,32.03%,35.11%,23.09%,24.33%,15.43%,15.01%,17.04%,-4.80%,504.39%,71.29%,94.35%,256.70%,-13.53%,241.25%,3.48%,-67.71%,-76.18%,-46.78%,Upgrade
4,Accounts Receivable,23.68,54.81,12.34,10.41,11.77,18.84,20.66,19.78,32.02,50.07,9.98,7.64,22.36,11.52,15.22,14.06,5.17,5.91,7.61,7.02,Upgrade
5,Other Receivables,3.94,4.28,1.44,2.82,1.21,16.54,2.57,1.76,3.04,1.69,1.18,1.27,5.44,7.37,187.97,188.13,87.35,133.92,155.59,277.71,Upgrade
6,Receivables,27.62,59.09,13.78,13.23,12.98,35.37,23.24,21.54,35.06,51.76,11.16,8.91,27.79,18.89,203.19,202.19,92.52,139.84,163.2,284.73,Upgrade
7,Inventory,52.02,20.15,10.27,8.1,8.73,2.87,1.6,2.49,2.82,1.43,3.53,4.05,2.54,3.8,0.04,0.3,-,-,-,1.4,Upgrade
8,Prepaid Expenses,-,0.19,-,0.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,122.43,9.93,3.26,0.49,3.01,1.21,16.36,17.1,17.83,17.41,18.16,18.35,20.1,11,45,48.95,9.74,7.74,16.52,4.73,Upgrade
10,Total Current Assets,408.51,394.37,421.74,422.97,372.75,361.32,339.95,337.9,338.46,329.49,291.66,289.35,292.02,305.62,291.05,402.08,226.57,223.81,229.24,335.01,Upgrade
11,"Property, Plant & Equipment",34.62,34.64,2.06,1.21,1.32,0.07,0.07,0.08,0.08,7.42,8.19,8.96,11.89,13.01,0.1,0.11,0.1,0.11,-,0.12,Upgrade
12,Long-Term Investments,103.87,104.44,105.56,106.05,85.5,85.89,101.91,102.13,103.44,102.23,104.25,102.94,122.13,126.08,197.93,199.17,256.7,253.89,-,251.84,Upgrade
13,Goodwill,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,35.63,35.88,36.14,36.4,36.66,36.92,37.19,37.45,37.71,37.97,38.23,38.49,38.75,39.01,40.62,41.13,39.83,40.06,40.29,43.18,Upgrade
15,Long-Term Deferred Tax Assets,0.32,0.36,0.58,0.3,1.5,1.42,1.29,1.32,1.63,1.28,1.26,1.23,0.12,0.06,0.07,0.07,-,-,-,0.03,Upgrade
16,Long-Term Deferred Charges,2.61,2.88,1.86,-,-,-,-,-,0.02,0.04,0.06,0.08,0.15,0.04,0.02,0.07,1.93,2.18,-,-,Upgrade
17,Other Long-Term Assets,339.99,339.99,339.99,339.99,342.85,342.85,342.85,342.85,344.07,344.07,393.95,393.95,395.14,395.14,395.14,395.14,392.19,392.19,648.41,392.19,Upgrade
18,Total Assets,925.79,912.81,908.16,907.15,840.81,828.7,823.48,821.96,825.63,822.51,837.6,835,860.21,878.97,924.93,1038,917.32,912.24,917.94,1022,Upgrade
