,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020"
0,Revenue,44.19,37.29,32.21,26.16,24.45,12.54,10.52,12.05,14.25,11.73
1,Revenue Growth (YoY),37.16%,42.58%,31.74%,108.62%,132.42%,4.03%,-26.18%,2.79%,-45.55%,-54.46%
2,Cost of Revenue,41.19,33.56,30.05,25.71,22.43,11.98,9.65,11.61,12.46,10.15
3,Gross Profit,3,3.73,2.16,0.45,2.02,0.55,0.88,0.44,1.79,1.58
4,"Selling, General & Admin",2.41,2.3,2.11,2.16,1.34,1.55,1.26,1.46,1.2,1.73
5,Operating Expenses,2.9,2.97,2.24,2.86,1.34,1.72,1.26,1.46,1.2,1.98
6,Operating Income,0.1,0.76,-0.07,-2.42,0.68,-1.17,-0.38,-1.02,0.59,-0.4
7,Interest Expense,-0.01,-0.01,-0,-0,-0,-0,-0,-0,-0,-0
8,Interest & Investment Income,0.07,0.07,0.03,0.02,0.07,0.02,0.01,0.01,0.07,0.24
9,Currency Exchange Gain (Loss),0.04,0.2,0.05,-0.23,-0.19,0.25,0.06,0.24,-0.87,0.26
10,Other Non Operating Income (Expenses),0.05,-0.41,-0.38,0.11,0.05,0.15,0.02,0.02,0.01,0.23
11,EBT Excluding Unusual Items,0.25,0.61,-0.38,-2.53,0.62,-0.75,-0.29,-0.74,-0.19,0.33
12,Gain (Loss) on Sale of Assets,-,-0,0.06,0.3,-,-,-,0.07,-,-
13,Other Unusual Items,0.17,-0,0,-0.08,0.08,0.27,0.2,0.33,0.5,0.54
14,Pretax Income,0.42,0.61,-0.31,-2.31,0.69,-0.49,-0.09,-0.34,0.34,0.87
15,Income Tax Expense,0.26,0.19,0.11,-0.26,0.2,-0.01,0.05,-0.04,0.23,0.07
16,Net Income,0.16,0.42,-0.42,-2.04,0.49,-0.47,-0.15,-0.29,0.11,0.8
17,Net Income to Common,0.16,0.42,-0.42,-2.04,0.49,-0.47,-0.15,-0.29,0.11,0.8
18,Net Income Growth,-,-,-,-,-,-,-,-,-96.19%,-68.00%
19,Shares Outstanding (Basic),1000,1000,1000,1000,1000,1000,1000,1000,1000,1245
20,Shares Outstanding (Diluted),1000,1000,1000,1000,1000,1000,1000,1000,1000,1245
21,Shares Change (YoY),-,-,-,-,-,-,-,-19.65%,33.33%,65.94%
22,EPS (Basic),0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00
23,EPS (Diluted),0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00
24,EPS Growth,-,-,-,-,-,-,-,-,-97.16%,-80.72%
25,Free Cash Flow,-,-0.68,-2.42,-1.44,-2.17,-4.78,-0.25,-1.21,-1.75,0.58
26,Free Cash Flow Per Share,-,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00
27,Operating Margin,0.23%,2.03%,-0.23%,-9.24%,2.80%,-9.32%,-3.65%,-8.44%,4.15%,-3.42%
28,Profit Margin,0.36%,1.11%,-1.32%,-7.81%,2.02%,-3.76%,-1.39%,-2.44%,0.78%,6.83%
29,Free Cash Flow Margin,-,-1.83%,-7.51%,-5.50%,-8.88%,-38.10%,-2.35%,-10.07%,-12.31%,4.98%
30,EBITDA,0.15,0.81,-0.02,-2.34,0.78,-1.04,-0.19,-0.82,0.81,-0.18
31,D&A For EBITDA,0.05,0.05,0.06,0.08,0.09,0.13,0.19,0.2,0.22,0.22
32,EBIT,0.1,0.76,-0.07,-2.42,0.68,-1.17,-0.38,-1.02,0.59,-0.4
