,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2018,Q3 2018,Q2 2018,Q1 2018,Q4 2017,+11 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '18 Dec 31, 2018","Sep '18 Sep 30, 2018","Jun '18 Jun 30, 2018","Mar '18 Mar 31, 2018","Dec '17 Dec 31, 2017",+11 Quarters
0,Market Capitalization,2593,2765,2513,2901,3227,3519,4115,4577,4469,4446,-,-,-,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-21.43%,-21.43%,-38.94%,-36.63%,-27.79%,-20.84%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2158,1820,1815,2216,2543,2010,2737,2840,2732,4412,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,14.49,15.28,13.50,15.65,17.40,18.98,22.23,24.36,23.78,23.37,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,62.59,62.61,35.10,37.13,32.08,32.29,30.60,31.45,27.50,23.90,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,-,12.51,12.51,14.19,16.57,18.01,21.77,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,1.89,1.89,1.73,2.10,2.37,3.16,3.76,4.21,3.88,3.73,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,PB Ratio,1.00,1.01,0.90,1.06,1.16,1.30,1.57,1.72,1.70,1.68,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,1.18,1.18,1.05,1.21,1.32,1.40,1.61,1.77,1.76,1.73,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-17.13,-,-,-,-53.31,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,84.98,84.98,-,-,-88.96,-,-,-,231.72,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,1.48,1.24,1.25,1.60,1.87,1.81,2.50,2.61,2.37,3.70,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBITDA Ratio,18.44,18.61,16.40,20.62,21.49,26.29,22.67,20.36,15.51,18.89,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/EBIT Ratio,42.05,35.46,27.03,-,31.46,48.01,31.32,25.96,-,21.43,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,EV/FCF Ratio,-13.82,-,-,-,-13.50,-,-,-,-32.58,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.09,0.09,0.12,0.10,0.07,0.05,0.06,0.03,0.02,0.02,-,0.07,0.07,-,-,0.00,0.17,0.17,0.28,0.28,0.21,Upgrade
16,Debt / EBITDA Ratio,2.05,3.39,2.27,7.23,0.81,1.06,1.42,0.98,0.90,0.15,-,0.24,0.20,-,-,0.00,1.14,1.14,1.29,1.29,0.95,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-1.04,-,-,-,-0.64,-,-,-,0.87,-,-,-,1.49,3.77,-,-,9.35,Upgrade
18,Asset Turnover,0.38,0.40,0.24,0.55,0.41,0.37,0.25,0.33,-,-,-,-,-,-,-,1.00,1.06,0.69,0.66,0.85,Upgrade,
19,Inventory Turnover,22.13,22.24,23.71,14.14,32.03,22.04,18.49,14.54,21.55,-,-,-,-,-,-,-,6.88,6.73,3.50,3.96,6.80,Upgrade
20,Quick Ratio,2.40,2.40,3.00,2.74,2.74,2.69,4.25,4.86,4.54,5.87,-,-,1.75,-,-,-,1.28,1.28,1.30,1.30,1.34,Upgrade
21,Current Ratio,2.91,2.91,3.08,3.28,2.80,3.72,4.37,5.55,4.65,6.01,-,-,1.85,-,-,-,1.55,1.55,1.69,1.69,1.58,Upgrade
22,Return on Equity (ROE),0.99%,3.03%,0.29%,4.56%,4.67%,3.08%,3.53%,5.06%,-,-,21.58%,-,-,-,-,-3.83%,-3.80%,14.14%,14.07%,3.31%,Upgrade,
23,Return on Assets (ROA),0.45%,0.66%,-0.07%,2.41%,1.67%,0.76%,0.99%,-0.25%,-,-,-,-,-,-,-,3.21%,3.38%,5.77%,5.53%,4.02%,Upgrade,
24,Return on Capital (ROIC),0.56%,0.81%,-0.09%,3.07%,2.01%,0.88%,1.17%,-0.30%,-,-,15.37%,-,-,-,-,5.55%,5.26%,8.08%,8.27%,6.43%,Upgrade,
25,Return on Capital Employed (ROCE),1.83%,1.83%,2.32%,-,2.83%,1.51%,3.28%,4.06%,-,7.67%,-,-,23.13%,-,-,-,13.42%,14.00%,14.28%,14.01%,13.63%,Upgrade
26,Earnings Yield,1.70%,1.60%,2.85%,2.69%,3.12%,3.10%,3.27%,3.18%,3.64%,4.18%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,FCF Yield,-6.02%,-5.64%,-7.23%,-6.10%,-5.84%,-4.65%,-3.63%,-1.76%,-1.88%,-1.40%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Dividend Yield,2.42%,-,-,-,2.01%,-,-,-,-,1.50%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Payout Ratio,140.22%,2119.55%,23.38%,39.32%,-,15.40%,290.67%,14.56%,201.47%,-,1.97%,1.51%,0.54%,-,-,-,-,-,120.43%,120.43%,318.65%,Upgrade
30,Buyback Yield / Dilution,-5.40%,-18.06%,-7.30%,7.32%,-4.13%,-18.86%,-31.85%,-38.10%,-37.14%,-10.65%,-,-,-26.47%,-27.17%,-,-,-11.66%,-11.66%,-0.25%,-0.25%,41.63%,Upgrade
