,Fiscal Quarter,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,H1 2019,H2 2018,+2 Quarters
,Period Ending,"Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019","Jun '19 Jun 30, 2019","Dec '18 Dec 31, 2018",+2 Quarters
0,Cash & Equivalents,52.08,79.76,80.56,84.97,88.85,57.38,106.39,139.48,219.88,188.44,Upgrade
1,Trading Asset Securities,11.97,11.69,0.31,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,64.05,91.45,80.87,84.97,88.85,57.38,106.39,139.48,219.88,188.44,Upgrade
3,Cash Growth,-20.80%,7.63%,-8.98%,48.07%,-16.48%,-58.86%,-51.62%,-25.98%,-16.79%,-48.93%,Upgrade
4,Accounts Receivable,110.64,92.5,133.78,115.08,101.85,114.92,190.15,155.9,191.12,177.32,Upgrade
5,Receivables,110.64,92.5,133.78,115.08,101.85,114.92,190.15,155.9,191.12,177.32,Upgrade
6,Inventory,3.87,11.35,23.1,11.37,25.57,10.73,0.46,0.45,0.15,0.15,Upgrade
7,Prepaid Expenses,120.23,105.22,142.08,92.33,51.58,64.2,9.07,8.15,6.67,46.84,Upgrade
8,Restricted Cash,0.35,0.36,2.25,0.36,2.3,2.27,2.09,2.13,2.16,0.36,Upgrade
9,Other Current Assets,-,-,-,-,45.02,-,-,-,-,-,Upgrade
10,Total Current Assets,299.12,300.88,382.08,304.12,315.16,249.51,308.16,306.1,419.99,413.11,Upgrade
11,"Property, Plant & Equipment",69.91,84.09,56.51,45.22,41.27,36.71,39.79,22.01,29.87,30.71,Upgrade
12,Long-Term Investments,74.29,0.08,0.08,0.08,0.02,20.6,33.03,33.64,52.52,53.91,Upgrade
13,Goodwill,21.39,21.39,21.39,21.39,21.27,20.54,20.54,-,-,-,Upgrade
14,Other Intangible Assets,52.26,55.16,57.65,59.87,79.27,78.2,93.93,95.92,142.2,142.22,Upgrade
15,Long-Term Accounts Receivable,0.25,0.51,0.78,1.06,-,18.76,76.84,89.89,12.21,16.07,Upgrade
16,Other Long-Term Assets,0.58,79.54,39.56,41.35,42.63,41.45,93.52,93.93,104.45,98.64,Upgrade
17,Total Assets,517.8,541.64,558.05,473.09,499.63,465.76,665.81,641.49,761.23,754.65,Upgrade
18,Accounts Payable,22.18,15.57,1.78,7.29,1.36,1.15,1.26,0.82,0.79,0.53,Upgrade
19,Accrued Expenses,-,4.29,-,6.02,-,7.28,-,3.89,-,3.23,Upgrade
20,Short-Term Debt,91.02,89.37,327.32,334.98,288.15,305.68,236.15,221.57,199.46,174.34,Upgrade
21,Current Portion of Long-Term Debt,27.5,28.77,29.8,31.26,30.6,30.28,28,34.12,45.5,45.52,Upgrade
22,Current Portion of Leases,2.01,2.28,1.85,1.82,0.56,1.54,2.03,2,-,-,Upgrade
23,Current Income Taxes Payable,15.49,15.79,15.99,16.88,16.22,16.13,15.05,15.86,15.6,16.82,Upgrade
24,Current Unearned Revenue,-,6.98,-,9.28,-,1,-,2.98,-,0.35,Upgrade
25,Other Current Liabilities,33.04,15.82,40.75,17.4,21.07,29.76,36.19,10.71,13.91,18.9,Upgrade
26,Total Current Liabilities,191.24,178.86,417.5,424.92,357.95,392.82,318.68,291.94,275.26,259.69,Upgrade
27,Long-Term Debt,-,-,4,-,-,-,-,-,-,-,Upgrade
28,Long-Term Leases,3.25,4.31,4.42,5.3,2.28,2.32,2.57,1.46,-,-,Upgrade
29,Long-Term Deferred Tax Liabilities,1.99,2.07,0.11,0.56,-,-,-,-,2.36,2.31,Upgrade
30,Other Long-Term Liabilities,1.08,0.96,0.97,0.92,0.87,0.83,0.79,0.75,0.71,0.67,Upgrade
31,Total Liabilities,197.56,186.2,426.99,431.7,361.1,395.97,322.03,294.14,278.33,262.66,Upgrade
32,Common Stock,2876,2876,2876,2777,2777,2729,2729,2703,2703,2703,Upgrade
33,Retained Earnings,-2461,-2434,-2552,-2543,-2468,-2501,-2254,-2232,-2139,-2143,Upgrade
34,Comprehensive Income & Other,-33.66,-25.44,-18.39,-23.07,-26.51,-27.23,-33.67,-30.51,-28.4,-28.41,Upgrade
