,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+5 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+5 Quarters
0,Market Capitalization,4202,3961,3540,4642,5174,4568,4209,4716,4673,4890,5583,5874,4933,5125,4341,6008,5165,8149,10404,10629,8668,Upgrade
1,Market Cap Growth,-13.28%,-13.28%,-15.88%,-1.57%,10.73%,-6.58%,-24.61%,-19.70%,-5.27%,-4.59%,28.60%,-2.24%,-4.49%,-37.11%,-58.27%,-43.47%,-40.41%,-,-,-,-,Upgrade
2,Enterprise Value,5342,4827,4489,5263,5795,5019,4862,4875,4832,5044,5969,6125,5185,5122,5036,6519,5676,8534,10899,10974,9013,Upgrade
3,Last Close Price,6.79,6.40,5.64,7.39,8.24,7.27,6.60,7.40,7.33,7.67,8.66,9.11,7.65,7.95,8.35,11.48,9.87,15.57,19.88,20.21,16.48,Upgrade
4,PE Ratio,29.53,27.46,22.96,27.26,29.80,24.36,21.94,25.39,25.74,25.93,32.80,36.93,33.20,33.34,28.60,44.28,40.50,71.56,99.57,103.40,81.21,Upgrade
5,PS Ratio,0.97,0.90,0.81,0.99,1.07,0.82,0.70,0.72,0.72,0.79,0.95,1.10,0.96,1.08,0.91,1.38,1.29,2.42,3.72,3.84,3.04,Upgrade
6,PB Ratio,1.81,1.62,1.45,1.90,2.15,1.94,1.82,2.04,2.06,2.20,2.56,2.69,2.32,2.49,2.10,4.98,3.87,7.19,9.20,9.23,7.60,Upgrade
7,P/TBV Ratio,1.71,1.71,1.54,2.01,2.27,2.04,1.91,2.14,2.15,2.31,2.69,2.82,2.40,2.57,2.16,5.25,4.06,7.58,9.70,9.70,8.00,Upgrade
8,P/FCF Ratio,-,-,192.03,-,-53.30,-,-36.67,-,103.26,31.23,-48.60,-,-18.74,-,-,-,-39.21,-,-38.11,-,-11.78,Upgrade
9,P/OCF Ratio,-,-,82.81,-,-80.76,-,-47.12,-,72.12,29.03,-56.55,-,-19.43,-,-,-,-41.56,-,-39.76,-,-11.99,Upgrade
10,EV/Sales Ratio,1.22,1.10,1.02,1.12,1.20,0.90,0.81,0.75,0.74,0.81,1.02,1.14,1.01,1.08,1.06,1.50,1.41,2.54,3.90,3.97,3.16,Upgrade
11,EV/EBITDA Ratio,16.72,15.65,13.99,16.00,17.33,15.63,15.18,15.16,15.44,15.60,20.94,21.52,18.83,19.33,18.14,25.94,25.24,40.84,60.30,62.11,52.01,Upgrade
12,EV/EBIT Ratio,18.43,16.65,14.77,16.77,18.05,16.23,15.75,15.68,15.96,16.09,21.62,22.25,19.43,19.89,18.70,26.84,26.33,42.95,63.92,65.87,55.23,Upgrade
13,EV/FCF Ratio,-43.40,-,243.48,-,-59.69,-,-42.35,-,106.77,32.22,-51.96,-,-19.70,-,-,-,-43.09,-,-39.93,-,-12.25,Upgrade
14,Debt / Equity Ratio,0.70,0.70,0.69,0.73,0.73,0.72,0.72,0.64,0.60,0.63,0.62,0.57,0.55,0.55,0.61,0.93,0.91,0.85,0.89,0.85,0.72,Upgrade
15,Debt / EBITDA Ratio,5.39,7.51,5.17,7.50,3.64,6.06,4.77,5.65,3.21,5.06,3.82,5.50,2.53,9.29,3.65,5.97,2.98,5.55,4.27,11.73,2.40,Upgrade
