,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+5 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+5 Quarters
0,Operating Revenue,1087,984.6,776.87,1425,1098,1274,904.19,2200,1543,1778,886.48,1904,1169,1308,658.46,1532,1205,872.48,325.27,951.54,Upgrade
1,Other Revenue,-38.75,38.75,-,112.09,-44.51,44.51,-,92.13,-48.74,48.74,-,87.42,-5.06,5.06,-,80.18,-27.37,27.37,-,12.37,Upgrade
2,Revenue,1048,1023,776.87,1537,1053,1319,904.19,2292,1494,1827,886.48,1992,1164,1313,658.46,1613,1177,899.85,325.27,963.91,Upgrade
3,Revenue Growth (YoY),-0.50%,-22.40%,-14.08%,-32.92%,-29.50%,-27.81%,2.00%,15.06%,28.38%,39.10%,34.63%,23.52%,-1.16%,45.95%,102.43%,67.30%,93.78%,3.66%,-21.10%,-13.67%,Upgrade
4,Cost of Revenue,945.23,928.18,716.74,1328,927.76,1212,826.21,2109,1380,1677,826.76,1824,1084,1192,600.96,1411,1099,814.4,297.26,841.34,Upgrade
5,Gross Profit,102.72,95.17,60.13,209.61,125.41,106.59,77.99,182.47,113.93,150.17,59.72,168.21,79.92,121.07,57.5,201.84,78.39,85.45,28.02,122.58,Upgrade
6,"Selling, General & Admin",28.57,19.42,29.21,46.51,44.89,22.73,26.14,39.17,24.64,28.15,30.36,48.65,24.66,24.34,26.89,47.87,32.61,20.33,15.73,25.93,Upgrade
7,Research & Development,2.25,3.18,0.36,3.6,0.29,0.42,0.3,0.23,0.8,0.3,0.47,1.62,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,9.07,2.62,2.94,-2.42,2.09,11.16,2.42,6.14,7.3,2.17,3.34,6.26,1.75,1.79,0.74,2.75,1.47,1.29,1.84,0.19,Upgrade
9,Operating Expenses,49.91,23.5,5.16,99.22,58.56,25.04,15.81,83.76,47.66,66.37,5.81,58.71,51.04,38.08,11.98,101.69,37.77,28.91,9.8,39.27,Upgrade
10,Operating Income,52.82,71.67,54.97,110.39,66.86,81.55,62.18,98.71,66.27,83.8,53.91,109.5,28.88,83,45.52,100.15,40.63,56.54,18.21,83.31,Upgrade
11,Interest Expense,-57.51,-13.9,-22.77,-36.72,-51.76,-7.31,-18.87,-32.15,-42.11,-13.41,-18.89,-17.15,-12.5,-17.95,-17.54,-14.57,-18.11,-15.62,-11.46,-14.03,Upgrade
12,Interest & Investment Income,43.34,1.26,13.9,21.43,36.72,1.81,7.31,21.09,32.15,-,8.19,4.78,4.03,1.53,1.31,1.81,2.5,-,6.84,27.23,Upgrade
13,Currency Exchange Gain (Loss),-,-,-,-1.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Other Non Operating Income (Expenses),-5.91,0.75,-1.94,-19.07,-3.43,1.47,-0.94,-14.46,-3.34,1.17,-0.8,-22.31,0.62,-4.56,-0.31,-10.49,-2.38,-2.76,2.77,-21.72,Upgrade
15,EBT Excluding Unusual Items,32.73,59.79,44.16,74.54,48.39,77.53,49.68,73.19,52.97,71.57,42.42,74.83,21.04,62.02,28.99,76.89,22.65,38.16,16.36,74.79,Upgrade
16,Gain (Loss) on Sale of Investments,-,-0.41,-,0.14,-,-0.98,-,4.59,-,-,-0.05,17.58,0.23,0.47,-,24.16,0.01,-0.01,-,0.04,Upgrade
17,Gain (Loss) on Sale of Assets,0.21,0.02,-0.38,-2.06,0.02,-0.06,-0.02,-0.45,0.31,-0.31,0,-0.75,0,-0.03,-0,-0.5,0.01,-0.01,-0.01,-0.13,Upgrade
18,Asset Writedown,1.4,-0.5,0.5,-1.17,1.17,-0.04,0.04,-0.54,0.54,-0.47,0.47,-2.99,1.54,-0.54,0.54,-1.71,-,-,-,-,Upgrade
19,Other Unusual Items,0.63,-0.25,-0.38,-0.02,-1.27,1.27,-,5.16,-0.65,0.65,-,2.48,0.96,-0.96,-,5.8,0.2,-0.2,-,3.71,Upgrade
20,Pretax Income,34.98,58.65,43.89,71.42,48.31,77.71,49.71,81.96,53.17,71.44,42.83,91.14,23.77,60.95,29.52,104.65,22.86,37.95,16.35,78.41,Upgrade
21,Income Tax Expense,9.31,15.41,11.52,25.74,11.36,18.68,13.38,22.72,13.79,18.68,11.05,26.4,3.62,17.43,7.49,30.56,3.98,10.52,4.1,19.86,Upgrade
22,Earnings From Continuing Operations,25.67,43.24,32.37,45.68,36.95,59.03,36.33,59.24,39.39,52.77,31.78,64.74,20.15,43.52,22.04,74.08,18.88,27.43,12.26,58.54,Upgrade
23,Minority Interest in Earnings,-0.91,-0.2,0.29,-1.9,-2.22,0.07,-0.33,-1.53,-0.34,0.25,0.02,-0.01,0.52,-1.66,-0.69,-4.24,-0.16,-1.67,0.93,-2.33,Upgrade
24,Net Income,24.76,43.04,32.67,43.78,34.73,59.09,35.99,57.7,39.05,53.02,31.8,64.72,20.67,41.86,21.35,69.85,18.72,25.76,13.19,56.21,Upgrade
25,Net Income to Common,24.76,43.04,32.67,43.78,34.73,59.09,35.99,57.7,39.05,53.02,31.8,64.72,20.67,41.86,21.35,69.85,18.72,25.76,13.19,56.21,Upgrade
26,Net Income Growth,-28.71%,-27.17%,-9.24%,-24.12%,-11.05%,11.46%,13.18%,-10.85%,88.90%,26.65%,48.98%,-7.33%,10.41%,62.52%,61.84%,24.26%,100.66%,7.02%,-22.97%,-27.32%,Upgrade
27,Shares Outstanding (Basic),622,608,653,625,587,668,600,646,646,576,636,404,533,730,534,520,468,534,440,478,Upgrade
28,Shares Outstanding (Diluted),622,608,653,625,587,668,600,646,646,576,636,404,533,730,534,520,468,534,440,478,Upgrade
29,Shares Change (YoY),6.01%,-8.91%,8.91%,-3.24%,-9.21%,16.03%,-5.68%,59.94%,21.20%,-21.19%,19.19%,-22.29%,13.93%,36.80%,21.38%,8.71%,0.33%,9.59%,2.71%,60.09%,Upgrade
30,EPS (Basic),0.04,0.07,0.05,0.07,0.06,0.09,0.06,0.09,0.06,0.09,0.05,0.16,0.04,0.06,0.04,0.13,0.04,0.05,0.03,0.12,Upgrade
31,EPS (Diluted),0.04,0.07,0.05,0.07,0.06,0.09,0.06,0.09,0.06,0.09,0.05,0.16,0.04,0.06,0.04,0.13,0.04,0.05,0.03,0.12,Upgrade
32,EPS Growth,-32.75%,-20.04%,-16.67%,-21.58%,-2.02%,-3.94%,20.00%,-44.26%,55.86%,60.71%,25.00%,19.25%,-3.09%,18.81%,33.33%,14.30%,100.00%,-2.35%,-25.00%,-50.73%,Upgrade
33,Free Cash Flow,-218.1,94.67,-321.29,321.63,-76.58,185.53,-527.66,140.19,87.16,274.78,-456.87,251.47,-184.26,-70.28,-260.11,134.44,-56.31,185.39,-395.24,164.03,Upgrade
34,Free Cash Flow Per Share,-0.35,0.16,-0.49,0.51,-0.13,0.28,-0.88,0.22,0.13,0.48,-0.72,0.62,-0.35,-0.10,-0.49,0.26,-0.12,0.35,-0.90,0.34,Upgrade
35,Dividend Per Share,-,-,-,0.085,-,-,-,0.100,-,-,-,0.100,-,-,-,0.060,-,-,-,0.100,Upgrade
36,Dividend Growth,-,-,-,-15.00%,-,-,-,0%,-,-,-,66.67%,-,-,-,-40.00%,-,-,-,-,Upgrade
37,Gross Margin,9.80%,9.30%,7.74%,13.63%,11.91%,8.08%,8.62%,7.96%,7.63%,8.22%,6.74%,8.45%,6.87%,9.22%,8.73%,12.52%,6.66%,9.50%,8.61%,12.72%,Upgrade
38,Operating Margin,5.04%,7.00%,7.08%,7.18%,6.35%,6.18%,6.88%,4.31%,4.44%,4.59%,6.08%,5.50%,2.48%,6.32%,6.91%,6.21%,3.45%,6.28%,5.60%,8.64%,Upgrade
39,Profit Margin,2.36%,4.21%,4.20%,2.85%,3.30%,4.48%,3.98%,2.52%,2.61%,2.90%,3.59%,3.25%,1.78%,3.19%,3.24%,4.33%,1.59%,2.86%,4.05%,5.83%,Upgrade
40,Free Cash Flow Margin,-20.81%,9.25%,-41.36%,20.92%,-7.27%,14.07%,-58.36%,6.12%,5.83%,15.04%,-51.54%,12.63%,-15.83%,-5.35%,-39.50%,8.34%,-4.78%,20.60%,-121.51%,17.02%,Upgrade
41,EBITDA,57.34,76.63,59.5,114.92,69.78,84.67,65.1,101.63,68.85,85.93,56.49,112.09,30.47,85.64,47.12,101.75,43.15,59.25,20.73,85.83,Upgrade
42,EBITDA Margin,5.47%,7.49%,7.66%,7.47%,6.63%,6.42%,7.20%,4.43%,4.61%,4.70%,6.37%,5.63%,2.62%,6.52%,7.16%,6.31%,3.66%,6.58%,6.37%,8.90%,Upgrade
43,D&A For EBITDA,4.53,4.95,4.53,4.53,2.92,3.12,2.92,2.92,2.58,2.12,2.58,2.58,1.59,2.65,1.59,1.59,2.52,2.71,2.52,2.52,Upgrade
44,EBIT,52.82,71.67,54.97,110.39,66.86,81.55,62.18,98.71,66.27,83.8,53.91,109.5,28.88,83,45.52,100.15,40.63,56.54,18.21,83.31,Upgrade
45,EBIT Margin,5.04%,7.00%,7.08%,7.18%,6.35%,6.18%,6.88%,4.31%,4.44%,4.59%,6.08%,5.50%,2.48%,6.32%,6.91%,6.21%,3.45%,6.28%,5.60%,8.64%,Upgrade
46,Effective Tax Rate,26.62%,26.27%,26.24%,36.04%,23.51%,24.04%,26.92%,27.73%,25.93%,26.14%,25.80%,28.97%,15.22%,28.60%,25.36%,29.20%,17.43%,27.72%,25.05%,25.33%,Upgrade
47,Revenue as Reported,1048,1023,776.87,1537,1053,1319,904.19,2292,1494,1827,886.48,1992,1164,1313,658.46,1613,1177,899.85,325.27,963.91,Upgrade
