,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,13.52,17.38,23.57,1.3,0.69,2.24,1.03,3.57,8.57,4.56,Upgrade
1,Short-Term Investments,1.41,1.25,1.35,11.08,-,1.23,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,14.93,18.62,24.92,12.38,0.69,3.46,1.03,3.57,8.57,4.56,Upgrade
3,Cash Growth,-40.10%,50.41%,3501.73%,257.63%,-32.62%,-3.05%,-88.02%,-21.67%,162.73%,222.42%,Upgrade
4,Accounts Receivable,13.43,18.46,26.05,15.89,3.07,2.04,17.14,9.24,7.55,13.24,Upgrade
5,Other Receivables,14.38,14.16,9.96,6.46,11.08,6.76,24.73,31.57,36.18,34.25,Upgrade
6,Receivables,27.8,32.62,36.01,22.35,14.15,8.8,41.87,40.8,43.74,47.49,Upgrade
7,Inventory,49.96,46.6,60.65,10.41,11.73,2.01,10.34,3.6,66.33,68.71,Upgrade
8,Other Current Assets,0.27,2.32,12.45,12.87,-,7.23,-,5.54,-,-,Upgrade
9,Total Current Assets,92.96,100.15,134.03,58.01,26.57,21.5,53.24,53.51,118.64,120.77,Upgrade
10,"Property, Plant & Equipment",204.21,210.27,214.57,185.15,195.74,206.21,215.76,226.75,260.43,339.69,Upgrade
11,Total Assets,297.17,310.42,348.6,243.16,222.31,227.72,269,280.26,379.07,460.46,Upgrade
12,Accounts Payable,17.25,32.45,95.62,91.47,78.87,82.67,84.03,86.51,86.48,86.56,Upgrade
13,Accrued Expenses,156.57,149.86,139.09,127.68,114.91,110.37,102.06,95.79,79.72,79.85,Upgrade
14,Short-Term Debt,52.71,52.71,52.71,52.71,52.97,52.97,56.94,57.1,13.5,13.52,Upgrade
15,Current Portion of Long-Term Debt,143.85,147.66,171.76,902.32,795.25,748.52,748.93,650.65,636.15,555.73,Upgrade
16,Current Portion of Leases,2.41,2.71,0.55,0.21,0.3,0.28,-,-,-,-,Upgrade
17,Current Income Taxes Payable,0.01,0.03,1.09,0.68,0.64,-,-,-,-,-,Upgrade
18,Current Unearned Revenue,-,-,-,-,10.89,10.91,10.71,14.5,10.65,10.65,Upgrade
19,Other Current Liabilities,55.36,54.53,127.54,109.69,74.49,87.4,81.66,78.73,69.02,70.55,Upgrade
20,Total Current Liabilities,428.16,439.94,588.35,1285,1128,1093,1084,983.27,895.52,816.85,Upgrade
21,Long-Term Debt,-,-,-,121.09,177.24,169.45,165.78,243.18,292.34,389.98,Upgrade
22,Long-Term Leases,2.3,2.3,0.28,0.17,0.15,0.15,-,-,-,-,Upgrade
23,Long-Term Unearned Revenue,12.01,12.16,12.32,12.47,12.63,12.79,12.94,13.1,13.25,13.41,Upgrade
24,Long-Term Deferred Tax Liabilities,2.15,2.15,2.15,-,-,-,-,-,-,-,Upgrade
25,Total Liabilities,444.61,456.55,603.1,1418,1318,1276,1263,1240,1201,1220,Upgrade
26,Common Stock,337,318.42,295.3,7.75,5.32,4.43,3.71,3.1,2.57,1.51,Upgrade
27,Additional Paid-In Capital,2206,2206,1312,687.66,679.19,678.03,672.23,667.34,660.41,649.38,Upgrade
28,Retained Earnings,-2810,-2796,-1993,-1984,-1894,-1844,-1783,-1743,-1599,-1524,Upgrade
29,Comprehensive Income & Other,109.65,112.13,113.51,113.51,113.51,113.51,113.51,113.51,113.51,113.51,Upgrade
30,Total Common Equity,-157.75,-158.85,-272.7,-1175,-1096,-1048,-994.05,-959.29,-822.05,-759.79,Upgrade
31,Minority Interest,10.32,12.73,18.21,-,-,-,-,-,-,-,Upgrade
32,Shareholders' Equity,-147.43,-146.13,-254.49,-1175,-1096,-1048,-994.05,-959.29,-822.05,-759.79,Upgrade
33,Total Liabilities & Equity,297.17,310.42,348.6,243.16,222.31,227.72,269,280.26,379.07,460.46,Upgrade
34,Total Debt,201.27,205.38,225.3,1077,1026,971.37,971.64,950.92,941.99,959.23,Upgrade
35,Net Cash (Debt),-186.34,-186.76,-200.37,-1064,-1025,-967.91,-970.62,-947.35,-933.42,-954.67,Upgrade
36,Net Cash Per Share,-0.05,-0.05,-0.06,-14.18,-18.57,-19.10,-24.92,-28.40,-38.30,-51.33,Upgrade
37,Filing Date Shares Outstanding,3802,3602,3353,3353,62.73,52.28,43.56,36.3,30.25,18.6,Upgrade
38,Total Common Shares Outstanding,3802,3602,3353,90.33,62.73,52.28,43.56,36.3,30.25,18.6,Upgrade
39,Working Capital,-335.2,-339.79,-454.32,-1227,-1102,-1072,-1031,-929.76,-776.89,-696.09,Upgrade
40,Book Value Per Share,-0.04,-0.04,-0.08,-13.01,-17.47,-20.04,-22.82,-26.42,-27.17,-40.85,Upgrade
41,Tangible Book Value,-157.75,-158.85,-272.7,-1175,-1096,-1048,-994.05,-959.29,-822.05,-759.79,Upgrade
42,Tangible Book Value Per Share,-0.04,-0.04,-0.08,-13.01,-17.47,-20.04,-22.82,-26.42,-27.17,-40.85,Upgrade
43,Buildings,-,259.37,-,241.93,-,241.93,-,241.93,-,397.96,Upgrade
44,Machinery,-,127.46,-,117.53,-,117.31,-,210.9,-,211.7,Upgrade
45,Construction In Progress,-,1.96,-,1.96,-,1.52,-,1.52,-,1.52,Upgrade
