,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,24817,11479,9482,11320,15385,17351,20387,17437,15135,10947,Upgrade
1,Revenue Growth (YoY),161.73%,1.41%,-38.37%,-34.76%,-24.53%,-0.50%,34.70%,59.29%,45.21%,30.82%,Upgrade
2,Cost of Revenue,20357,10294,7840,9328,11967,14287,15277,13799,10910,8066,Upgrade
3,Gross Profit,4460,1185,1641,1992,3418,3064,5110,3639,4225,2881,Upgrade
4,"Selling, General & Admin",1023,1216,1296,1935,1085,1758,1338,1512,1341,1272,Upgrade
5,Operating Expenses,1023,1216,1296,1935,1085,1758,1338,1512,1341,1272,Upgrade
6,Operating Income,3437,-31.08,344.96,56.79,2333,1305,3772,2127,2884,1609,Upgrade
7,Interest Expense,-861.38,-1038,-453.89,-511.37,-409.75,-572.44,-253.48,-434.06,-248.72,-261.27,Upgrade
8,Interest & Investment Income,18.38,33.86,64.24,99.95,42.03,161.9,59.44,175.87,83.38,243.5,Upgrade
9,Earnings From Equity Investments,372.88,27.55,57.59,-205.29,-248.97,437.93,202.71,648.16,-6.53,288.57,Upgrade
10,Currency Exchange Gain (Loss),127.19,-71.35,133.94,-,-,29.57,-,14.06,17.1,-,Upgrade
11,Other Non Operating Income (Expenses),-384.87,-700.33,192.37,46.56,102.82,235.24,139.88,241.39,271.24,87.63,Upgrade
12,EBT Excluding Unusual Items,2709,-1780,339.21,-513.37,1819,1598,3921,2772,3001,1967,Upgrade
13,Gain (Loss) on Sale of Investments,-520.32,-172.39,-,73.97,-,-54.06,125.33,155.48,208.07,14.6,Upgrade
14,Gain (Loss) on Sale of Assets,0.04,170.39,0.9,348.42,68.07,46.11,-123,-55.01,-144.92,17.39,Upgrade
15,Asset Writedown,-4916,-5510,-1391,-1320,304.35,-33.65,256.72,134.32,462.24,672.61,Upgrade
16,Other Unusual Items,-,131.5,-,38.58,-,-,-,-3.59,33.67,-59.32,Upgrade
17,Pretax Income,-2728,-7160,-1051,-1372,2192,1556,4180,3003,3560,2613,Upgrade
18,Income Tax Expense,696.44,218.47,-28.96,371.71,648.42,598.2,1469,1074,1043,783.19,Upgrade
19,Earnings From Continuing Operations,-3424,-7379,-1022,-1744,1543,957.87,2711,1929,2517,1829,Upgrade
20,Minority Interest in Earnings,-258.14,512.89,-102.82,494.21,-268.98,-264.92,-333.87,-240.15,-402.24,-232.65,Upgrade
21,Net Income,-3682,-6866,-1125,-1250,1274,692.95,2377,1689,2114,1597,Upgrade
22,Preferred Dividends & Other Adjustments,-,-,-,-,-,-,-,-,-,3.56,Upgrade
23,Net Income to Common,-3682,-6866,-1125,-1250,1274,692.95,2377,1689,2114,1593,Upgrade
24,Net Income Growth,-,-,-,-,-46.40%,-58.97%,12.42%,5.76%,8.51%,14.31%,Upgrade
25,Shares Outstanding (Basic),4223,4223,4223,4223,4222,4222,4222,4210,4182,4145,Upgrade
26,Shares Outstanding (Diluted),4223,4223,4223,4223,4222,4230,4269,4276,4265,4215,Upgrade
27,Shares Change (YoY),-,0.01%,0.02%,-0.17%,-1.11%,-1.07%,0.10%,1.44%,1.54%,7.09%,Upgrade
28,EPS (Basic),-0.87,-1.63,-0.27,-0.30,0.30,0.16,0.56,0.40,0.51,0.38,Upgrade
29,EPS (Diluted),-0.87,-1.63,-0.27,-0.30,0.30,0.16,0.56,0.40,0.50,0.38,Upgrade
30,EPS Growth,-,-,-,-,-45.82%,-58.70%,12.30%,4.49%,8.77%,8.99%,Upgrade
31,Free Cash Flow,-1019,-2280,7301,7127,9171,3194,-6974,2399,-2614,-7222,Upgrade
32,Free Cash Flow Per Share,-0.24,-0.54,1.73,1.69,2.17,0.76,-1.63,0.56,-0.61,-1.71,Upgrade
33,Dividend Per Share,-,-,-,-,-,0.047,0.100,0.144,0.100,0.127,Upgrade
34,Dividend Growth,-,-,-,-,-,-67.44%,-0.48%,13.67%,14.04%,1.00%,Upgrade
35,Operating Margin,13.85%,-0.27%,3.64%,0.50%,15.16%,7.52%,18.50%,12.20%,19.06%,14.70%,Upgrade
36,Profit Margin,-14.84%,-59.81%,-11.86%,-11.04%,8.28%,3.99%,11.66%,9.69%,13.97%,14.55%,Upgrade
37,Free Cash Flow Margin,-4.11%,-19.86%,77.00%,62.96%,59.61%,18.41%,-34.21%,13.76%,-17.27%,-65.97%,Upgrade
38,EBITDA,3468,14.47,380.01,95.76,2365,1327,3806,2158,2906,1629,Upgrade
39,D&A For EBITDA,31.45,45.55,35.05,38.97,32.09,21.07,34.23,31.8,22.1,20.01,Upgrade
40,EBIT,3437,-31.08,344.96,56.79,2333,1305,3772,2127,2884,1609,Upgrade
