,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,5234,8353,7454,4983,8470,10871,12974,16806,12936,-,Upgrade
1,Revenue Growth (YoY),-29.78%,67.63%,-11.99%,-54.16%,-34.72%,-35.32%,0.29%,-,21.50%,-,Upgrade
2,Cost of Revenue,9054,11463,9521,9632,7001,10131,9074,11625,8758,-,Upgrade
3,Gross Profit,-3820,-3110,-2067,-4649,1469,740.33,3900,5181,4178,-,Upgrade
4,"Selling, General & Admin",1199,1424,1323,1551,1522,1976,1671,1649,1135,-,Upgrade
5,Other Operating Expenses,-,-,-,-,-,-,-,2.32,0.66,-,Upgrade
6,Operating Expenses,1199,1424,1323,1551,1522,1976,1671,1651,1135,-,Upgrade
7,Operating Income,-5019,-4534,-3391,-6200,-53.35,-1236,2229,3530,3043,-,Upgrade
8,Interest Expense,-1911,-1518,-1335,-21.1,-107.75,-,-762.75,-487.94,-546.3,-,Upgrade
9,Interest & Investment Income,23.42,129.66,147.54,260.71,255.23,1061,289.66,326.05,385.78,-,Upgrade
10,Earnings From Equity Investments,-928.82,-308.8,-4702,-3917,48.31,763.8,1502,1352,1130,-,Upgrade
11,Currency Exchange Gain (Loss),33.47,-210.5,210.5,-299.99,299.99,-59.39,59.39,-,-,-,Upgrade
12,Other Non Operating Income (Expenses),453.08,-123.19,523.27,-465.3,566.63,382.17,536.38,-243.17,833.38,-,Upgrade
13,EBT Excluding Unusual Items,-7348,-6565,-8546,-10642,1009,911.74,3853,4476,4846,-,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,-,-21.83,-,-,-,-,Upgrade
15,Asset Writedown,-470.91,-1262,-1254,-804.05,-259.98,-602.13,-60.12,62.98,352.17,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,-,326.05,-,-,Upgrade
17,Pretax Income,-7819,-7827,-9800,-11446,749.08,287.78,3793,4865,5198,-,Upgrade
18,Income Tax Expense,313.87,1223,128.99,-1099,244.4,578.29,939.84,1736,1662,-,Upgrade
19,Earnings From Continuing Operations,-8133,-9050,-9929,-10347,504.68,-290.51,2853,3129,3536,-,Upgrade
20,Earnings From Discontinued Operations,-,-,-,-,-,-,-,111.7,124.48,-,Upgrade
21,Net Income to Company,-8133,-9050,-9929,-10347,504.68,-290.51,2853,3241,3660,-,Upgrade
22,Minority Interest in Earnings,-90.65,206.1,40.22,671.32,-69.68,-40.71,-100.88,-80.42,-144.3,-,Upgrade
23,Net Income,-8224,-8844,-9889,-9676,435,-331.22,2753,3161,3516,-,Upgrade
24,Net Income to Common,-8224,-8844,-9889,-9676,435,-331.22,2753,3161,3516,-,Upgrade
25,Net Income Growth,-,-,-,-,-84.20%,-,-21.71%,-,-41.04%,-,Upgrade
26,Shares Outstanding (Basic),3419,3419,3419,3207,3183,3182,3180,3178,3176,-,Upgrade
27,Shares Outstanding (Diluted),3419,3419,3419,3208,3184,3184,3182,3182,3180,-,Upgrade
28,Shares Change (YoY),0.01%,6.58%,7.36%,0.74%,0.06%,0.06%,0.07%,-,0.08%,-,Upgrade
29,EPS (Basic),-2.41,-2.59,-2.89,-3.02,0.14,-0.10,0.87,0.99,1.11,-,Upgrade
30,EPS (Diluted),-2.41,-2.59,-2.89,-3.02,0.14,-0.10,0.86,0.99,1.11,-,Upgrade
31,EPS Growth,-,-,-,-,-84.20%,-,-21.80%,-,-41.07%,-,Upgrade
32,Free Cash Flow,1320,356.45,628.82,6253,3791,-2849,1451,-1726,1677,-,Upgrade
33,Free Cash Flow Per Share,0.39,0.10,0.18,1.95,1.19,-0.89,0.46,-0.54,0.53,-,Upgrade
34,Dividend Per Share,-,-,-,-,-,-,0.370,0.530,0.400,-,Upgrade
35,Dividend Growth,-,-,-,-,-,-,-7.50%,-,25.00%,-,Upgrade
36,Operating Margin,-95.89%,-54.28%,-45.49%,-124.42%,-0.63%,-11.37%,17.18%,21.00%,23.52%,-,Upgrade
37,Profit Margin,-157.12%,-105.88%,-132.66%,-194.17%,5.14%,-3.05%,21.22%,18.81%,27.18%,-,Upgrade
38,Free Cash Flow Margin,25.21%,4.27%,8.44%,125.47%,44.76%,-26.21%,11.19%,-10.27%,12.96%,-,Upgrade
39,EBITDA,-4879,-4415,-3210,-6096,151.85,-1126,2392,3597,3180,-,Upgrade
40,D&A For EBITDA,140.05,119.41,180.83,104.1,205.2,109.92,163.17,67.42,136.96,59.79,Upgrade
41,EBIT,-5019,-4534,-3391,-6200,-53.35,-1236,2229,3530,3043,-,Upgrade
