,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,930.28,1068,781.94,1295,1147,972.42,747.01,1227,998.03,836.62,527.59,1654,985.38,921.14,726.3,1422,1143,941.96,864.03,1582,Upgrade
1,Other Revenue,-11.24,11.24,-,21.3,-10.12,10.12,-,26.7,-10.02,10.02,-,78.72,-11.26,11.26,-,50.16,-6,6,-,25.83,Upgrade
2,Revenue,919.04,1080,781.94,1316,1137,982.55,747.01,1254,988.01,846.64,527.59,1733,974.12,932.4,726.3,1472,1137,947.95,864.03,1608,Upgrade
3,Revenue Growth (YoY),-19.18%,9.88%,4.67%,4.96%,15.09%,16.05%,41.59%,-27.63%,1.43%,-9.20%,-27.36%,17.66%,-14.30%,-1.64%,-15.94%,-8.40%,-0.57%,-10.69%,-3.09%,11.05%,Upgrade
4,Cost of Revenue,867.81,983.01,737.7,1159,1037,911.84,715.34,1195,904.07,767.67,494.58,1611,866.29,842.14,565.02,1266,947.32,787.74,734.97,1410,Upgrade
5,Gross Profit,51.24,96.57,44.23,156.9,100.59,70.71,31.68,58.71,83.94,78.97,33.01,121.24,107.83,90.25,161.28,206.82,189.33,160.21,129.06,197.62,Upgrade
6,"Selling, General & Admin",62.01,63.81,57.97,91.89,74.55,61.83,54.04,89.71,58.94,54.85,60.48,50.73,92.76,56.67,75.69,93.59,77.83,60.01,69.41,67.27,Upgrade
7,Research & Development,31.16,34.36,23.73,30.34,30.37,29.43,25.73,40.07,34.91,26.48,21,17.55,42.21,40.33,20.5,23.92,42.17,31.24,21.39,54.68,Upgrade
8,Other Operating Expenses,-3.23,2.63,-0.79,11.52,1.69,1.19,-0.3,9.98,0.9,0.04,1.79,11.93,9.87,1.02,-1.22,17.64,4.68,0.82,7.06,35.54,Upgrade
