,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,166.07,-,200.64,-,265.59,419.54,307.62,425.95,363.39,337.67,Upgrade
1,Revenue Growth (YoY),-17.23%,-,-24.45%,-,-13.67%,-1.50%,-15.35%,26.15%,40.83%,37.93%,Upgrade
2,Cost of Revenue,146.14,-,175.37,-,210,322.18,213.32,313.67,255.89,223.85,Upgrade
3,Gross Profit,19.93,-,25.27,-,55.59,97.36,94.3,112.29,107.5,113.82,Upgrade
4,"Selling, General & Admin",32.15,-,32.95,-,44.63,44.29,39.34,33.08,30.33,31.22,Upgrade
5,Other Operating Expenses,2.16,-,10.68,-,4.08,6.21,2.26,7.06,0.26,3.64,Upgrade
6,Operating Expenses,32.39,-,43.64,-,48.72,79.19,41.6,47.84,32.41,36.99,Upgrade
7,Operating Income,-12.46,-,-18.38,-,6.87,18.18,52.7,64.45,75.09,76.83,Upgrade
8,Interest Expense,-0.91,-,-2.05,-,-3.15,-3.36,-3.16,-4.2,-5.36,-6.76,Upgrade
9,Interest & Investment Income,5.8,-,6.6,-,6.12,1.81,6.7,3.97,3.32,2.27,Upgrade
10,Earnings From Equity Investments,-11.04,-,-10.53,-,-10.58,-4.98,-5.85,3.15,5.32,1.83,Upgrade
11,Currency Exchange Gain (Loss),-0.23,-,0.88,-,-0.91,-0.94,1.21,-2.39,-0.39,-1.1,Upgrade
12,Other Non Operating Income (Expenses),-,-,-,-,-,-,-,-,-,-0.24,Upgrade
13,EBT Excluding Unusual Items,-18.83,-,-23.48,-,-1.66,10.71,51.59,64.97,77.97,72.83,Upgrade
14,Gain (Loss) on Sale of Assets,-0.01,-,-0.1,-,27.2,-0.57,-0.04,-1.25,-12.42,-1.42,Upgrade
15,Legal Settlements,-,-,-,-,-,-1.35,-,-2.73,-,2.23,Upgrade
16,Other Unusual Items,-,-,-,-,-1.33,1.53,-1.53,1.98,-1.98,-6.02,Upgrade
17,Pretax Income,-18.85,-,-23.58,-,24.22,10.33,50.03,62.97,63.58,67.62,Upgrade
18,Income Tax Expense,4.86,-,6.4,-,11.41,-3.61,11.04,15.69,8.81,10.89,Upgrade
19,Earnings From Continuing Operations,-23.71,-,-29.98,-,12.81,13.93,38.98,47.28,54.76,56.73,Upgrade
20,Earnings From Discontinued Operations,-,-,-7.27,-,-,-,-,-,-,-,Upgrade
21,Net Income to Company,-23.71,-,-37.25,-,12.81,13.93,38.98,47.28,54.76,56.73,Upgrade
22,Minority Interest in Earnings,3.46,-,4.08,-,1.95,-2.26,-10.24,-11.07,-16.4,-17.55,Upgrade
23,Net Income,-20.25,-,-33.17,-,14.76,11.67,28.75,36.22,38.36,39.18,Upgrade
24,Net Income to Common,-20.25,-,-33.17,-,14.76,11.67,28.75,36.22,38.36,39.18,Upgrade
25,Net Income Growth,-,-,-,-,-48.65%,-67.77%,-25.06%,-7.57%,2554.67%,8.72%,Upgrade
26,Shares Outstanding (Basic),3036,-,3036,-,3036,3036,3036,3036,3036,3036,Upgrade
27,Shares Outstanding (Diluted),3036,-,3036,-,3036,3040,3036,3036,3036,3036,Upgrade
28,Shares Change (YoY),-,-,-0.02%,-,0.02%,0.13%,-,-,-,-,Upgrade
29,EPS (Basic),-0.01,-,-0.01,-,0.00,0.00,0.01,0.01,0.01,0.01,Upgrade
30,EPS (Diluted),-0.01,-,-0.01,-,0.00,0.00,0.01,0.01,0.01,0.01,Upgrade
31,EPS Growth,-,-,-,-,-48.65%,-68.12%,-25.06%,-7.56%,2554.62%,8.73%,Upgrade
32,Free Cash Flow,20.15,-,-22.85,-,-9.61,21.44,55.92,107.5,36.04,68.43,Upgrade
33,Free Cash Flow Per Share,0.01,-,-0.01,-,-0.00,0.01,0.02,0.04,0.01,0.02,Upgrade
34,Operating Margin,-7.50%,-,-9.16%,-,2.59%,4.33%,17.13%,15.13%,20.66%,22.75%,Upgrade
35,Profit Margin,-12.19%,-,-16.53%,-,5.56%,2.78%,9.34%,8.50%,10.56%,11.60%,Upgrade
36,Free Cash Flow Margin,12.13%,-,-11.39%,-,-3.62%,5.11%,18.18%,25.24%,9.92%,20.27%,Upgrade
37,EBITDA,22.04,-,17.78,-,45.5,58.58,92.63,100.85,108.59,109.15,Upgrade
38,D&A For EBITDA,34.5,36.21,36.15,36.97,38.63,40.4,39.93,36.41,33.51,32.32,Upgrade
39,EBIT,-12.46,-,-18.38,-,6.87,18.18,52.7,64.45,75.09,76.83,Upgrade
