,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Cash & Equivalents,2.78,2.78,6.01,-,8.18,-,12.05,-,19.59,-,10.65,-,8.22,-,18.72,-,23.52,-,28.07,-,Upgrade
1,Cash & Short-Term Investments,2.78,2.78,6.01,8.18,8.18,12.05,12.05,-,19.59,10.65,10.65,-,8.22,18.72,18.72,-,23.52,28.07,28.07,-,Upgrade
2,Cash Growth,-66.00%,-76.92%,-50.08%,-,-58.25%,13.09%,13.09%,-,138.19%,-43.09%,-43.09%,-,-65.04%,-33.32%,-33.32%,-,-27.15%,-0.40%,-0.40%,-,Upgrade
3,Accounts Receivable,100.75,100.75,100.91,-,149.98,-,155.09,-,151.21,-,153.97,-,171.19,-,171.85,-,119.05,-,95.07,-,Upgrade
4,Other Receivables,1.03,1.03,1.2,-,0.58,-,2.13,-,6.14,-,2.14,-,1.14,-,1.19,-,0.93,-,0.4,-,Upgrade
5,Receivables,101.78,101.78,102.1,-,150.57,-,157.22,-,157.34,-,156.11,-,172.33,-,173.04,-,119.98,-,95.47,-,Upgrade
6,Prepaid Expenses,1.59,1.59,1.34,-,-,-,1.49,-,2.27,-,1.65,-,2.63,-,2.12,-,1.88,-,-,-,Upgrade
7,Other Current Assets,7.35,7.35,9.41,-,9.37,-,9.24,-,10.27,-,15.26,-,20.33,-,20.21,-,20.21,-,15,-,Upgrade
8,Total Current Assets,113.51,113.51,118.86,-,168.11,-,180,-,189.47,-,183.67,-,203.52,-,214.09,-,165.6,-,138.54,-,Upgrade
9,"Property, Plant & Equipment",0.77,0.77,1.24,-,0.31,-,0.51,-,0.8,-,1.37,-,1.55,-,2.16,-,1.52,-,1.99,-,Upgrade
10,Long-Term Deferred Tax Assets,9.63,9.63,10.7,-,5.84,-,5.74,-,3.92,-,3.07,-,0.36,-,0.37,-,0.21,-,0.21,-,Upgrade
11,Total Assets,123.91,123.91,130.8,-,174.26,-,186.24,-,194.18,-,188.11,-,205.43,-,216.62,-,167.32,-,140.74,-,Upgrade
12,Accounts Payable,30.7,30.7,31.03,-,32.87,-,40.86,-,39.65,-,41.23,-,35.54,-,40.95,-,25.96,-,23.18,-,Upgrade
13,Accrued Expenses,-,-,5.44,-,-,-,4.91,-,-,-,5.7,-,-,-,4.56,-,-,-,3.82,-,Upgrade
14,Short-Term Debt,21.85,21.85,27.34,-,38.2,-,38.35,-,38.61,-,26.82,-,32.65,-,38.22,-,26.56,-,6.45,-,Upgrade
15,Current Portion of Leases,0.63,0.63,0.83,-,0.04,-,0.14,-,0.46,-,0.75,-,0.6,-,0.74,-,0.46,-,0.65,-,Upgrade
16,Current Income Taxes Payable,-,-,-,-,-,-,-,-,-,-,-,-,3.97,-,5.62,-,5.44,-,3.52,-,Upgrade
17,Other Current Liabilities,2.75,2.75,0.28,-,2.9,-,0.35,-,4.23,-,0.41,-,4.36,-,1.2,-,4.23,-,0.1,-,Upgrade
18,Total Current Liabilities,55.93,55.93,64.92,-,74,-,84.62,-,82.94,-,74.9,-,77.12,-,91.29,-,62.65,-,37.7,-,Upgrade
19,Long-Term Leases,-,-,0.22,-,-,-,-,-,0.03,-,0.13,-,0.26,-,0.54,-,0.05,-,0.18,-,Upgrade
20,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.73,-,0.73,-,Upgrade
21,Total Liabilities,55.93,55.93,65.14,-,74,-,84.62,-,82.97,-,75.04,-,77.38,-,91.83,-,63.43,-,38.62,-,Upgrade
22,Common Stock,6.49,6.49,6.49,-,6.49,-,6.49,-,6.49,-,6.49,-,5.74,-,5.74,-,5.74,-,5.74,-,Upgrade
23,Additional Paid-In Capital,62.23,62.23,62.23,-,62.23,-,62.23,-,62.23,-,62.23,-,52.82,-,52.82,-,52.82,-,52.82,-,Upgrade
24,Retained Earnings,13.08,13.08,10.76,-,45.36,-,46.67,-,56,-,57.87,-,83,-,79.69,-,58.79,-,57.12,-,Upgrade
25,Comprehensive Income & Other,-13.82,-13.82,-13.82,-,-13.81,-,-13.76,-,-13.51,-,-13.51,-,-13.51,-,-13.46,-,-13.46,-,-13.56,-,Upgrade
26,Shareholders' Equity,67.98,67.98,65.66,100.26,100.26,101.63,101.63,-,111.21,113.08,113.08,-,128.05,124.79,124.79,-,103.89,102.12,102.12,-,Upgrade
27,Total Liabilities & Equity,123.91,123.91,130.8,-,174.26,-,186.24,-,194.18,-,188.11,-,205.43,-,216.62,-,167.32,-,140.74,-,Upgrade
28,Total Debt,22.48,22.48,28.38,38.23,38.23,38.49,38.49,-,39.1,27.7,27.7,-,33.52,39.5,39.5,-,27.07,7.28,7.28,-,Upgrade
29,Net Cash (Debt),-19.7,-19.7,-22.37,-30.05,-30.05,-26.45,-26.45,-,-19.51,-17.04,-17.04,-,-25.29,-20.78,-20.78,-,-3.55,20.79,20.79,-,Upgrade
30,Net Cash Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.21%,38.21%,-,Upgrade
31,Net Cash Per Share,-0.12,-0.12,-0.14,-0.19,-0.19,-0.16,-0.16,-,-0.12,-0.11,-0.11,-,-0.18,-0.14,-0.14,-,-0.02,0.14,0.14,-,Upgrade
32,Filing Date Shares Outstanding,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,162.25,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,Upgrade
