,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Revenue,39.15,39.15,21.59,22.91,35.96,34.11,47.24,36.67,50.72,49.39,48.12,25.94,52.61,48.16,78.5,52.99,49.93,39.81,43.39,37.39,Upgrade
1,Revenue Growth (YoY),8.87%,14.77%,-54.30%,-37.53%,-29.10%,-30.94%,-1.83%,41.39%,-3.59%,2.55%,-38.70%,-51.06%,5.36%,20.99%,80.93%,41.73%,-6.15%,-29.56%,-16.58%,-19.46%,Upgrade
2,Cost of Revenue,32.65,32.65,27.87,21.6,30.24,31.8,49.79,35.87,51.26,46.62,44.35,48.1,47.64,41.95,58.88,45.57,40.4,34.71,26.86,27.77,Upgrade
3,Gross Profit,6.5,6.5,-6.27,1.31,5.72,2.31,-2.55,0.8,-0.54,2.77,3.77,-22.17,4.97,6.21,19.62,7.42,9.53,5.09,16.52,9.62,Upgrade
4,"Selling, General & Admin",4.21,4.21,5.8,4.22,4.42,3.92,5.7,4.08,4.36,3.76,5.61,4.59,3.57,3.06,3.89,3.07,4.22,4.13,5.02,4.38,Upgrade
5,Other Operating Expenses,-0.08,-0.08,0.18,-0.07,-0.07,-0.04,5.57,-1.5,-4.04,-0.04,0.49,-0.02,-0.02,-0.72,2.7,-2.26,-0.37,-0.07,0.14,-0.06,Upgrade
6,Operating Expenses,4.32,4.32,18.29,4.07,4.41,3.82,11.51,2.58,0.27,3.77,6.1,4.35,3.56,2.18,7.2,0.8,3.95,3.96,6.29,4.37,Upgrade
7,Operating Income,2.18,2.18,-24.57,-2.76,1.31,-1.51,-14.06,-1.77,-0.81,-1,-2.33,-26.52,1.41,4.04,12.43,6.63,5.58,1.14,10.23,5.25,Upgrade
8,Interest Expense,-0.39,-0.39,-0.38,-0.44,-0.49,-0.5,-0.46,-0.47,-0.43,-0.47,-0.48,-0.45,-0.5,-0.44,-0.39,-0.35,-0.16,-0.08,-0.14,-0.12,Upgrade
