,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,7421,7516,5323,7887,7841,9037,9670,14088,16073,14066,19764,19247,28391,40875,31734,23724,20042,17786,17990,10497,9893,Upgrade
1,Market Cap Growth,-16.83%,-16.83%,-44.96%,-44.02%,-51.22%,-35.75%,-51.07%,-26.80%,-43.39%,-65.59%,-37.72%,-18.87%,41.66%,129.81%,76.40%,126.01%,102.57%,55.47%,101.84%,-3.19%,67.08%,Upgrade
2,Enterprise Value,8317,7665,6240,8501,8455,9117,10430,14332,16316,13979,19507,18550,27695,39966,30439,22467,19782,17479,17754,10333,9774,Upgrade
3,Last Close Price,37.31,37.80,26.77,39.09,38.87,44.80,47.93,69.70,79.52,69.59,97.78,95.10,140.28,201.96,156.80,117.16,104.69,92.94,94.26,54.89,51.74,Upgrade
4,PE Ratio,42.76,42.92,29.22,41.71,39.73,41.33,35.16,46.78,51.15,47.88,76.48,39.47,58.35,84.41,66.37,105.08,108.80,100.50,105.74,71.52,65.06,Upgrade
5,Forward PE,32.44,32.66,22.35,26.04,27.44,22.80,22.79,30.17,37.00,35.33,52.38,47.80,65.42,88.30,107.47,85.80,74.64,70.61,82.97,52.16,42.35,Upgrade
6,PS Ratio,4.75,4.81,3.27,4.59,4.54,5.31,5.67,8.58,10.08,9.48,15.03,15.38,23.63,34.07,26.80,20.86,19.61,19.26,21.64,15.42,14.94,Upgrade
7,PB Ratio,2.60,2.59,1.86,2.74,2.77,3.22,3.49,5.18,6.05,5.51,8.08,7.11,10.80,16.08,12.86,12.01,10.58,19.75,21.71,13.45,13.35,Upgrade
8,P/TBV Ratio,3.08,3.08,2.22,3.27,3.31,3.86,4.20,6.25,7.34,6.74,9.98,9.46,14.49,21.73,17.50,12.42,10.95,21.28,23.56,14.54,14.45,Upgrade
9,P/FCF Ratio,38.58,39.08,50.97,136.10,-113.74,-,-,-,-,-,-,-,-,-,-,93.93,102.08,131.66,200.15,10011.75,-212.87,Upgrade
10,P/OCF Ratio,26.17,26.17,19.69,34.72,31.76,43.29,30.25,46.69,65.18,97.70,224.15,192.09,-,107.48,92.68,63.05,73.82,73.75,81.00,66.03,77.87,Upgrade
11,EV/Sales Ratio,5.33,4.91,3.84,4.94,4.90,5.36,6.12,8.73,10.23,9.42,14.83,14.82,23.05,33.31,25.71,19.75,19.35,18.93,21.36,15.17,14.76,Upgrade
12,EV/EBITDA Ratio,24.01,23.31,19.04,22.95,23.58,26.66,30.82,42.84,46.91,41.00,63.29,56.11,90.70,128.20,95.45,83.40,84.38,81.22,93.82,63.83,53.60,Upgrade
13,EV/EBIT Ratio,39.24,36.16,28.69,32.08,32.54,36.49,40.96,55.41,58.23,49.64,76.18,64.52,102.79,141.21,104.60,91.36,93.40,90.38,105.38,72.77,59.77,Upgrade
14,EV/FCF Ratio,43.24,39.85,59.75,146.70,-122.65,-,-,-,-,-,-,-,-,-,-,88.95,100.76,129.39,197.52,9854.64,-210.29,Upgrade
15,Debt / Equity Ratio,0.51,0.51,0.48,0.55,0.62,0.66,0.65,0.64,0.59,0.70,0.60,0.20,0.14,0.11,0.10,0.09,0.06,0.12,0.13,0.08,0.08,Upgrade
16,Debt / EBITDA Ratio,4.31,3.45,6.03,4.34,5.82,4.33,4.52,5.55,6.72,4.34,3.79,1.45,1.84,0.96,0.52,0.63,0.53,0.35,0.41,0.47,0.41,Upgrade
17,Debt / FCF Ratio,7.76,7.76,13.26,27.23,-25.37,-,-,-,-,-,-,-,-,-,-,0.67,0.61,0.82,1.24,57.22,-1.30,Upgrade
18,Asset Turnover,0.32,0.30,0.30,0.34,0.35,0.36,0.31,0.33,0.38,0.38,0.37,0.34,0.34,0.46,0.46,0.63,0.80,0.93,0.62,0.81,Upgrade,
19,Inventory Turnover,1.16,0.99,1.26,1.16,1.53,1.36,1.50,1.21,1.53,1.53,1.50,1.40,1.67,1.51,1.99,1.93,2.00,1.78,2.43,1.62,2.19,Upgrade
20,Quick Ratio,1.24,1.24,2.69,1.29,1.97,1.67,2.76,1.73,2.64,1.48,2.01,1.22,1.66,1.60,2.07,3.09,3.25,1.02,1.10,0.96,1.10,Upgrade
