,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,79.67,348.38,242.08,156,190.56,102.72,253.16,437.74,285.65,273.38,Upgrade
1,Short-Term Investments,13.09,20.51,19.94,22.92,24.76,21.54,49.53,38.43,48.91,43.76,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,53,Upgrade
3,Cash & Short-Term Investments,92.76,368.89,262.02,178.92,215.32,124.26,302.69,476.17,334.56,370.14,Upgrade
4,Cash Growth,-64.60%,106.17%,21.69%,43.99%,-28.87%,-73.90%,-9.53%,28.65%,-9.61%,-14.91%,Upgrade
5,Accounts Receivable,7.66,13.8,10.75,9.1,23.82,39.64,55.49,72.87,60.47,83.37,Upgrade
6,Receivables,7.66,13.8,10.75,19.24,37.45,39.64,55.49,72.87,60.47,83.37,Upgrade
7,Inventory,2.08,2.34,2.48,2.9,2.09,1.79,2.29,1.98,2.71,2.77,Upgrade
8,Prepaid Expenses,4.58,5.73,6.2,10.14,5.84,5.94,-,8.86,7.87,-,Upgrade
9,Restricted Cash,491.1,18.77,19.22,18.77,22.3,22,22.21,13.91,-,-,Upgrade
10,Total Current Assets,598.18,409.53,300.67,229.96,283,193.64,382.68,573.8,405.61,456.27,Upgrade
11,"Property, Plant & Equipment",2019,2094,2123,2153,2041,2021,1952,1764,1676,1681,Upgrade
12,Other Intangible Assets,58.41,59.76,61.12,62.48,63.84,65.2,66.56,67.91,69.27,70.63,Upgrade
13,Other Long-Term Assets,157.18,182.33,162.26,143.91,155.54,138.16,134.31,134.51,129.45,129.52,Upgrade
14,Total Assets,2838,2751,2653,2590,2544,2427,2545,2549,2289,2347,Upgrade
15,Accounts Payable,26.3,14.34,12.37,34.26,35.27,25.04,16.99,20.04,3.71,7.55,Upgrade
16,Current Portion of Long-Term Debt,472.12,471.02,-,-,-,-,-,298.55,296.68,-,Upgrade
17,Current Portion of Leases,4.46,3.98,6.9,10.84,12.12,13.5,9.81,7.81,2.96,2.76,Upgrade
18,Current Income Taxes Payable,2.15,2.03,1.92,1.8,6.28,4.83,10.35,3.41,-,2.97,Upgrade
19,Current Unearned Revenue,6.92,6.79,7.54,8.78,8.72,8.63,8.58,8.58,9.71,9.96,Upgrade
20,Other Current Liabilities,169.02,155.04,155.7,143,125.52,99.37,211.44,128.4,305.89,151.86,Upgrade
21,Total Current Liabilities,680.96,653.2,184.43,198.67,187.9,151.37,257.16,466.78,618.95,175.1,Upgrade
22,Long-Term Debt,70,-,469.92,468.83,544.84,542.95,541.37,337.1,-,294.81,Upgrade
23,Long-Term Leases,48.75,50.37,52.3,54.01,56.17,57.45,54.87,56.07,49.08,48.84,Upgrade
24,Long-Term Unearned Revenue,4,7,10,13,16.75,20.5,24.25,28,31.02,35.4,Upgrade
25,Other Long-Term Liabilities,8.93,15.64,6.09,5.83,5.59,5.35,5.13,4.91,4.71,4.5,Upgrade
26,Total Liabilities,812.64,726.21,722.75,740.33,811.25,777.62,882.78,892.86,703.75,558.65,Upgrade
27,Common Stock,55.29,55.29,55.29,54.78,54.26,54.26,54.26,54.26,54.26,54.26,Upgrade
28,Additional Paid-In Capital,806.92,806.92,806.92,806.92,806.92,806.92,806.92,806.92,806.92,806.92,Upgrade
29,Retained Earnings,864.17,865.14,770.38,687.92,633.88,581.18,650.97,809.88,740.57,940.89,Upgrade
30,Comprehensive Income & Other,299.24,297.3,297.26,299.71,237.51,207.16,150.24,-14.6,-16.1,-13.7,Upgrade
31,Shareholders' Equity,2026,2025,1930,1849,1733,1650,1662,1656,1586,1788,Upgrade
32,Total Liabilities & Equity,2838,2751,2653,2590,2544,2427,2545,2549,2289,2347,Upgrade
33,Total Debt,595.33,525.37,529.13,533.67,613.12,613.9,606.04,699.53,348.72,346.41,Upgrade
34,Net Cash (Debt),-502.57,-156.48,-267.11,-354.75,-397.81,-489.64,-303.35,-223.36,-14.16,23.72,Upgrade
35,Net Cash Growth,-,-,-,-,-,-,-,-,-,-83.51%,Upgrade
36,Net Cash Per Share,-0.11,-0.04,-0.06,-0.08,-0.09,-0.11,-0.07,-0.05,-0.00,0.01,Upgrade
37,Filing Date Shares Outstanding,4423,4423,4423,4423,4423,4423,4423,4423,4423,4423,Upgrade
38,Total Common Shares Outstanding,4423,4423,4423,4423,4423,4423,4423,4423,4423,4423,Upgrade
39,Working Capital,-82.78,-243.67,116.24,31.3,95.1,42.27,125.52,107.02,-213.33,281.17,Upgrade
40,Book Value Per Share,0.46,0.46,0.44,0.42,0.39,0.37,0.38,0.37,0.36,0.40,Upgrade
41,Tangible Book Value,1967,1965,1869,1787,1669,1584,1596,1589,1516,1718,Upgrade
42,Tangible Book Value Per Share,0.44,0.44,0.42,0.40,0.38,0.36,0.36,0.36,0.34,0.39,Upgrade
43,Land,-,80,-,80,-,80,-,80,-,80,Upgrade
44,Buildings,-,845.42,-,845.42,-,846.46,-,845.42,-,845.42,Upgrade
45,Machinery,-,235.7,-,244.78,-,243.78,-,265.07,-,270.98,Upgrade
46,Construction In Progress,-,858.86,-,843.58,-,617.19,-,427.22,-,356.53,Upgrade
