,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,7293,8301,7419,7492,9205,7923,8648,8795,7618,7324,5601,5713,5818,6171,5674,6020,6193,5761,5782,6074,6842,Upgrade
1,Market Cap Growth,4.77%,4.77%,-14.22%,-14.81%,20.83%,8.18%,54.41%,53.95%,30.95%,18.68%,-1.29%,-5.10%,-6.06%,7.13%,-1.87%,-0.89%,-9.48%,-12.19%,-19.06%,-24.48%,12.21%,Upgrade
2,Enterprise Value,4199,5179,4194,4262,6106,5028,5662,6169,4993,4898,3119,3511,3616,3971,3435,3821,3994,3681,3764,5308,6075,Upgrade
3,Last Close Price,7.01,7.90,7.06,6.86,8.43,7.25,7.92,7.74,6.70,6.45,4.93,4.77,4.85,4.98,4.58,4.68,4.82,4.48,4.50,4.55,5.12,Upgrade
4,PE Ratio,10.43,11.71,10.55,10.86,13.43,11.91,13.06,13.22,11.58,10.61,8.31,8.37,8.73,9.91,9.06,9.59,10.30,9.03,8.80,8.86,9.28,Upgrade
5,Forward PE,-,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,8.41,8.86,8.53,8.84,7.70,9.14,Upgrade
6,PS Ratio,0.67,0.75,0.70,0.72,0.95,0.85,0.88,0.91,0.80,0.73,0.60,0.60,0.61,0.72,0.76,0.92,1.18,1.08,1.05,1.02,1.02,Upgrade
7,PB Ratio,1.16,1.19,1.09,1.08,1.34,1.20,1.34,1.34,1.18,1.18,0.93,0.93,0.96,1.03,0.98,1.03,1.07,1.04,1.08,1.12,1.27,Upgrade
8,P/TBV Ratio,1.39,1.39,1.27,1.25,1.51,1.36,1.53,1.51,1.34,1.34,1.05,1.05,1.09,1.18,1.11,1.17,1.22,1.18,1.23,1.27,1.46,Upgrade
9,P/FCF Ratio,9.50,10.81,8.46,12.39,16.68,10.07,13.19,12.64,11.55,13.19,11.00,14.81,16.71,-,10.50,8.94,7.40,5.58,6.61,7.69,9.84,Upgrade
