,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Cash & Equivalents,66.03,66.03,52.61,52.61,38.18,-,39.36,-,43.71,-,37.08,-,37.74,-,49.4,-,51.33,-,26.89,-,Upgrade
1,Short-Term Investments,4.79,4.79,1.96,1.96,11.57,-,1.67,-,6.78,-,1.19,-,5.39,-,6.38,-,6.22,-,2.6,-,Upgrade
2,Trading Asset Securities,-,-,-,-,4.5,-,4.45,-,4.47,-,4.5,-,4.53,-,4.54,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,70.82,70.82,54.57,54.57,54.25,45.48,45.48,54.96,54.96,42.77,42.77,-,47.65,60.31,60.31,-,57.54,29.48,29.48,-,Upgrade
4,Cash Growth,30.56%,55.74%,20.00%,-0.70%,-1.29%,6.32%,6.32%,-,15.33%,-29.08%,-29.08%,-,-17.19%,104.57%,104.57%,-,41.46%,-54.80%,-54.80%,-,Upgrade
5,Accounts Receivable,223.52,223.52,224.17,224.17,206.65,-,206.92,-,205.52,-,197.97,-,176.64,-,159.43,-,143.13,-,139.93,-,Upgrade
6,Other Receivables,-,-,-,-,-,-,0.92,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Receivables,223.52,223.52,224.17,224.17,206.65,-,207.84,-,205.52,-,197.97,-,176.64,-,159.43,-,143.13,-,139.93,-,Upgrade
8,Prepaid Expenses,3.2,3.2,10.84,10.84,-,-,8.53,-,-,-,1.9,-,-,-,-,-,-,-,-,-,Upgrade
9,Other Current Assets,1.41,1.41,0.26,0.26,3.66,-,3.65,-,8.49,-,6.61,-,10.59,-,9.23,-,11.1,-,12,-,Upgrade
10,Total Current Assets,298.95,298.95,289.84,289.84,264.56,-,265.5,-,268.97,-,249.25,-,234.89,-,228.97,-,211.77,-,181.42,-,Upgrade
11,"Property, Plant & Equipment",6.41,6.41,3.42,3.42,4.09,-,5.37,-,5.83,-,6.68,-,7.76,-,8.87,-,10.29,-,6.27,-,Upgrade
12,Other Intangible Assets,0.06,0.06,0.08,0.08,0.1,-,0.06,-,0.08,-,0.09,-,0.2,-,0.2,-,0.29,-,0.39,-,Upgrade
13,Long-Term Deferred Tax Assets,0.5,0.5,0.5,0.5,0.4,-,0.4,-,0.43,-,0.43,-,0.52,-,0.52,-,0.96,-,0.96,-,Upgrade
14,Other Long-Term Assets,8.86,8.86,9.99,9.99,4.22,-,2.98,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Total Assets,314.78,314.78,303.83,303.83,273.37,-,274.31,-,275.31,-,256.44,-,243.37,-,238.55,-,223.32,-,189.04,-,Upgrade
16,Accounts Payable,66.74,66.74,71.14,71.14,60.03,-,64.24,-,66.43,-,64.41,-,61.85,-,65.51,-,70.18,-,52.44,-,Upgrade
17,Accrued Expenses,-,-,7.41,7.41,-,-,7.43,-,6.35,-,6.68,-,-,-,3.27,-,-,-,-,-,Upgrade
18,Short-Term Debt,48.56,48.56,50.11,50.11,37.19,-,34.17,-,30.73,-,14.65,-,9.57,-,7.06,-,0.35,-,0.86,-,Upgrade
19,Current Portion of Leases,5.37,5.37,1.78,1.78,2.89,-,3.05,-,2.83,-,2.79,-,2.52,-,2.69,-,2.81,-,2.04,-,Upgrade
20,Current Income Taxes Payable,0.08,0.08,0.04,0.04,0.11,-,-,-,4.31,-,3.87,-,5.11,-,1.81,-,1.97,-,0.02,-,Upgrade
21,Current Unearned Revenue,20.51,20.51,8.84,8.84,4.63,-,4.63,-,5.07,-,1.02,-,1.04,-,1.04,-,0.68,-,0.5,-,Upgrade
22,Other Current Liabilities,14.13,14.13,5.69,5.69,12.59,-,7.35,-,6.2,-,7.2,-,14.14,-,9.04,-,13.84,-,13.37,-,Upgrade
23,Total Current Liabilities,155.4,155.4,145.02,145.02,117.43,-,120.87,-,121.91,-,100.62,-,94.23,-,90.42,-,89.84,-,69.22,-,Upgrade
24,Long-Term Leases,0.15,0.15,0.66,0.66,0.84,-,1.83,-,2.36,-,3.07,-,4.08,-,4.77,-,5.69,-,1.96,-,Upgrade
25,Total Liabilities,156.84,156.84,146.97,146.97,118.27,-,122.7,-,124.27,-,103.69,-,98.31,-,95.18,-,95.52,-,71.18,-,Upgrade
26,Common Stock,12,12,12,12,12,-,12,-,12,-,12,-,12,-,12,-,12,-,12,-,Upgrade
27,Additional Paid-In Capital,14.44,14.44,14.44,14.44,14.44,-,14.44,-,14.44,-,14.44,-,18.64,-,25.84,-,28.84,-,28.84,-,Upgrade
28,Retained Earnings,92.65,92.65,91.56,91.56,89.81,-,86.3,-,85.73,-,87.45,-,75.56,-,66.67,-,48.09,-,38.16,-,Upgrade
29,Comprehensive Income & Other,38.86,38.86,38.86,38.86,38.86,-,38.86,-,38.86,-,38.86,-,38.86,-,38.86,-,38.86,-,38.86,-,Upgrade
30,Shareholders' Equity,157.95,157.95,156.86,156.86,155.11,151.61,151.61,151.04,151.04,152.75,152.75,-,145.06,143.37,143.37,-,127.79,117.86,117.86,-,Upgrade
31,Total Liabilities & Equity,314.78,314.78,303.83,303.83,273.37,-,274.31,-,275.31,-,256.44,-,243.37,-,238.55,-,223.32,-,189.04,-,Upgrade
32,Total Debt,54.08,54.08,52.56,52.56,40.91,39.05,39.05,35.92,35.92,20.51,20.51,-,16.17,14.51,14.51,-,8.85,4.86,4.86,-,Upgrade
33,Net Cash (Debt),16.74,16.74,2.02,2.02,13.33,6.42,6.42,19.03,19.03,22.27,22.27,-,31.49,45.8,45.8,-,48.7,24.62,24.62,-,Upgrade
34,Net Cash Growth,25.58%,160.67%,-68.60%,-89.40%,-29.94%,-71.15%,-71.15%,-,-39.55%,-51.38%,-51.38%,-,-35.34%,86.00%,86.00%,-,24.53%,-60.99%,-60.99%,-,Upgrade
35,Net Cash Per Share,0.01,0.01,0.00,0.00,0.01,0.01,0.01,0.02,0.02,0.02,0.02,-,0.03,0.04,0.04,-,0.04,0.02,0.02,-,Upgrade
36,Filing Date Shares Outstanding,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,Upgrade
37,Total Common Shares Outstanding,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,1200,Upgrade
38,Working Capital,143.56,143.56,144.82,144.82,147.14,-,144.62,-,147.06,-,148.63,-,140.66,-,138.55,-,121.94,-,112.2,-,Upgrade
39,Book Value Per Share,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-,0.12,0.12,0.12,-,0.11,0.10,0.10,-,Upgrade
40,Tangible Book Value,157.89,157.89,156.78,156.78,155,151.54,151.54,150.96,150.96,152.66,152.66,-,144.86,143.17,143.17,-,127.5,117.47,117.47,-,Upgrade
41,Tangible Book Value Per Share,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,-,0.12,0.12,0.12,-,0.11,0.10,0.10,-,Upgrade
42,Machinery,7.03,7.03,6.96,6.96,6.84,-,6.8,-,6.53,-,6.45,-,6.38,-,6.27,-,6.27,-,6.19,-,Upgrade
43,Leasehold Improvements,0.63,0.63,0.63,0.63,0.63,-,0.63,-,0.63,-,0.63,-,0.63,-,0.53,-,0.53,-,1,-,Upgrade
