,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+12 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Market Capitalization,53,48,52,50,68,66,121,130,125,196,276,486,498,504,510,420,148,83,59,88,101,Upgrade
1,Market Cap Growth,-27.27%,-27.27%,-57.43%,-61.11%,-45.19%,-66.26%,-56.09%,-73.33%,-74.94%,-61.19%,-45.88%,15.71%,237.40%,508.70%,767.35%,379.45%,46.43%,-32.35%,-64.49%,-54.94%,-29.41%,Upgrade
2,Enterprise Value,36,46,50,37,55,60,115,111,106,171,252,455,467,458,464,371,99,58,34,48,62,Upgrade
3,Last Close Price,0.04,0.04,0.04,0.04,0.06,0.06,0.10,0.11,0.10,0.16,0.22,0.39,0.40,0.41,0.40,0.33,0.12,0.06,0.05,0.07,0.08,Upgrade
4,PE Ratio,19.85,18.04,12.97,9.93,20.99,16.21,34.14,-,10.52,13.34,11.61,23.39,19.70,17.39,-,14.73,7.15,5.87,6.43,9.13,8.92,Upgrade
5,PS Ratio,0.18,0.16,0.17,0.16,0.23,0.23,0.42,0.45,0.40,0.58,0.72,1.20,1.20,1.30,1.50,1.38,0.55,0.33,0.25,0.37,0.39,Upgrade
6,PB Ratio,0.33,0.30,0.33,0.32,0.44,0.43,0.80,0.85,0.83,1.30,1.81,3.18,-,3.47,3.56,2.93,-,0.65,0.50,0.74,-,Upgrade
7,P/TBV Ratio,0.30,0.30,0.33,0.32,0.44,0.43,0.80,0.86,0.83,1.30,1.81,3.18,-,3.48,3.56,2.93,-,0.65,0.50,0.75,-,Upgrade
8,P/FCF Ratio,3.25,2.96,6.70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,2.81,2.81,6.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.12,0.15,0.16,0.12,0.18,0.20,0.40,0.39,0.34,0.51,0.65,1.12,1.13,1.18,1.37,1.22,0.37,0.23,0.15,0.21,0.24,Upgrade
