,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+14 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+14 Quarters
0,Cash & Equivalents,84.22,84.22,72.28,-,44.73,-,21.08,-,16.84,-,40.48,-,52.26,-,35.58,-,27.07,-,21.03,-,Upgrade
1,Cash & Short-Term Investments,84.22,84.22,72.28,44.73,44.73,21.08,21.08,-,16.84,40.48,40.48,-,52.26,35.58,35.58,-,27.07,21.03,21.03,-,Upgrade
2,Cash Growth,88.30%,299.44%,242.80%,-,165.66%,-47.92%,-47.92%,-,-67.78%,13.77%,13.77%,-,93.03%,69.19%,69.19%,-,5.44%,83.56%,83.56%,-,Upgrade
3,Accounts Receivable,29.07,29.07,126.5,-,141.34,-,163.81,-,181.05,-,119.82,-,144.75,-,105.63,-,89.77,-,138.33,-,Upgrade
4,Other Receivables,33.89,33.89,3.84,-,15.46,-,4.11,-,19.49,-,5.96,-,16.41,-,15.44,-,16.97,-,17.6,-,Upgrade
5,Receivables,62.95,62.95,130.34,-,156.8,-,167.92,-,200.54,-,125.77,-,161.17,-,121.06,-,106.74,-,155.93,-,Upgrade
6,Prepaid Expenses,-,-,6.02,-,-,-,5.93,-,-,-,4.88,-,-,-,-,-,-,-,-,-,Upgrade
7,Restricted Cash,17.7,17.7,29.7,-,29.7,-,29.7,-,21.7,-,21.7,-,24.2,-,43.49,-,21.79,-,21.79,-,Upgrade
8,Other Current Assets,-,-,3.21,-,-,-,3.97,-,-,-,2.7,-,-,-,-,-,-,-,-,-,Upgrade
9,Total Current Assets,164.87,164.87,241.55,-,231.22,-,228.6,-,239.08,-,195.53,-,237.62,-,200.14,-,155.61,-,198.76,-,Upgrade
10,"Property, Plant & Equipment",52.11,52.11,71.7,-,72.06,-,78.15,-,61.63,-,51.41,-,51.91,-,47.3,-,57.53,-,71.01,-,Upgrade
11,Long-Term Deferred Tax Assets,0.48,0.48,0.48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Other Long-Term Assets,2.29,2.29,16.59,-,14.91,-,15.23,-,14.64,-,3.87,-,0.81,-,6.99,-,6.95,-,6.86,-,Upgrade
13,Total Assets,219.75,219.75,330.32,-,318.18,-,321.98,-,315.35,-,250.81,-,290.34,-,254.42,-,220.08,-,276.63,-,Upgrade
14,Accounts Payable,2.8,2.8,12.26,-,9.84,-,14.19,-,13.96,-,5.68,-,4.34,-,4.93,-,5.89,-,9.62,-,Upgrade
15,Accrued Expenses,10.07,10.07,64.88,-,54.98,-,64.73,-,65.53,-,37.45,-,48.07,-,42.95,-,36.6,-,40.43,-,Upgrade
16,Short-Term Debt,21.56,21.56,54.67,-,65.66,-,78.51,-,103.7,-,91.9,-,90.99,-,70.67,-,66,-,112.5,-,Upgrade
17,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,-,-,-,-,-,Upgrade
18,Current Portion of Leases,7.3,7.3,11.38,-,12.38,-,12.12,-,10.85,-,14.87,-,19.92,-,22.77,-,24.65,-,25.37,-,Upgrade
19,Current Income Taxes Payable,0.32,0.32,0.32,-,2.12,-,1.76,-,1.14,-,-,-,1.5,-,0.59,-,0.29,-,0.72,-,Upgrade
20,Other Current Liabilities,5.8,5.8,36.18,-,31.88,-,29.42,-,26.19,-,21.88,-,52.59,-,35.08,-,14.27,-,6.98,-,Upgrade
21,Total Current Liabilities,47.85,47.85,179.7,-,176.86,-,200.72,-,221.36,-,171.78,-,217.4,-,187.98,-,147.7,-,195.62,-,Upgrade
22,Long-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.7,-,Upgrade
23,Long-Term Leases,14.41,14.41,22.3,-,19.12,-,22.27,-,11.21,-,12.72,-,9.32,-,8.76,-,18.85,-,30.81,-,Upgrade
24,Long-Term Deferred Tax Liabilities,5.02,5.02,5.04,-,0.72,-,0.72,-,0.72,-,0.72,-,0.09,-,0.09,-,0.15,-,0.15,-,Upgrade
25,Other Long-Term Liabilities,2.63,2.63,22,-,26.56,-,18.97,-,13.59,-,6.61,-,6.34,-,3.98,-,14.96,-,8.1,-,Upgrade
26,Total Liabilities,69.91,69.91,229.04,-,223.25,-,242.67,-,246.88,-,191.83,-,233.15,-,200.8,-,181.67,-,241.39,-,Upgrade
27,Common Stock,19.2,19.2,4.8,-,4.8,-,4,-,4,-,4,-,4,-,4,-,4,-,4,-,Upgrade
28,Additional Paid-In Capital,65.78,65.78,38.47,-,38.47,-,31.36,-,31.36,-,31.36,-,31.36,-,31.36,-,31.36,-,31.36,-,Upgrade
29,Retained Earnings,53.81,53.81,46.96,-,40.61,-,32.9,-,22.05,-,12.57,-,10.78,-,7.21,-,-8,-,-11.18,-,Upgrade
30,Comprehensive Income & Other,11.05,11.05,11.05,-,11.05,-,11.05,-,11.05,-,11.05,-,11.05,-,11.05,-,11.05,-,11.05,-,Upgrade
31,Shareholders' Equity,149.84,149.84,101.28,94.94,94.94,79.31,79.31,-,68.47,58.98,58.98,-,57.19,53.62,53.62,-,38.42,35.24,35.24,-,Upgrade
32,Total Liabilities & Equity,219.75,219.75,330.32,-,318.18,-,321.98,-,315.35,-,250.81,-,290.34,-,254.42,-,220.08,-,276.63,-,Upgrade
33,Total Debt,43.26,43.26,88.36,97.16,97.16,112.89,112.89,-,125.75,119.5,119.5,-,120.23,113.2,113.2,-,109.5,175.39,175.39,-,Upgrade
34,Net Cash (Debt),40.96,40.96,-16.08,-52.43,-52.43,-91.81,-91.81,-,-108.92,-79.02,-79.02,-,-67.98,-77.61,-77.61,-,-82.43,-154.36,-154.36,-,Upgrade
