,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,"Property, Plant & Equipment",1720,1733,1770,1784,1804,1829,1848,1867,1885,1928,Upgrade
1,Cash & Equivalents,15.14,123.05,41.41,63.27,116.31,136.58,372.96,356.14,176.36,205.95,Upgrade
2,Accounts Receivable,0.34,0.06,0.1,0.26,1.26,0.3,0.89,5.14,4.87,1.81,Upgrade
3,Other Receivables,-,-,-,0.19,0.04,0.04,50.27,3.19,33.72,0.66,Upgrade
4,Investment In Debt and Equity Securities,-,-,-,-,-,-,6.01,5.94,28.29,5.58,Upgrade
5,Loans Receivable Current,-,-,-,-,-,-,-,-,42.77,-,Upgrade
6,Other Current Assets,2.61,2.91,3.15,4.04,3.98,4.6,678.95,667.05,1298,683.88,Upgrade
7,Deferred Long-Term Tax Assets,-,-,-,-,-,-,-,-,6.91,-,Upgrade
8,Other Long-Term Assets,-,-,-,-,-,-,-,-,166.47,-,Upgrade
9,Total Assets,1739,1859,1815,1852,1925,1970,2957,2904,3642,2826,Upgrade
10,Current Portion of Long-Term Debt,-,-,-,-,-,-,564.13,-,1592,1601,Upgrade
11,Current Portion of Leases,0.91,0.87,0.84,0.81,0.44,1.09,1.22,1.75,1.69,1.69,Upgrade
12,Long-Term Leases,0.24,0.7,1.15,1.58,-,-,0.51,1.13,1.73,2.84,Upgrade
13,Accounts Payable,-,-,-,-,-,-,95.88,118.9,44.02,62.95,Upgrade
14,Accrued Expenses,-,-,-,-,0.36,-,-,-,-,-,Upgrade
15,Current Income Taxes Payable,5.55,3.86,2.35,3.27,2.38,2.51,1.64,3.21,1.77,3.28,Upgrade
16,Current Unearned Revenue,0.21,0.15,0.56,0.73,0.61,0.71,297.55,149.5,81.4,41.19,Upgrade
17,Other Current Liabilities,9.72,10.89,8.92,10.62,10.5,11.71,245.68,172.41,82.97,67.33,Upgrade
18,Long-Term Deferred Tax Liabilities,13.92,13.25,12.73,12.59,12.6,11.93,12.03,11.84,11.66,11.03,Upgrade
19,Other Long-Term Liabilities,3.95,4.52,5.68,5.38,5.68,5.98,6.26,6.01,7.19,7.49,Upgrade
20,Total Liabilities,811.38,905.1,810.04,825.48,869.92,891.73,2202,2070,1824,1799,Upgrade
21,Common Stock,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,Upgrade
22,Additional Paid-In Capital,168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,Upgrade
23,Retained Earnings,409.94,436.27,486.86,509.13,543.49,572.47,248.5,326.18,1552,507.26,Upgrade
24,Comprehensive Income & Other,236.43,236.47,237.44,236.34,230.9,225.13,226.09,227.76,-14.65,239.36,Upgrade
25,Total Common Equity,927.17,953.53,1005,1026,1055,1078,755.39,834.75,1818,1027,Upgrade
26,Shareholders' Equity,927.17,953.53,1005,1026,1055,1078,755.39,834.75,1818,1027,Upgrade
27,Total Liabilities & Equity,1739,1859,1815,1852,1925,1970,2957,2904,3642,2826,Upgrade
28,Total Debt,778.03,872.43,779.81,792.89,837.78,858.89,1543,1608,1595,1605,Upgrade
29,Net Cash / Debt,-762.9,-749.38,-738.4,-729.62,-721.47,-722.32,-1170,-1252,-1419,-1399,Upgrade
30,Net Cash Per Share,-0.68,-0.67,-0.66,-0.65,-0.64,-,-1.04,-,-1.26,-1.24,Upgrade
31,Filing Date Shares Outstanding,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,Upgrade
32,Total Common Shares Outstanding,1125,1125,1125,1125,1125,1125,1125,1125,1125,1125,Upgrade
33,Book Value Per Share,0.82,0.85,0.89,0.91,0.94,0.96,0.67,0.74,1.62,0.91,Upgrade
34,Tangible Book Value,927.17,953.53,1005,1026,1055,1078,755.39,834.75,1818,1027,Upgrade
35,Tangible Book Value Per Share,0.82,0.85,0.89,0.91,0.94,0.96,0.67,0.74,1.62,0.91,Upgrade
